"Sample","PLAUR","P2RX7","ICAM1","HIF1A","MMP9","OLFM4","GATA3","CCL2","IFNG","MAPK14","IL1R2","MMP8","ARG1","CCR2","TNFSF10","TREM1","IL1B","CCR7","CRP","IL6","IL10","TLR4","TLR2","S100A8","LCN2","NOTCH1","FCGR1A","VCAM1","NLRP3","S100A9","S100A12","PTX3","CX3CR1","CXCL10","CXCL8","ITGAM","CD14","BCL2","IFNB1","C3AR1","CCL19","MYD88","SOCS3","IFNA2","PDCD1","HMGB1","C5AR1","ELANE","IFNA1","HLA-DRA","TNF","CD177","Label"
"S732740",2.39988988912171,0.208084820533545,1.82531873234309,4.48392314052784,3.46531228834178,3.10356150192352,0.208084820533545,0.208084820533545,0.208084820533545,4.88930948776585,3.7529504554058,3.46531228834178,2.14528253398497,4.53504395658366,4.67831651829644,3.35477218510612,2.79670296391362,1.37997887758634,0.208084820533545,0.208084820533545,0.208084820533545,5.98805510966389,5.54098278407163,8.63510646725745,2.79670296391362,4.25900471688703,2.14528253398497,0.208084820533545,2.39988988912171,9.36813689085823,5.9509738454875,1.37997887758634,3.46531228834178,0.208084820533545,1.37997887758634,4.48392314052784,3.99205429691076,2.79670296391362,0.208084820533545,2.61291295309104,0.208084820533545,3.6634025278726,2.79670296391362,0.208084820533545,0.208084820533545,4.67831651829644,3.99205429691076,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,1.82531873234309,"Sepsis"
"S746024",1.40759118300382,0.913686926096175,2.08794051150273,5.44538844777999,4.94515955821812,3.49599892658247,0.208084820533545,0.208084820533545,0.208084820533545,6.52247582322608,5.39791941274329,5.43366701958267,2.67815181423887,3.53196255145061,4.97783291920105,3.44027603557041,3.69923422501868,0.913686926096175,0.208084820533545,0.208084820533545,1.13482393124499,7.34219794611513,5.8967123143446,10.0579229661929,2.52161635865017,3.89772211496892,3.12277501385553,0.208084820533545,3.63467439639861,10.8555953933179,7.90005130840687,0.563513179429413,2.46507583858992,0.208084820533545,2.38571323130041,5.5576386770127,3.95158766409389,1.73006563809776,0.208084820533545,1.62021178951255,0.208084820533545,3.09880964732994,6.46953172533576,0.208084820533545,0.208084820533545,3.54960705955182,3.74579785675887,0.208084820533545,0.208084820533545,1.06811521521408,0.208084820533545,6.83899337398227,"Sepsis"
"S761306",2.58505653624347,0.208084820533545,2.45698721503232,4.81675568936665,1.97332465117711,0.208084820533545,1.13098532384368,0.208084820533545,0.208084820533545,4.16072373866482,2.58505653624347,0.208084820533545,1.13098532384368,3.24880890567574,5.0691129061259,2.80952782147256,3.00224673774736,2.90925899453816,0.208084820533545,0.208084820533545,0.208084820533545,5.04791519856867,5.0691129061259,7.49441645029191,1.75832499262897,3.90076873099913,1.49276445664127,0.208084820533545,2.70193832278367,8.50085575888475,3.6408006289773,1.13098532384368,4.47909228559983,0.208084820533545,3.17136801014025,4.47909228559983,3.94751572163321,3.17136801014025,0.208084820533545,2.31513774135195,0.208084820533545,3.75055360492666,2.58505653624347,0.208084820533545,1.13098532384368,4.03665186248966,4.23783625515773,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,"Control"
"S795380",2.84872509811032,0.208084820533545,2.44658236750393,5.17514424796766,3.97897568569045,1.8624277014406,0.208084820533545,0.208084820533545,0.208084820533545,4.87531427277256,4.38320431259773,1.8624277014406,1.8624277014406,3.97897568569045,5.10583732384666,4.12677621169411,2.84872509811032,1.8624277014406,0.208084820533545,0.208084820533545,0.208084820533545,7.03295036890612,5.68305432473518,9.42963158101924,1.8624277014406,3.4126839271361,0.208084820533545,0.208084820533545,2.84872509811032,9.92024726580195,6.60134648639775,0.208084820533545,1.8624277014406,1.8624277014406,1.8624277014406,3.15903808650114,3.81408095457728,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,3.15903808650114,4.26072168680171,0.208084820533545,0.208084820533545,4.38320431259773,4.49604252319513,0.208084820533545,0.208084820533545,1.8624277014406,0.208084820533545,1.8624277014406,"Sepsis"
"S799587",3.15939566307199,1.8626678704914,2.44688397636125,4.78988876654806,3.41305695205755,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,5.53324787608578,3.15939566307199,0.208084820533545,3.15939566307199,3.41305695205755,5.17557929890781,3.81447435032386,4.26113275872923,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,6.35550568627071,5.42360502071459,9.28490660916551,0.208084820533545,3.81447435032386,1.8626678704914,0.208084820533545,2.84906070842756,10.0804148530688,6.1980009486576,0.208084820533545,1.8626678704914,0.208084820533545,2.84906070842756,5.90360688882192,3.41305695205755,1.8626678704914,0.208084820533545,2.44688397636125,0.208084820533545,3.15939566307199,3.62792979694525,0.208084820533545,0.208084820533545,3.62792979694525,4.87574293763779,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,3.62792979694525,"Sepsis"
"S800267",2.83008230075355,1.84910204632155,2.4298359910642,5.28014709441715,4.23785978092379,1.84910204632155,0.208084820533545,0.208084820533545,0.208084820533545,5.00897903714871,4.93237748332906,1.84910204632155,2.4298359910642,4.47275778076895,5.08170811392695,3.13916868166819,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,5.99580235332568,6.06911675739549,8.77468286374818,2.4298359910642,2.83008230075355,1.84910204632155,0.208084820533545,1.84910204632155,10.2040720587103,5.87832801116559,0.208084820533545,2.83008230075355,1.84910204632155,3.13916868166819,4.8514664441624,1.84910204632155,1.84910204632155,0.208084820533545,2.4298359910642,0.208084820533545,3.39195114753832,2.83008230075355,0.208084820533545,0.208084820533545,3.60617020284554,4.47275778076895,0.208084820533545,0.208084820533545,3.60617020284554,0.208084820533545,1.84910204632155,"Sepsis"
"S823914",2.58278752871549,0.208084820533545,2.58278752871549,5.06598417823597,4.88698480836405,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,6.396871576703,4.68249800875125,3.31953414073289,4.15777886977896,2.58278752871549,5.72871411433664,4.15777886977896,3.79956783510559,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,6.52471716917748,6.18096071438776,9.85706563845146,0.208084820533545,4.68249800875125,3.79956783510559,0.208084820533545,0.208084820533545,10.7249194330111,7.23486650264071,0.208084820533545,2.58278752871549,0.208084820533545,0.208084820533545,6.01667183389966,4.68249800875125,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,3.79956783510559,5.92692849772667,0.208084820533545,0.208084820533545,3.31953414073289,4.15777886977896,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,2.58278752871549,"Sepsis"
"S826967",1.67187652819486,0.208084820533545,3.65102121966435,5.05938712848626,6.00985083900163,1.67187652819486,0.208084820533545,0.208084820533545,0.208084820533545,6.38999381489725,5.40655963671135,4.74745368130194,2.86923164498724,3.3139335840787,4.74745368130194,3.4925108305038,3.10928043595904,2.20489737978602,0.208084820533545,0.208084820533545,0.208084820533545,6.90837030412889,5.44996990398084,10.0071121056405,0.208084820533545,3.10928043595904,2.57800680345692,0.208084820533545,3.3139335840787,10.8174853310645,7.81381053633145,0.208084820533545,2.57800680345692,0.208084820533545,0.208084820533545,5.82443796549792,2.86923164498724,1.67187652819486,0.208084820533545,0.208084820533545,0.208084820533545,3.79358357220869,4.81548786668862,0.208084820533545,0.208084820533545,3.92315220842054,3.92315220842054,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,6.06670984627384,"Sepsis"
"S853176",3.31695400395234,0.208084820533545,3.31695400395234,5.00572648682662,5.22210269489712,2.20718368111013,0.208084820533545,0.208084820533545,0.208084820533545,5.45358717140804,5.22210269489712,3.11219422589834,2.20718368111013,3.11219422589834,4.94613770866334,4.04523620528189,3.31695400395234,3.31695400395234,0.208084820533545,0.208084820533545,0.208084820533545,5.95433081566586,5.06294545246619,9.45273047531888,2.20718368111013,3.92642650009803,1.67366153348671,0.208084820533545,3.11219422589834,10.7227765275436,7.03145544310689,2.20718368111013,3.65419299413126,0.208084820533545,2.20718368111013,5.41017107155387,4.04523620528189,0.208084820533545,0.208084820533545,2.58058483465607,0.208084820533545,4.04523620528189,4.35188954361305,0.208084820533545,0.208084820533545,3.92642650009803,5.11797632658316,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,"Sepsis"
"S862476",3.55463330124571,2.78524620552959,2.78524620552959,5.64534786697243,3.55463330124571,2.78524620552959,3.55463330124571,2.78524620552959,0.208084820533545,6.11199785290845,5.64534786697243,4.41650555502687,3.55463330124571,3.55463330124571,6.20836854053528,3.55463330124571,3.55463330124571,0.208084820533545,0.208084820533545,0.208084820533545,3.55463330124571,6.61224665073953,6.68103124834603,9.01737345577131,0.208084820533545,4.04964407237371,3.55463330124571,2.78524620552959,2.78524620552959,9.31656130406082,6.00872180200845,0.208084820533545,3.55463330124571,0.208084820533545,0.208084820533545,4.41650555502687,3.55463330124571,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,2.78524620552959,2.78524620552959,2.78524620552959,0.208084820533545,4.70836962475838,2.78524620552959,0.208084820533545,0.208084820533545,2.78524620552959,0.208084820533545,4.41650555502687,"Sepsis"
"S864637",3.18639780260432,0.208084820533545,0.208084820533545,5.41819836233938,3.18639780260432,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,6.01672643645142,5.20837456822504,0.208084820533545,1.59737851528171,3.18639780260432,5.06603699200913,2.75247181925351,2.75247181925351,0.208084820533545,0.208084820533545,0.208084820533545,1.59737851528171,6.83906849273078,6.33883280546007,9.69168684046002,0.208084820533545,2.10909893817006,2.46968374936185,0.208084820533545,2.75247181925351,10.0817950214338,7.23215009837479,0.208084820533545,3.51684301426893,0.208084820533545,0.208084820533545,4.11010358644319,2.75247181925351,1.59737851528171,0.208084820533545,2.98640210361856,0.208084820533545,2.98640210361856,2.10909893817006,0.208084820533545,0.208084820533545,4.66617919034362,4.00959010547471,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,2.46968374936185,"Sepsis"
"S889485",0.208084820533545,0.208084820533545,0.208084820533545,5.8700152077103,5.06573445476583,5.06573445476583,3.0696385259965,0.208084820533545,0.208084820533545,6.67532770924571,6.91815016051079,8.32536569154849,5.31260309315176,3.0696385259965,5.31260309315176,0.208084820533545,0.208084820533545,3.0696385259965,0.208084820533545,0.208084820533545,0.208084820533545,4.76756779002636,5.31260309315176,9.71259495140043,6.01641365153829,3.87853924669402,0.208084820533545,0.208084820533545,3.0696385259965,9.46742167502121,7.74556622940302,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,5.70705098993841,3.0696385259965,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,3.0696385259965,3.87853924669402,0.208084820533545,0.208084820533545,3.87853924669402,4.39090718410129,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,5.70705098993841,"Sepsis"
"S894650",3.38959297532476,0.208084820533545,2.26241120812719,4.7332791173726,4.14756201953642,0.208084820533545,1.18750023094293,0.208084820533545,1.18750023094293,4.67186723738038,3.31031842714463,0.208084820533545,2.07231511176815,3.04139116706934,5.03089144556735,4.6401481149472,3.04139116706934,2.8279631514735,0.208084820533545,0.208084820533545,0.208084820533545,5.87549955680889,4.76302822596282,8.04106047933554,0.208084820533545,3.46464097559849,1.56892532926602,0.208084820533545,2.26241120812719,9.14597800405433,4.54055805155268,0.208084820533545,2.70734255563153,0.208084820533545,5.87549955680889,4.4335406684442,4.10161247732941,2.9388039821071,0.208084820533545,1.56892532926602,0.208084820533545,2.42793336560495,3.90143608143359,0.208084820533545,0.208084820533545,4.27716995723356,4.35748637497173,0.208084820533545,0.208084820533545,1.84758922683911,0.208084820533545,0.208084820533545,"Control"
"S913994",0.208084820533545,3.53779626624049,0.208084820533545,5.32017260700123,0.208084820533545,3.53779626624049,0.208084820533545,0.208084820533545,0.208084820533545,6.27876576287766,6.09214473755263,8.15412948615405,4.39809340901329,3.53779626624049,3.53779626624049,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,4.39809340901329,7.25738204720354,5.32017260700123,9.24102810550192,0.208084820533545,3.53779626624049,0.208084820533545,3.53779626624049,3.53779626624049,9.79386073781373,8.00342033626118,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,3.53779626624049,0.208084820533545,3.53779626624049,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,3.53779626624049,0.208084820533545,0.208084820533545,4.39809340901329,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,4.39809340901329,"Sepsis"
"S938264",2.31747421973801,0.208084820533545,2.52505620955076,4.46651795050903,1.76016565762045,1.33072864214777,0.208084820533545,0.208084820533545,0.208084820533545,3.95074174716205,2.52505620955076,0.208084820533545,1.76016565762045,2.31747421973801,4.91719160701342,3.55560307904829,2.31747421973801,2.52505620955076,0.208084820533545,0.208084820533545,0.208084820533545,5.96808187494033,5.05141016885693,7.51755046915376,0.208084820533545,4.01813233348315,2.0700489177517,0.208084820533545,2.86301953100958,8.53445816949219,3.13385078179559,0.208084820533545,3.64391354532806,0.208084820533545,3.88000932738455,4.1440657913309,3.00505069361933,3.13385078179559,0.208084820533545,1.76016565762045,0.208084820533545,2.86301953100958,3.72704581015369,0.208084820533545,0.208084820533545,4.36688313349012,4.80761246036109,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,"Control"
"S955712",2.70842443664371,0.208084820533545,2.48971534134778,4.85017857295267,2.89666567442917,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,4.55564432120626,2.48971534134778,0.208084820533545,1.43431709081784,3.77935716883486,4.89389366782884,3.8701515879848,2.70842443664371,2.70842443664371,0.208084820533545,0.208084820533545,0.208084820533545,5.59556076645103,5.01759201283958,7.82310310820975,1.43431709081784,4.66067493861243,1.89683494057473,0.208084820533545,1.89683494057473,8.98674920391108,4.75854739712681,0.208084820533545,2.48971534134778,0.208084820533545,3.34379706197965,4.66067493861243,3.68236935299962,2.70842443664371,0.208084820533545,1.43431709081784,0.208084820533545,3.21007548014745,2.22753803751195,0.208084820533545,0.208084820533545,4.03603913832821,4.38211333865621,0.208084820533545,0.208084820533545,2.22753803751195,0.208084820533545,1.89683494057473,"Control"
"S980414",3.23058294484426,2.01528581077362,3.05959664303769,4.64056145021419,4.51574770388577,2.01528581077362,0.208084820533545,0.208084820533545,0.208084820533545,5.83136800203401,4.86172374245751,0.208084820533545,3.38293105398458,2.63704273092279,5.40923083686742,2.63704273092279,3.86721828099855,2.01528581077362,0.208084820533545,0.208084820533545,0.208084820533545,6.31528975094632,5.93230306776096,9.27370066412948,1.52497585904196,4.22790445478638,3.23058294484426,0.208084820533545,0.208084820533545,10.5592592842067,7.00118262088144,1.52497585904196,2.36302937221933,0.208084820533545,2.01528581077362,5.40923083686742,4.44902041033868,2.36302937221933,0.208084820533545,3.38293105398458,0.208084820533545,4.05891335948197,4.30546266367371,0.208084820533545,0.208084820533545,3.52038719049772,4.91207952579813,1.52497585904196,0.208084820533545,0.208084820533545,0.208084820533545,4.30546266367371,"Sepsis"
