"Sample","IL8","CCR2","IL10","HIF1A","ITGAM","TREM1","HLA-DRA","C5AR1","PLAUR","LCN2","NLRP3","IL6","CALCA","TLR4","ELA2","NLRP3.1","CCR7","CCL2","MAPK14","TNF","NOTCH1","S100A8","MMP8","MAPK14.1","CCL25","MYD88","CD14","CX3CR1","S100A12","S100A9","OLFM4","IL1R2","P2RX7","HIF1A.1","CCL19","CCR2.1","IL1R2.1","TLR2","CD177","CCR2.2","IL1B","CCR2.3","SOCS3","C3AR1","MAPK14.2","HMGB1","CXCL10","MMP9","BCL2","TNFSF10","PDCD1","ICAM1","ARG1","IL10.1","CX3CR1.1","OLFM4.1","SOCS3.1","HLA-DRA.1","FCGR1A","IL8.1","IFNG","HMGB1.1","BCL2.1","IL1R2.2","CCR2.4","NLRP3.2","VCAM1","PLAUR.1","CCR2.5","HIF1A.2","MAPK14.3","CD14.1","GATA3","PLAUR.2","Label"
"GSM1318009",7.398890972,7.697383404,7.0489254,7.439098358,11.02916622,7.436698437,11.48762321,11.2650938,7.88263607,9.99764061,7.147324562,7.188958168,6.989204884,7.944230556,9.248074532,7.743002415,9.30859375,7.083429813,7.025864601,7.777651787,9.646073341,14.56532383,7.204321861,7.556637287,7.073999882,10.21181202,12.06631756,8.058642387,13.2044878,14.18836784,7.084095955,7.260737419,8.102878571,7.523110867,7.114745617,9.048992157,8.684499741,7.711753368,7.59258461,9.76862812,9.638448715,7.370177746,7.399870396,8.63480854,7.724767685,7.348237991,7.167066097,12.84746456,8.249123573,10.90611935,7.250575066,7.127254486,8.20371151,11.37530899,11.19110584,8.347641945,7.237165928,12.51206017,8.607730865,7.883262634,7.289178848,7.600479603,9.298768997,7.142815113,7.283087254,7.49651432,7.160736084,9.079689026,7.01584959,8.490449905,7.709784031,14.13190746,7.264585495,7.899459839,"Sepsis"
"GSM1318010",7.296060562,7.791489124,7.062543869,7.292122841,10.16296005,7.605127335,10.95881081,10.89269829,8.118340492,11.42158604,7.1606884,7.084095955,7.081889153,8.216001511,8.50202179,8.355883598,8.591268539,7.106881142,7.152095795,7.753226757,9.411133766,14.5020113,7.417571068,7.659170628,7.069279194,9.826843262,10.92153835,7.668439388,13.26583195,14.4536562,7.410554409,7.27303648,8.599274635,7.438670158,7.090972424,8.987419128,10.69354916,7.500730991,7.573626041,9.541456223,9.370265961,7.213014126,7.261891842,7.839755535,7.661038876,7.413145065,7.207158089,11.21754932,7.481502533,10.20890808,7.068834305,7.039791584,9.353479385,10.73732662,9.882026672,10.5763464,7.214699268,11.85814571,8.157105446,7.819140911,7.076064587,7.969382763,8.373267174,7.263044834,7.189086914,8.166842461,7.216160774,8.426251411,7.032292366,8.552077293,7.761153221,12.8229599,7.275124073,7.511800766,"Sepsis"
"GSM1318011",7.286039352,8.123065948,7.028439045,7.531273842,11.13822651,7.609153748,10.94312572,11.00186729,7.882839203,12.07038212,7.127978802,7.090934753,7.014431953,8.953977585,9.102557182,8.30722332,7.694020748,7.139032841,7.04058218,7.692124844,9.115643501,14.64205265,8.555725098,8.090196609,7.084614277,10.23020458,10.88182545,7.619345665,14.42391872,14.59689426,7.720912933,7.669674397,8.24382782,7.76863718,7.117053986,9.718091965,12.5488863,8.026222229,8.174139023,10.24602032,9.269488335,7.585679531,7.907944202,8.181414604,8.387848854,7.42564106,7.251605034,13.54458237,7.380105495,10.65110683,7.080185413,7.062918663,10.87319183,11.06648064,9.513016701,11.81055164,7.422040939,11.67346382,8.806674957,7.446740627,7.079676628,7.831945419,7.777982712,7.258888721,7.196349621,7.956719875,7.094307899,8.468959808,7.089160919,8.801407814,8.308559418,13.24368191,7.214907169,7.726629257,"Sepsis"
"GSM1318012",7.233357906,7.934188366,7.073475361,7.372489929,11.52913952,7.510620594,11.24887276,11.13335991,7.796619892,12.12418556,7.129012585,7.039305687,7.120315075,8.584839821,9.751703262,8.385008812,7.997375488,7.137368679,7.154968739,7.68458271,9.692401886,14.69237518,7.750156403,7.833653927,7.067269802,10.16572762,11.35566902,7.833242893,14.40771866,14.59689426,7.923390865,7.379589081,8.128801346,7.723190308,7.183786392,9.802763939,11.68727493,7.755365849,7.866941452,10.36698914,9.118934631,7.349262714,7.58045435,8.157653809,8.185254097,7.53371191,7.287922859,13.28892326,7.658332348,10.55861282,7.091425896,7.002296448,10.7852087,10.77529144,10.05651855,12.51733494,7.179543972,11.72797203,8.731289864,7.375906467,7.248548031,7.775249004,7.956510067,7.223450184,7.375243664,8.038388252,7.127608299,8.49804306,7.033106327,9.067267418,8.192655563,13.59656239,7.135251999,7.561488152,"Sepsis"
"GSM1318013",7.662770748,7.970366955,7.012771606,7.373001575,10.45274639,7.473658085,11.97973728,11.55117226,8.076939583,9.084938049,7.142172337,7.114949226,7.074282169,8.035634995,7.9205966,8.540288925,8.128801346,7.115625858,7.091915131,7.594050407,10.09887505,14.69237518,7.082985878,7.441500664,7.120388985,10.05300617,11.75285912,8.331675529,12.45766258,14.67478466,7.04992485,7.197075844,8.582796097,7.550345421,7.196701527,9.564067841,9.76027298,7.45734787,7.092727184,10.31220341,9.109210968,7.330944061,7.161654949,7.810907841,7.3950243,7.50732851,7.117210865,10.84535694,7.916969776,10.52215195,7.08778429,7.030198097,8.570113182,11.01296806,10.82236576,7.790273666,7.152944088,12.8229599,8.18787384,8.508631706,7.088570118,7.762143135,8.448196411,7.207179546,7.235304832,8.130187988,7.066705704,8.763533592,7.131818771,8.907589912,7.672399044,13.77232933,7.239514828,7.707211971,"Sepsis"
"GSM1318014",7.589295864,7.703772545,7.134019375,7.509420395,11.09276199,7.764808655,10.52049923,10.93006611,7.948358059,12.38559341,7.032957554,7.127577782,7.0516572,8.822840691,9.027780533,8.367590904,7.729041576,7.086246967,7.232566833,7.577086926,9.486664772,14.56532383,8.477876663,8.110034943,7.059328556,10.20052814,11.0041275,7.438191414,14.46974087,14.67478466,7.411952972,8.01573658,8.247286797,7.764640808,7.089675903,9.191441536,12.32927704,8.246383667,7.894786358,9.617473602,9.729996681,7.258822441,8.196763992,8.071870804,8.443049431,7.565757275,7.157621861,13.39106464,7.437446117,10.67859173,7.085995197,7.064491272,10.84743786,10.99947929,9.28672123,11.59721851,7.451035976,11.29166222,9.267959595,7.905240059,7.12456131,7.834198952,7.729972363,7.310947418,7.317395687,7.960627556,7.080447197,8.421185493,7.022609234,8.883355141,8.242591858,13.16584301,7.20258379,7.667724609,"Sepsis"
"GSM1318015",7.186284065,7.430564404,7.015582085,7.173980236,9.992839813,7.47875309,11.09729958,10.75475121,7.903129101,12.4329834,7.162272453,7.170516491,7.006490707,7.719478607,12.20466232,7.898646832,9.027780533,7.119344234,7.06551981,7.635910034,9.054611206,14.59689426,7.432261467,7.45054245,7.063286304,9.820389748,11.65307045,7.860015392,13.02896786,14.73068142,7.365879059,7.153395176,8.167677879,7.224527836,7.091932297,8.777029037,9.10988903,7.473836899,7.184258938,9.238471031,8.457946777,7.197556973,7.315496445,7.843144417,7.379281044,7.247394085,7.126308918,12.35242367,8.081036568,9.850877762,7.198917389,7.034047127,8.713197708,11.24374485,10.23167515,10.20449734,7.19856739,12.1618042,8.024043083,7.335254192,7.111014366,7.590624809,8.63617897,7.074382305,7.176839828,7.598012924,7.050823212,8.573038101,7.011159897,7.599744797,7.472948551,13.1885252,7.198133469,7.464734554,"Sepsis"
"GSM1318041",7.415318489,7.816116333,7.027830601,7.617776871,11.06648064,7.796284199,10.69764328,11.18611336,8.212061882,10.41477013,7.211833,7.30054903,7.099389553,8.218916893,9.281354904,8.058384895,8.573038101,7.065103054,7.184823036,7.947024822,10.12815189,14.28796482,7.390285492,7.870001316,7.157343864,10.28374672,10.93878365,7.842596531,13.37489033,14.34638786,7.001582146,7.55777359,8.260569572,7.74173069,7.134817123,9.060350418,10.28674889,7.901911259,7.828904629,9.306342125,9.902009964,7.378314972,7.648201942,8.339522362,8.361303329,7.69258976,7.158772469,11.60014343,7.871962547,10.6008873,7.071945667,7.095564842,8.629374504,11.02208614,10.340518,7.687570095,7.368443966,11.34429264,8.669259071,7.82093668,7.162621021,7.974673748,8.228878021,7.108448029,7.354952812,7.852410793,7.095309734,8.798772812,7.124194622,9.309333801,7.971511364,13.55254555,7.190454006,7.766470909,"Control"
"GSM1318042",7.314108849,7.666453362,7.094490528,7.519098282,10.62861919,8.087677956,10.53982162,11.42746353,8.565928459,10.65879917,7.079461098,7.2443223,7.181678772,7.962710857,8.998031616,8.265664101,8.297286987,7.105376244,7.227724075,7.806603432,9.959717751,14.62656593,7.120284081,7.626804829,7.173072338,10.21752071,11.04541588,7.860785007,13.17373753,14.5812521,7.098378181,7.282251358,8.404104233,7.612535477,7.145380497,8.619884491,10.23020458,7.796619892,7.408118248,8.884981155,9.624206543,7.125056267,7.568410397,7.895602226,8.064407349,7.691683769,7.042497635,11.71129131,7.61651659,10.35155106,7.502068996,7.022472382,8.612957954,10.79994011,10.4002409,7.489304066,7.31224966,11.23374939,8.177923203,7.774436951,7.154162884,8.167402267,8.13500309,7.134366035,7.19782877,7.712491989,7.194135189,8.773565292,7.068977356,9.088124275,7.986165047,13.47520256,7.297921658,7.645340919,"Control"
"GSM1318043",7.846945763,7.454734802,6.990881443,7.426185608,9.501254082,7.822744846,10.66875744,11.10891438,8.474351883,10.36376381,7.137053013,7.168849468,7.058390617,7.89678669,9.008932114,7.854512215,8.360331535,7.250303745,7.110024929,7.787755966,9.596787453,14.56532383,7.24239254,7.441348553,7.120164394,10.17526817,10.45776749,7.504142761,12.30735588,14.67478466,7.13884306,7.158138275,8.459033012,7.689622879,7.115908623,8.111381531,9.722079277,7.776124001,7.07118082,8.755068779,9.477777481,7.199621201,7.324451447,7.596712589,7.904182911,7.303239822,7.114197254,10.64743328,7.591125965,9.884144783,7.047696114,7.152095795,8.805041313,10.94096756,9.895094872,7.358286381,7.239097595,11.30797958,7.555706501,8.525068283,7.103061199,8.184126854,8.023329735,7.063033104,7.249147415,7.461904049,7.264241695,8.886582375,7.034724236,8.958573341,7.680343151,12.76797771,7.134269714,7.663915634,"Control"
"GSM1318044",7.398890972,7.409747601,7.077628136,7.777309895,11.61667728,8.053638458,9.161899567,11.24374485,8.306266785,13.60636997,7.170926094,7.076485634,6.972617626,8.36974144,12.39024067,7.960627556,7.991698742,7.120670795,7.072947025,8.283489227,9.703281403,13.81528187,9.786655426,8.62249279,7.089323044,10.44628525,10.81633568,7.663349152,13.94167805,14.64205265,9.723158836,7.97245121,7.892584324,7.847632408,7.161605358,8.103673935,13.63367081,8.433710098,9.800580978,8.504714966,9.344155312,7.174346924,7.92680645,9.603194237,8.751630783,7.533061504,7.184008598,13.62398815,7.317251682,10.80391884,7.077910423,7.148365498,12.15764618,11.16868782,9.992839813,13.89495754,7.455256939,9.914548874,9.037723541,7.77202177,6.977026463,8.128528595,7.639691353,7.482439041,7.155341625,7.672825336,7.103271008,8.797336578,7.055787086,9.494381905,8.457577705,13.10755539,7.047272205,7.803187847,"Control"
"GSM1318045",7.32877779,7.457078934,7.037285805,7.690797329,10.74897575,8.113264084,9.092214584,11.12617207,8.574298859,11.9302578,7.214220047,7.182924271,7.076485634,8.64901638,11.66619396,7.754388332,7.658059597,7.091598034,7.15444994,8.099570274,9.279887199,14.13190746,8.037901878,8.321543694,6.997602463,10.86284065,10.36233139,7.733540058,13.73166943,14.24457741,8.520998955,7.991256714,7.980214596,8.007923126,7.1873312,7.995755672,13.40742397,8.176457405,8.867464066,8.410573959,9.483012199,7.225781441,7.810907841,9.440750122,8.388185501,7.728077412,7.109004498,13.0426712,7.201395988,10.82236576,7.117848873,7.151100636,12.04212284,10.81633568,9.544267654,12.89319229,7.363553047,9.897337914,9.040710449,7.494909763,7.19571209,8.162398338,7.418330193,7.222789764,7.085432529,7.591238499,7.053948879,9.036425591,7.115528584,9.365460396,8.333668709,12.57162189,7.041801453,8.01025486,"Control"
"GSM1318046",7.128889561,7.902925014,7.023873806,7.825304985,11.49039268,7.936402798,10.34501553,11.2650938,8.371481895,12.89973545,7.308954239,7.096206665,6.999198914,8.421185493,12.68597794,8.14955616,8.2886343,7.041524887,7.130464554,7.672535896,10.03640461,14.30151463,8.685464859,7.920381069,7.020887852,10.37807465,10.83682823,7.653831482,13.21240616,14.11873436,9.633761406,7.876849651,8.016221046,7.889310837,7.174434185,8.983823776,13.37489033,8.282230377,8.459736824,9.589304924,8.671969414,7.453933716,7.717550755,8.996179581,8.535351753,7.484041691,7.163858891,14.1455946,7.51566124,11.01511955,7.124364376,7.102929115,12.17012978,11.0736351,10.03866863,13.87110138,7.213403702,11.03393459,8.616409302,7.362728119,7.072585106,8.098798752,7.952137947,7.226712227,7.409747601,7.755692482,7.136051655,9.380456924,7.066075802,9.13494873,7.983655453,13.2358284,7.133188248,8.313891411,"Control"
"GSM1318047",7.364169121,7.955823898,7.044003963,7.76167202,11.15325546,8.155955315,10.04388237,10.94766617,8.118083,12.2399683,7.155455112,7.143435478,7.149117947,8.06659317,10.39696121,8.103137016,8.400136948,7.123554707,7.103816509,7.995287895,9.91571331,14.37623501,8.741456032,8.22256279,7.14230299,10.37637329,10.78318405,7.5719347,14.10523796,14.43885326,8.666035652,7.658332348,8.107665062,8.004826546,7.117559433,8.714654922,12.0466032,7.94246769,8.674232483,9.329683304,9.606063843,7.446491718,7.602772713,8.644975662,8.72894001,7.675209999,7.244688511,13.22806835,7.561830044,10.66068745,7.043762684,7.040086269,10.98141289,11.04074669,9.431847572,12.81054211,7.266102791,10.57813454,8.795275688,7.625881672,7.119617462,8.211144447,7.804615498,7.18552494,7.227856159,7.908142567,7.160438538,8.646320343,7.188499928,9.28672123,8.304340363,13.33539295,7.294264317,7.54573679,"Control"
"GSM1318048",7.251420975,7.618170738,7.033071518,7.580951214,10.78729343,8.135538101,9.918979645,10.8711834,8.250575066,12.8229599,7.218521118,7.092249393,6.980479717,8.06659317,10.13069534,8.395446777,8.274752617,6.976592064,7.294006824,8.177923203,9.363003731,14.4536562,8.580227852,8.197092056,7.090555668,10.44932556,11.02916622,7.81036377,14.25828743,14.51778603,8.749689102,7.486018658,8.119444847,7.789229393,7.287514687,8.459033012,11.96470451,7.616116047,8.963860512,8.875818253,9.942214966,7.267088413,8.329912186,8.395820618,8.288314819,7.417126179,7.022651196,13.34326267,7.53437233,10.36070156,7.089747906,7.077489376,10.33587456,10.81046486,9.612820625,12.96003246,7.752713203,10.50809765,9.288983345,7.422186375,7.221455574,7.923585415,7.639145374,7.122940063,7.072209835,7.874871731,7.052155018,8.379481316,7.128240108,9.258307457,8.289924622,13.24368191,7.222238541,7.662915707,"Control"
"GSM1318049",7.5719347,7.715987682,7.066291809,7.927637577,10.92586136,8.312555313,9.672478676,11.31055069,8.207606316,12.56590748,7.219770432,7.16324234,7.043156624,8.107419968,9.574062347,8.534601212,8.012611389,7.146268845,7.154584408,8.189665794,9.438454628,14.43885326,8.759493828,8.550869942,6.96991396,10.70542049,10.87730408,7.458552361,14.18836784,14.5812521,8.322174072,7.705445766,8.143276215,8.066106796,7.165188313,8.297286987,11.65621376,7.76083231,9.096149445,8.744324684,9.95492363,7.28481102,8.135821342,8.497247696,8.810276985,7.589186668,7.195002556,13.12164688,7.432099819,10.50143051,6.961186409,6.998269558,9.884144783,10.79994011,9.320547104,12.50709248,7.6353755,10.13069534,9.220555305,7.892368317,6.988174438,8.134195328,7.753543377,7.264513493,7.189935684,8.153367996,7.095292091,8.574731827,7.018740654,9.215382576,8.80765152,13.39926815,7.093239784,7.580115318,"Control"
"GSM1318050",7.770195007,8.038132668,7.047527313,7.414879799,10.26482964,7.700164795,12.22690201,10.34985065,8.078974724,9.885280609,7.208120823,7.183806419,7.053869724,8.037684441,8.466979027,8.281877518,9.226264954,7.049977303,7.089053631,7.884459496,10.34501553,13.90617275,7.201817036,7.456624031,7.043580055,9.343364716,11.44497204,8.107908249,12.04212284,14.06663609,7.142363548,7.273279667,8.357172012,7.48178196,7.062134743,9.660102844,9.469156265,7.828904629,7.065651417,10.31659412,8.731289864,7.457170963,7.130985737,7.999007225,7.525550365,7.568867683,7.233304024,10.68238735,7.767626286,10.72740173,7.108970642,7.039566517,7.85754776,11.62016582,11.38113976,9.510412216,7.097920418,13.03628349,7.784032822,9.059139252,7.3619771,8.113005638,8.332362175,7.09865427,7.382871151,7.858315945,7.060918808,8.212672234,7.101569176,8.744812965,7.416312695,13.6539793,7.274205208,7.426647663,"Control"
"GSM1318051",7.813920498,7.955155849,7.066923618,7.472774506,9.848631859,7.749025822,12.13616371,10.37007713,7.834723473,9.948023796,7.095088005,7.051038265,7.031998158,7.892368317,8.076939583,8.332362175,9.824755669,7.005698681,6.978589058,7.987062931,9.9053545,14.59689426,7.148478508,7.440517426,7.04961729,9.475178719,11.25391865,7.937295914,11.67346382,14.56532383,7.137588024,7.2415061,8.137145042,7.518792629,7.107771873,9.498630524,9.202297211,7.608422279,6.948716164,10.12946987,8.695281982,7.585926533,7.233191013,7.718278408,7.700030327,7.456721783,7.232224941,10.59375095,8.108439445,9.839710236,7.220714569,7.106497288,7.340236187,12.11074257,11.31055069,9.042035103,7.133757114,12.81680679,7.621453762,8.663826942,7.340629578,7.922719955,8.759493828,7.145171165,7.364352703,7.825657845,7.108760357,8.248840332,7.043098927,8.708985329,7.405190945,13.42400551,7.290356159,7.511127949,"Control"
"GSM1318052",7.573139191,7.329236984,7.020561695,7.599120617,9.513016701,7.787755966,11.53818226,10.8711834,8.57683754,8.798772812,7.134581089,7.219647884,7.079423904,8.087439537,7.494144917,8.132027626,9.520923615,7.08780098,7.119018078,8.076457024,10.20744133,14.18836784,7.080334187,7.406926632,6.982109547,9.474302292,10.56192589,8.345272064,10.74897575,14.4536562,7.037285805,7.306408882,8.087961197,7.583720207,7.143510342,8.131491661,9.386777878,7.545969963,7.185749531,8.477876663,9.211262703,7.240701675,7.062755108,7.496905804,7.538080692,7.5397048,7.195733547,9.738188744,8.027229309,9.598514557,7.017179966,7.10155201,7.832910538,11.88011169,11.71129131,7.149101734,7.158829689,11.96099472,7.873318195,8.532834053,7.455256939,7.755842686,8.72267437,7.076938152,7.072686195,7.769147396,7.131865978,8.739024162,7.084429264,9.193637848,7.484692574,13.28164196,7.344552994,7.591125965,"Control"
"GSM1318053",7.401842594,7.419924259,7.062680244,7.624843597,9.724136353,7.864214897,11.39300251,11.09276199,8.557855606,8.488840103,7.191541672,7.174049377,7.385722637,7.996454239,7.511463642,8.239276886,9.534302711,7.112324238,7.056882381,7.874687672,10.82038498,13.46693134,7.120497704,7.360361099,7.025500298,9.362225533,10.69561958,8.504374504,10.38583183,14.37623501,7.034516335,7.433931351,8.193524361,7.619345665,7.157687664,7.920173168,9.267959595,7.510015965,7.186209679,8.330998421,8.868601799,7.276026249,7.076899052,7.283252239,7.690797329,7.194116592,7.217417717,10.25187874,7.942037106,9.545193672,7.092284203,7.211719513,7.565165997,12.65859604,11.47144318,7.16791153,7.0503335,11.91891956,7.795364857,7.962477207,7.214289665,7.542138577,8.340860367,7.169497967,7.069043636,7.74494791,7.120101452,8.809166908,7.074221611,8.865915298,7.61278677,13.50852966,7.301977158,7.63845253,"Control"
"GSM1318054",8.162934303,7.561488152,6.923203945,7.669964314,9.435203552,7.615222454,11.92645645,10.27346992,8.240764618,8.85573864,7.111999989,7.192587376,7.060652256,7.964910507,7.4591012,7.978586674,10.10277557,7.046148777,7.156814575,7.754883766,10.39070702,13.25111866,7.037147999,7.277168751,7.017476082,9.336523056,10.31809998,8.23413372,10.17131233,14.02818394,7.094409943,7.171189308,8.165449142,7.601998806,7.098142147,8.132027626,8.554898262,7.421374321,7.192690849,8.460463524,9.425143242,7.245577335,7.048537731,7.611233711,7.483434677,7.437853813,7.161523819,9.936182022,8.095152855,9.314517021,7.061548233,7.045642853,7.077609062,12.18321705,11.10199451,7.547610283,7.113433361,12.41922092,7.465110302,9.000462532,7.099853516,7.718278408,8.397273064,7.07592535,7.184025764,7.709930897,7.186598778,8.168209076,7.02875948,8.766014099,7.24173069,13.19629192,7.247038841,7.160127163,"Control"
"GSM1318055",8.839367867,7.221055984,7.088205814,7.611907959,9.501254082,7.33979702,11.62659454,10.65681362,7.539465427,9.678401947,7.253470421,7.195868492,7.074464798,7.999233723,7.383664131,7.570892811,9.265670776,7.204126835,7.240046978,7.341122627,8.988567352,13.40742397,7.092709541,7.451735973,7.098038673,9.186423302,9.984483719,8.132845879,11.18089676,14.28796482,7.266983032,7.152353287,8.383862495,7.704400063,7.203120232,8.112189293,8.323505402,7.215827942,7.065830708,8.669259071,9.528934479,7.153550148,7.068572998,7.606883526,7.258888721,7.852597237,7.338781357,10.01885891,7.848013401,9.739245415,7.099825382,7.197453499,7.257624626,10.83469009,11.13822651,7.775592327,7.047186375,12.3387146,7.435148239,9.843089104,7.266311646,8.218916893,8.567542076,7.000487804,7.126293182,7.194617748,7.111876488,8.070589066,7.127270222,9.067267418,7.459892273,12.09870052,7.136553288,7.293241024,"Control"
"GSM1318056",7.418558121,7.854693413,7.059705734,7.348118782,9.445799828,7.445243835,12.18754578,10.27346992,8.186738014,9.044613838,7.174273491,7.109787464,7.102182388,7.666453362,7.499764442,8.543985367,9.491859436,7.195224285,7.15862751,8.077715874,9.984483719,14.05426216,7.110582352,7.200474739,7.188996315,9.432655334,11.1209116,7.984103203,11.19385719,14.43885326,7.13942337,7.0793643,8.198219299,7.376680374,7.199001789,8.68963623,8.679269791,7.226939678,7.142675877,9.300257683,9.250956535,7.289509296,7.240844727,7.446660519,7.491193771,7.441430092,7.172561169,9.94096756,8.466163635,9.316027641,7.041676521,7.061760426,7.416611671,11.58371544,10.77112103,7.809838772,7.085976601,12.83554554,7.614963531,8.002043724,7.196621895,7.64680481,8.607290268,7.135607719,7.181808949,7.828733921,7.150369644,8.239583969,7.128673553,8.48608017,7.374978542,13.57949066,7.339202881,7.196958542,"Control"
"GSM1318057",7.646875381,7.964697838,6.997442722,7.558010578,9.639433861,7.39640522,11.82569981,10.54301548,8.176457405,8.482568741,7.205804348,7.168179989,7.086605549,7.869620323,7.65150404,8.124939919,9.552453995,7.06618309,7.050418854,8.165154457,10.52395535,14.36129665,7.034114838,7.41345787,7.177699566,9.219807625,10.88854122,7.783850193,11.37851143,14.37623501,7.092864513,7.276413441,7.974448204,7.449691296,7.172370434,8.762077332,9.014922142,7.50014019,7.143785477,9.410335541,9.305599213,7.486501217,7.149420261,7.490739822,7.6182971,7.691823006,7.17671442,10.04656601,8.32089138,9.450078011,7.161637306,7.134397507,7.490180492,12.03850174,10.6267395,7.712352753,7.058990955,12.57162189,7.64999485,8.365119934,7.22521925,7.729652405,8.425178528,7.136008263,7.272707462,7.780845165,7.062966824,8.234428406,7.141953945,8.611653328,7.483567715,13.47520256,7.353260517,7.408118248,"Control"
"GSM1318058",7.30921793,7.493278503,7.094555855,7.304328442,9.736116409,7.810536861,11.75961876,10.91499233,8.75658989,9.521782875,7.127964497,7.208591461,7.069702625,8.05109787,8.051365852,8.168761253,9.10988903,7.071657181,7.027750492,8.07161808,10.21461201,13.02896786,7.064074039,7.172759533,7.090061188,9.528934479,11.21754932,8.48608017,10.12431622,14.18836784,7.094916821,7.073882103,8.284137726,7.496412754,7.283833981,8.271766663,8.753582001,7.259776115,7.136270523,8.65480423,9.856495857,7.657916546,7.165772915,7.504818916,7.990816116,7.365516186,7.126045227,10.0490799,7.729341507,9.207954407,7.156797409,7.144329548,7.741416454,11.81830311,11.11868668,7.593571186,7.223499775,12.19173717,7.619874477,7.878452778,7.114664555,7.503845692,8.130187988,7.141125679,7.159183025,7.703463078,7.116863728,8.571801186,7.081610203,8.507846832,7.320374012,13.68233204,7.375243664,7.55089283,"Control"
