"Sample","IL8","CCR2","IL10","HIF1A","ITGAM","TREM1","HLA.DRA","C5AR1","PLAUR","LCN2","NLRP3","IL6","CALCA","TLR4","ELA2","NLRP3.1","CCR7","CCL2","MAPK14","TNF","NOTCH1","S100A8","MMP8","MAPK14.1","CCL25","MYD88","CD14","CX3CR1","S100A12","S100A9","OLFM4","IL1R2","P2RX7","HIF1A.1","CCL19","CCR2.1","IL1R2.1","TLR2","CD177","CCR2.2","IL1B","CCR2.3","SOCS3","C3AR1","MAPK14.2","HMGB1","CXCL10","MMP9","BCL2","TNFSF10","PDCD1","ICAM1","ARG1","IL10.1","CX3CR1.1","OLFM4.1","SOCS3.1","HLA.DRA.1","FCGR1A","IL8.1","IFNG","HMGB1.1","BCL2.1","IL1R2.2","CCR2.4","NLRP3.2","VCAM1","PLAUR.1","CCR2.5","HIF1A.2","MAPK14.3","CD14.1","GATA3","PLAUR.2","Label"
"GSM1317992",7.405772209,7.742832184,7.098957539,7.169031143,10.54817104,7.63902092,11.9302578,10.86284065,8.038132668,13.12164688,7.078854084,7.119080067,7.025383472,8.075690269,10.81440353,8.731289864,9.931726456,7.144595623,7.134488583,7.785745144,9.885280609,14.31682491,8.025970459,7.356524467,7.127179623,10.16022205,11.75961876,7.900267601,12.4919281,14.64205265,7.662770748,7.149783134,9.015533447,7.127779961,7.138413429,8.936250687,9.57758522,7.608671665,7.476278305,9.532432556,8.753112793,7.14482832,7.221055984,8.716011047,7.667864799,7.138292313,7.302939415,11.92645645,7.852410793,10.11485195,7.204062462,6.967714787,8.19934082,11.18089676,10.41788387,10.75475121,7.195243835,12.59293461,8.515497208,8.300972939,7.076721668,7.394880295,8.528324127,6.992125988,7.194309711,8.461598396,7.102261543,8.074462891,7.056856632,7.767277241,7.508431911,13.82612133,7.244410992,7.511418819,"Survivor"
"GSM1317993",7.135624409,7.344257355,7.140695572,7.404116154,10.15880489,7.388460159,10.81240082,10.82837582,8.017130852,12.98013592,7.208078384,7.175682068,7.146974564,8.636615753,12.64220715,7.948827267,10.10414505,7.548803806,7.168231487,7.913156509,9.533350945,14.54955006,8.055437088,7.738992691,7.208895206,10.13448238,11.07102871,7.32694006,12.73248768,14.48576355,7.530834198,7.388592243,7.802843571,7.481601238,7.118003845,8.285137177,10.2763052,7.728875637,8.570113182,8.581030846,9.678401947,7.203051567,8.501205444,9.369469643,8.003205299,7.222466946,8.293404579,13.39926815,8.040535927,11.41880035,7.21412611,7.10667944,8.579397202,10.94994354,8.230743408,10.78318405,7.426258564,11.38415718,10.40350342,7.21962595,7.154071331,7.298567772,8.862112045,7.110316277,7.219722748,7.871005058,7.087677956,8.782694817,7.082370281,7.662486076,8.008384705,13.36670303,7.278009892,7.916863441,"Survivor"
"GSM1317994",7.427578449,7.307044983,7.082692146,7.317251682,10.20449734,7.368010998,10.81240082,10.77529144,7.959134579,9.42598629,7.092936039,7.239156723,7.134380341,8.472824097,8.308888435,8.509426117,8.713685989,7.07789135,7.081377983,7.672399044,9.23998642,14.8065176,7.117725849,7.478019238,7.110598087,9.971450806,10.56366539,7.738650799,13.8831749,14.54955006,7.192526817,7.125040531,8.578942299,7.353206635,7.145076752,8.358950615,9.444139481,7.510326385,7.753708363,8.936812401,9.772818565,7.254099369,7.221283913,7.720588684,7.47647047,7.596142769,7.216390133,11.98735905,7.477016449,10.20314312,7.302844048,6.908921719,8.493674278,10.91499233,9.718091965,8.036112785,7.065303326,11.64968777,8.698493958,7.323236465,7.122402191,8.049278259,8.353085518,7.119757175,7.162058353,7.774776459,7.291628838,8.104456902,7.092586517,9.05591774,8.090662956,12.96003246,7.149860382,7.118895531,"Survivor"
"GSM1317995",7.309455395,7.484147072,7.076861858,7.137556553,10.30334759,7.50237608,10.57098675,11.0642519,7.81178236,10.86284065,7.165941238,7.143042088,7.074221611,8.462752342,8.425912857,8.431859016,8.261209488,7.161722183,7.127933025,7.582642078,9.351038933,14.64205265,7.293655872,7.443238258,7.243488789,10.10545444,10.79375172,7.670253277,13.70183277,14.61182499,7.291709423,7.216995716,8.502411842,7.411882877,7.162137032,9.345692635,10.40991497,7.470533848,7.816643238,9.536953926,9.470844269,7.228623867,7.354344845,7.930579662,7.921435833,7.61004591,7.181697369,11.2413044,7.898862362,10.352952,7.149484634,7.007001877,9.047080994,9.949118614,9.631896973,9.893973351,7.205717564,11.57710743,8.118083,7.690797329,7.049977303,7.838235378,8.204912186,7.148651123,7.121298313,8.011670113,7.091878891,8.388953209,7.083747387,8.552462578,8.027976036,12.8291893,7.02233839,7.583120823,"Survivor"
"GSM1317996",7.555817127,7.241847038,7.064971924,7.203463554,10.12553501,8.358950615,10.73123837,11.0642519,8.021677971,11.23374939,7.259090424,7.135947227,7.125403404,7.506824017,11.27571201,7.556411266,10.13835621,7.058893681,7.067485809,7.922296524,9.938557625,14.7777586,7.130052567,7.770848751,7.05491066,9.747567177,11.66619396,7.417795658,13.9907732,14.84386253,7.134912014,7.065742016,9.284332275,7.267395496,7.102390289,8.605131149,10.24899292,7.139803886,7.078738689,9.080307961,8.127677917,7.307803154,7.753708363,6.95794487,7.231108189,7.221681595,7.106303692,13.14983654,7.492300034,10.46922207,7.190190315,6.974211216,9.397172928,12.23530293,9.856495857,10.30463123,6.95319128,11.78771019,7.642318726,7.352044582,7.085091591,7.425000191,8.787744522,7.262848377,7.189032555,7.172459126,7.155502796,8.296962738,7.03972435,8.257122993,7.897623062,13.41559887,7.370661259,7.149877071,"Survivor"
"GSM1317997",7.262317181,7.81427145,7.067592144,7.257750988,9.97842598,7.486224651,10.8184433,10.96123505,8.150323868,10.6248455,7.052527905,7.001655579,7.063057423,8.261209488,8.245747566,8.408389091,8.013374329,7.069128036,7.205910683,7.541019917,9.287511826,14.5020113,7.12808609,7.394880295,7.009235859,10.17396259,10.84535694,7.740603447,13.77232933,14.65753746,7.165592194,7.131569386,8.545684814,7.393976688,7.125403404,9.107800484,9.956205368,7.5719347,7.573753357,9.382002831,10.04253292,7.325748444,7.60587883,8.018569946,7.694331646,7.579502583,7.265539169,10.93006611,7.549257278,10.08195782,7.159474373,7.039757729,8.864851952,9.819324493,9.800580978,9.268714905,7.149086475,11.81454945,8.597594261,7.549690723,7.108258247,8.056875229,8.211144447,7.284373283,7.100483418,7.932052612,7.14411211,8.309911728,7.170926094,8.637925148,7.862134457,12.74976444,7.303109169,7.348635674,"Survivor"
"GSM1317998",7.210968494,7.51170063,7.261426449,7.662192345,11.27316189,7.375180721,9.564067841,11.10438442,7.92907095,13.48360062,7.198422909,7.146410465,7.082332611,8.059617996,7.812859058,8.231343269,8.92082119,7.095990181,7.203419685,7.62497282,9.199451447,14.31682491,10.10934067,8.46312809,7.045642853,10.41321564,10.38745308,7.527879238,14.34638786,14.43885326,7.528490543,7.779980659,7.76397419,7.971511364,7.069572449,8.943826675,13.28164196,8.169039726,9.72610569,9.380456924,8.879481316,7.293194294,7.900267601,8.451883316,8.731289864,7.436457634,7.187622547,13.10755539,7.683970928,10.4002409,7.060338497,7.068977356,11.19110584,11.16343021,9.265670776,11.03150082,7.470963478,10.24602032,8.979877472,7.324812889,7.194460869,8.087439537,8.262823105,7.489989281,7.263154507,7.984568119,7.165254593,8.118083,7.121914864,9.189246178,8.42410183,12.68597794,7.183333397,7.570531845,"Survivor"
"GSM1317999",7.33148098,7.159474373,7.216323376,7.647809982,11.11868668,7.590995312,9.733234406,11.68727493,8.236264229,13.19629192,7.048898697,7.097902298,7.026437283,7.917994976,9.082864761,8.390378952,8.105228424,7.117179871,7.136270523,8.035872459,9.184431076,14.56532383,8.593818665,8.237728119,7.16122818,10.82432938,11.60665512,7.919064999,14.4536562,14.61182499,7.299046516,7.603030205,8.195606232,7.816643238,7.156468868,8.04175663,12.4919281,7.743331432,9.194316864,8.395069122,9.985738754,7.24139452,7.937073231,8.871860504,8.265364647,7.400583267,7.139657497,13.55254555,7.818043232,11.06193161,7.096530914,7.03537941,10.21752071,10.94312572,9.810464859,9.665779114,7.510426998,10.39387608,9.001055717,7.493745804,7.168474197,7.929944038,8.385008812,7.310719013,7.168129444,8.014552116,7.129367828,8.400478363,7.077216148,9.269488335,8.297286987,13.7421217,7.088625908,7.859824181,"Survivor"
"GSM1318000",7.296452045,7.625881672,7.036875725,7.47647047,10.61574554,7.659720421,11.48762321,11.56089401,8.107419968,10.71153736,7.196958542,7.142769814,7.033325672,7.798436642,10.64007759,7.772729397,9.248074532,7.078602314,7.115718842,7.815017223,9.715249062,14.30151463,7.272961617,7.666141033,7.042715549,10.27062702,12.12841129,7.967794418,13.12859344,14.34638786,7.217160225,7.237445354,8.114841461,7.499940395,7.163111687,9.06788826,8.896492004,7.581069469,7.443238258,9.508555412,9.350245476,7.290158749,7.525444508,8.491280556,7.91500473,7.276833057,7.065237999,12.23120594,8.163785934,10.03124142,7.267258644,7.107139587,8.400136948,11.23612213,10.89498997,9.250956535,7.223254204,12.49692726,8.354125023,7.551902771,7.157328606,7.550345421,9.040710449,7.003135681,7.24164772,7.597026825,7.091218472,9.002797127,7.009345531,8.272733688,7.866551399,13.7939806,7.293655872,7.992192268,"Survivor"
"GSM1318001",7.565042496,7.342509747,7.02340126,7.240208626,10.15734386,7.674921036,10.45425606,11.10891438,8.219489098,12.27932835,7.143939018,7.092284203,7.166801453,8.461598396,8.534949303,8.476663589,7.588936806,7.054121017,7.238003731,7.754536152,9.207954407,14.54955006,7.670397282,7.65150404,7.054300785,9.932846069,10.52049923,7.433299541,13.61564922,14.62656593,7.445996761,7.062801838,8.599737167,7.285841942,7.143494606,8.735610008,11.01085281,7.766946793,7.325697899,9.138395309,9.093459129,7.228983402,7.141492367,8.062868118,7.962005138,7.456721783,7.102031231,11.35829735,7.280359268,10.31352806,7.071965218,7.084018707,10.06417274,9.466587067,9.39884758,10.36698914,6.978194237,11.36395264,8.006007195,8.272080421,7.111693382,8.14955616,7.67478323,7.035616875,7.219332218,8.212061882,7.199455738,8.177923203,7.15146637,8.828462601,8.196199417,12.69128418,7.132132053,7.492702007,"Survivor"
"GSM1318002",7.231057167,7.398472786,7.084868908,7.345057011,9.965566635,7.513688087,10.99947929,11.04541588,8.083361626,12.0150528,7.056663513,7.131422997,7.04820776,7.885482788,11.0500412,7.787896633,9.164650917,7.124364376,7.108016968,7.87903595,9.431028366,14.48576355,7.218466282,7.476930141,7.135065556,9.788721085,11.69050694,7.96384716,13.10755539,14.59689426,7.17389679,7.258586884,8.236264229,7.36838913,7.121654034,8.651212692,8.734211922,7.424069405,7.128566742,9.179988861,9.103200912,7.250515938,7.433522224,8.123065948,7.421374321,7.234969616,7.156765461,12.27518749,8.000638008,9.777101517,7.231427193,7.145933151,8.101626396,11.0572176,10.39070702,9.27618885,7.168405056,12.17012978,8.22619915,7.428222656,7.287079334,7.524150848,8.754573822,7.032398701,7.141218185,7.592213154,7.150875568,8.947787285,7.026695728,7.917994976,7.557290554,13.45775223,7.299855232,7.934851646,"Survivor"
"GSM1318003",7.214930534,7.566464424,7.009056091,7.295976639,10.31220341,7.467148781,11.69050694,10.83254242,8.027489662,13.91954327,7.09361887,7.021618366,7.082503319,7.806603432,12.79292393,7.928263664,9.027175903,7.091387272,7.084319115,7.762801647,8.92082119,14.04120827,7.746758938,7.580951214,7.085903168,10.01499081,12.19173717,7.924835682,12.89319229,14.5020113,7.556637287,7.292742252,8.150895119,7.405337334,7.155985832,9.200149536,9.78986454,7.464565277,7.177919865,9.563174248,8.562911034,7.293153286,7.193821907,7.973359108,7.621066093,7.263801098,7.240844727,13.41559887,7.808215141,10.07835484,7.217983723,7.06234026,9.449281693,11.31586742,10.51344299,11.18835926,7.143525124,12.64220715,8.401873589,7.383206844,7.064539433,7.559287548,8.439347267,7.071716309,7.217184544,7.733848095,7.131744385,8.751153946,7.125357151,8.004826546,7.662045002,13.69198418,7.234725475,7.79809618,"Survivor"
"GSM1318004",7.360115528,7.929737091,7.123999119,7.363238335,10.9835844,7.72379446,11.93791866,11.47451878,8.37009716,9.914548874,7.29463768,7.091147423,7.058153152,8.428877831,8.578942299,8.73078537,7.943120003,7.166662693,7.093239784,7.716161728,10.06654835,14.75221539,7.145947456,7.53371191,7.205179691,10.13197994,12.65859604,8.492861748,13.35937309,14.7777586,7.027954578,7.389672756,8.628051758,7.39315176,7.202670574,9.805045128,10.340518,7.803544998,7.382668972,10.50809765,9.807144165,7.356589317,7.709486008,8.407045364,7.718278408,7.342284203,7.223254204,12.21355438,7.786744118,10.4002409,7.167681217,7.04766655,8.20371151,10.85165787,11.64648628,7.959134579,7.436378956,12.77439117,8.579770088,7.900678635,7.200433254,7.41322279,8.175881386,7.202188969,7.28897047,8.372946739,7.066987038,8.698493958,7.099106312,8.419816017,7.802843571,14.34638786,7.243428707,7.828371525,"Survivor"
"GSM1318005",7.565411091,8.286697388,7.044209003,7.394601822,10.52395535,7.451646328,12.26234245,11.08088684,8.201969147,8.467381477,7.265503883,7.125925064,7.064399242,8.299639702,7.803898335,8.737095833,8.129078865,7.119080067,7.093206882,7.799454689,10.01885891,14.30151463,7.058438301,7.441430092,7.086983681,10.05169487,12.37127972,8.055913925,12.4329834,14.59689426,7.061385155,7.31700325,8.462378502,7.503944397,7.12644577,10.32990646,10.48775768,7.798594952,7.149056911,10.94994354,8.663826942,7.395232677,7.17538166,7.85754776,7.69051075,7.41421175,7.175157547,11.47766972,7.837890625,10.75070667,7.131168365,7.005435944,8.127958298,11.26791286,11.04541588,7.457170963,7.057445049,12.8672123,8.410921097,8.096679688,7.084018707,7.695106506,8.420147896,7.195886135,7.398266315,8.224019051,7.016416073,8.705592155,7.133743286,8.454530716,7.649447918,13.82612133,7.166209698,7.542786121,"Survivor"
"GSM1318006",7.155985832,7.204277039,6.934972286,7.544974804,10.83469009,7.584323883,8.540701866,11.10199451,8.245113373,13.22032928,7.094290257,7.127873898,7.094223499,9.120307922,8.220129967,7.589063644,8.398659706,7.050034046,7.205347538,8.372219086,9.342570305,14.54955006,8.42410183,7.975605011,7.054934978,10.65879917,11.15869713,7.387523651,14.42391872,14.30151463,7.599370003,7.329133511,8.076457024,7.662621975,7.117382526,8.275727272,13.53600979,8.138824463,8.556558609,8.52626133,8.265664101,7.203181744,7.729341507,7.940544128,7.905865669,7.470796108,6.979794979,14.02818394,7.393350124,10.6209898,7.105574131,7.041203976,12.29318619,10.09488869,8.460820198,11.40468121,7.489901543,9.489327431,8.795781136,7.344497204,7.094340801,8.255293846,7.802126408,7.183184147,7.207247734,7.406779289,7.217068672,8.144060135,7.066663742,9.37255764,8.011670113,13.6539793,7.128534317,7.640928745,"Survivor"
"GSM1318007",7.710950375,7.923974037,7.103536606,7.372611046,11.02916622,7.516379833,11.80667973,11.56419468,8.150323868,8.519458771,7.068081856,7.118111134,7.040313244,7.982065201,7.83584547,8.888352394,7.868257523,7.134191513,7.158988953,7.662045002,10.00640869,14.71159077,7.097120762,7.392291546,7.11040926,9.966819763,12.04212284,8.181090355,13.08562183,14.62656593,7.198113441,7.348635674,8.492493629,7.440042019,7.132767677,9.728014946,9.909802437,7.605127335,7.291795731,10.16156101,9.071681023,7.23982048,7.098706245,8.163194656,7.523419857,7.291882515,7.218754292,11.45959854,7.794998169,10.16713715,7.11565733,7.105066776,8.36903286,10.80189133,11.00186729,7.596775532,7.173648357,12.45229053,8.366173744,8.55403614,7.117543697,7.720588684,8.232910156,7.108494282,7.396057129,8.314934731,7.148934364,8.495246887,7.13824749,8.588809013,7.65440464,13.7110424,7.33174181,7.785926342,"Survivor"
"GSM1318008",7.251886845,7.621324062,7.068301678,7.878055096,11.80667973,7.939900875,10.10800934,11.56089401,8.257748604,12.31189346,7.148493767,7.007451057,6.996693134,8.178495407,11.40156937,8.500829697,7.949281216,7.044178486,7.106548786,8.052386284,9.334281921,14.46974087,8.386104584,8.144367218,7.092232227,10.53089905,12.50179195,7.880010605,13.8831749,14.39126587,7.528285503,7.607522488,7.952584267,8.037420273,7.048734188,9.038949966,12.40500164,7.894584179,9.415317535,9.497817039,9.555054665,7.365323067,7.464734554,8.996781349,8.454906464,7.321140289,7.044593334,13.90617275,7.59258461,9.899768829,7.150177956,7.133450508,10.14517021,11.03150082,10.42248726,11.62973785,7.299389839,10.95660305,8.958573341,7.31350708,7.13844347,7.598012924,7.994626999,7.193448067,7.22231245,8.052900314,7.106399536,8.680199623,7.127076149,9.364693642,8.391077042,14.25828743,7.109245777,7.911911011,"Survivor"
"GSM1318009",7.398890972,7.697383404,7.0489254,7.439098358,11.02916622,7.436698437,11.48762321,11.2650938,7.88263607,9.99764061,7.147324562,7.188958168,6.989204884,7.944230556,9.248074532,7.743002415,9.30859375,7.083429813,7.025864601,7.777651787,9.646073341,14.56532383,7.204321861,7.556637287,7.073999882,10.21181202,12.06631756,8.058642387,13.2044878,14.18836784,7.084095955,7.260737419,8.102878571,7.523110867,7.114745617,9.048992157,8.684499741,7.711753368,7.59258461,9.76862812,9.638448715,7.370177746,7.399870396,8.63480854,7.724767685,7.348237991,7.167066097,12.84746456,8.249123573,10.90611935,7.250575066,7.127254486,8.20371151,11.37530899,11.19110584,8.347641945,7.237165928,12.51206017,8.607730865,7.883262634,7.289178848,7.600479603,9.298768997,7.142815113,7.283087254,7.49651432,7.160736084,9.079689026,7.01584959,8.490449905,7.709784031,14.13190746,7.264585495,7.899459839,"Survivor"
"GSM1318010",7.296060562,7.791489124,7.062543869,7.292122841,10.16296005,7.605127335,10.95881081,10.89269829,8.118340492,11.42158604,7.1606884,7.084095955,7.081889153,8.216001511,8.50202179,8.355883598,8.591268539,7.106881142,7.152095795,7.753226757,9.411133766,14.5020113,7.417571068,7.659170628,7.069279194,9.826843262,10.92153835,7.668439388,13.26583195,14.4536562,7.410554409,7.27303648,8.599274635,7.438670158,7.090972424,8.987419128,10.69354916,7.500730991,7.573626041,9.541456223,9.370265961,7.213014126,7.261891842,7.839755535,7.661038876,7.413145065,7.207158089,11.21754932,7.481502533,10.20890808,7.068834305,7.039791584,9.353479385,10.73732662,9.882026672,10.5763464,7.214699268,11.85814571,8.157105446,7.819140911,7.076064587,7.969382763,8.373267174,7.263044834,7.189086914,8.166842461,7.216160774,8.426251411,7.032292366,8.552077293,7.761153221,12.8229599,7.275124073,7.511800766,"Survivor"
"GSM1318011",7.286039352,8.123065948,7.028439045,7.531273842,11.13822651,7.609153748,10.94312572,11.00186729,7.882839203,12.07038212,7.127978802,7.090934753,7.014431953,8.953977585,9.102557182,8.30722332,7.694020748,7.139032841,7.04058218,7.692124844,9.115643501,14.64205265,8.555725098,8.090196609,7.084614277,10.23020458,10.88182545,7.619345665,14.42391872,14.59689426,7.720912933,7.669674397,8.24382782,7.76863718,7.117053986,9.718091965,12.5488863,8.026222229,8.174139023,10.24602032,9.269488335,7.585679531,7.907944202,8.181414604,8.387848854,7.42564106,7.251605034,13.54458237,7.380105495,10.65110683,7.080185413,7.062918663,10.87319183,11.06648064,9.513016701,11.81055164,7.422040939,11.67346382,8.806674957,7.446740627,7.079676628,7.831945419,7.777982712,7.258888721,7.196349621,7.956719875,7.094307899,8.468959808,7.089160919,8.801407814,8.308559418,13.24368191,7.214907169,7.726629257,"Survivor"
"GSM1318012",7.233357906,7.934188366,7.073475361,7.372489929,11.52913952,7.510620594,11.24887276,11.13335991,7.796619892,12.12418556,7.129012585,7.039305687,7.120315075,8.584839821,9.751703262,8.385008812,7.997375488,7.137368679,7.154968739,7.68458271,9.692401886,14.69237518,7.750156403,7.833653927,7.067269802,10.16572762,11.35566902,7.833242893,14.40771866,14.59689426,7.923390865,7.379589081,8.128801346,7.723190308,7.183786392,9.802763939,11.68727493,7.755365849,7.866941452,10.36698914,9.118934631,7.349262714,7.58045435,8.157653809,8.185254097,7.53371191,7.287922859,13.28892326,7.658332348,10.55861282,7.091425896,7.002296448,10.7852087,10.77529144,10.05651855,12.51733494,7.179543972,11.72797203,8.731289864,7.375906467,7.248548031,7.775249004,7.956510067,7.223450184,7.375243664,8.038388252,7.127608299,8.49804306,7.033106327,9.067267418,8.192655563,13.59656239,7.135251999,7.561488152,"Survivor"
"GSM1318013",7.662770748,7.970366955,7.012771606,7.373001575,10.45274639,7.473658085,11.97973728,11.55117226,8.076939583,9.084938049,7.142172337,7.114949226,7.074282169,8.035634995,7.9205966,8.540288925,8.128801346,7.115625858,7.091915131,7.594050407,10.09887505,14.69237518,7.082985878,7.441500664,7.120388985,10.05300617,11.75285912,8.331675529,12.45766258,14.67478466,7.04992485,7.197075844,8.582796097,7.550345421,7.196701527,9.564067841,9.76027298,7.45734787,7.092727184,10.31220341,9.109210968,7.330944061,7.161654949,7.810907841,7.3950243,7.50732851,7.117210865,10.84535694,7.916969776,10.52215195,7.08778429,7.030198097,8.570113182,11.01296806,10.82236576,7.790273666,7.152944088,12.8229599,8.18787384,8.508631706,7.088570118,7.762143135,8.448196411,7.207179546,7.235304832,8.130187988,7.066705704,8.763533592,7.131818771,8.907589912,7.672399044,13.77232933,7.239514828,7.707211971,"Survivor"
"GSM1318014",7.589295864,7.703772545,7.134019375,7.509420395,11.09276199,7.764808655,10.52049923,10.93006611,7.948358059,12.38559341,7.032957554,7.127577782,7.0516572,8.822840691,9.027780533,8.367590904,7.729041576,7.086246967,7.232566833,7.577086926,9.486664772,14.56532383,8.477876663,8.110034943,7.059328556,10.20052814,11.0041275,7.438191414,14.46974087,14.67478466,7.411952972,8.01573658,8.247286797,7.764640808,7.089675903,9.191441536,12.32927704,8.246383667,7.894786358,9.617473602,9.729996681,7.258822441,8.196763992,8.071870804,8.443049431,7.565757275,7.157621861,13.39106464,7.437446117,10.67859173,7.085995197,7.064491272,10.84743786,10.99947929,9.28672123,11.59721851,7.451035976,11.29166222,9.267959595,7.905240059,7.12456131,7.834198952,7.729972363,7.310947418,7.317395687,7.960627556,7.080447197,8.421185493,7.022609234,8.883355141,8.242591858,13.16584301,7.20258379,7.667724609,"Survivor"
"GSM1318015",7.186284065,7.430564404,7.015582085,7.173980236,9.992839813,7.47875309,11.09729958,10.75475121,7.903129101,12.4329834,7.162272453,7.170516491,7.006490707,7.719478607,12.20466232,7.898646832,9.027780533,7.119344234,7.06551981,7.635910034,9.054611206,14.59689426,7.432261467,7.45054245,7.063286304,9.820389748,11.65307045,7.860015392,13.02896786,14.73068142,7.365879059,7.153395176,8.167677879,7.224527836,7.091932297,8.777029037,9.10988903,7.473836899,7.184258938,9.238471031,8.457946777,7.197556973,7.315496445,7.843144417,7.379281044,7.247394085,7.126308918,12.35242367,8.081036568,9.850877762,7.198917389,7.034047127,8.713197708,11.24374485,10.23167515,10.20449734,7.19856739,12.1618042,8.024043083,7.335254192,7.111014366,7.590624809,8.63617897,7.074382305,7.176839828,7.598012924,7.050823212,8.573038101,7.011159897,7.599744797,7.472948551,13.1885252,7.198133469,7.464734554,"Survivor"
"GSM1318016",7.33850956,7.343438148,7.027430058,7.207594395,10.13317776,7.589418888,10.63621426,10.74897575,8.118889809,12.91869926,7.23347044,7.008805275,7.053460598,7.652103901,13.06385803,7.987699509,10.65110683,6.983083725,7.181642056,8.089211464,9.80610466,14.10523796,7.394601822,7.486410141,7.05071497,9.888580322,11.32435322,7.665047646,12.17012978,14.56532383,7.425869465,7.107411861,8.000868797,7.284727097,7.173211575,8.065104485,8.620723724,7.430328369,7.38206768,9.0160923,9.069153786,7.247424603,7.50363636,8.040309906,7.387723923,7.173019409,7.226939678,12.68597794,7.950633526,9.365460396,7.237533092,7.207399368,8.082048416,11.2650938,10.11206722,10.67068481,7.070679188,11.55117226,7.873907089,7.832131863,7.094863415,7.407752991,9.23998642,7.089747906,7.138186932,7.737535,7.057936668,8.985030174,7.07794857,7.830414295,7.570044041,13.73166943,7.433681488,7.572385788,"Survivor"
"GSM1318017",8.144060135,7.706627369,7.117925644,8.065849304,12.42781067,8.119989395,10.63244057,11.41554737,7.672112942,14.40771866,7.315633774,7.209294319,7.126231194,8.968046188,7.793582916,8.942603111,7.679727554,7.060966969,7.028316975,7.631650448,9.99050808,14.75221539,9.897337914,8.438537598,7.107076168,10.42248726,12.17865086,7.439004898,14.02818394,14.2030077,8.25836277,8.009309769,8.015266418,8.369402885,7.232275486,9.178632736,13.1885252,9.115643501,8.897031784,9.640440941,10.19337654,7.327758789,8.757099152,9.24739933,8.62463665,7.455420971,7.324048519,13.60636997,7.281395435,10.81240082,7.10289669,6.967308044,9.872324944,10.83469009,9.022797585,12.98013592,7.753045559,11.69050694,11.10199451,9.089538574,7.084691048,7.750156403,7.55652523,7.63123703,7.293194294,8.641545296,7.07248354,8.57598877,7.068468094,9.757084846,8.650297165,14.31682491,7.128873348,7.67695713,"Survivor"
"GSM1318018",7.430328369,7.519946575,7.324100971,7.460330009,11.60331917,8.013856888,10.16713715,11.15869713,8.102625847,14.62656593,7.176661015,7.08764267,7.071676254,8.542807579,7.732730389,8.678842545,8.454530716,7.175157547,7.101789474,7.759523392,9.597636223,14.00238228,10.50809765,8.43970871,7.032544136,10.2763052,10.4930172,7.33216238,14.1455946,14.73068142,8.878400803,7.762962341,8.073954582,7.805176735,7.115576267,8.84897995,12.8672123,8.227676392,10.04122925,9.343364716,9.620326996,7.294391632,8.366857529,8.283489227,8.246972084,7.18125391,7.518492222,14.51778603,7.397697926,9.87757206,7.085361004,7.175326824,11.24887276,11.84009647,8.779105186,13.30456638,7.834544182,11.0041275,9.87344265,7.92659235,7.064444542,7.694170952,7.828904629,7.324812889,7.301506519,8.241963387,7.261161327,8.419454575,7.030772686,8.958573341,8.239276886,13.00856495,7.016517162,7.377535343,"Survivor"
"GSM1318019",7.395634174,7.612535477,7.072087765,7.285109043,10.46269417,7.711589336,11.81830311,11.10199451,8.52626133,9.59508419,7.157487392,7.041955948,7.035244465,7.827283859,10.53802109,8.366857529,9.569441795,7.044805527,7.105408192,7.597391605,10.23020458,14.2312479,6.979119778,7.556050301,7.142769814,9.588500977,11.59064102,8.438537598,11.91166878,14.65753746,7.188555717,7.229949951,8.546550751,7.384046078,7.105330467,9.203036308,9.656439781,7.602772713,7.055130959,9.780433655,8.608168602,7.340236187,7.184501171,8.559152603,7.539802551,7.229491711,7.285802364,11.45959854,7.877838612,9.805045128,7.300328732,7.3864398,7.827646732,11.32169533,11.77704239,8.282886505,7.170395374,12.35719967,8.300268173,8.001331329,7.23286581,7.690360546,8.61551857,6.990205288,7.251013756,7.97199297,7.04201746,8.460080147,7.033436775,7.977686882,7.564349651,14.01483059,7.274507999,7.414512634,"Survivor"
"GSM1318020",7.722103119,7.357000828,7.234405041,7.261614799,10.5497961,8.002527237,9.785663605,11.51408386,8.675655365,10.30762768,7.049458504,7.250828266,7.063286304,8.126844406,9.357487679,8.636615753,8.877329826,6.987556458,7.156223297,8.231977463,9.524485588,14.40771866,7.249027729,8.007923126,7.019748211,10.17818356,10.75671959,7.874303341,13.94167805,14.5812521,7.188154697,7.09980917,8.335061073,7.221553326,7.229724884,8.054688454,11.11633968,7.280435562,8.133663177,8.685464859,9.792087555,7.125483036,7.231240273,8.987991333,7.575902939,7.183590412,7.166850567,12.25794888,7.749347687,10.36070156,7.232592583,7.129273891,9.104545593,9.835384369,9.834338188,8.321543694,7.139376163,10.85165787,8.628051758,8.126581192,7.150401592,7.817335606,8.368677139,7.103750229,7.140478134,8.227087975,7.116358757,7.980453968,6.986911297,8.479489326,7.916095734,13.29648018,7.154240608,7.166327,"Survivor"
