"Sample","CEACAM4","LAMP1","PLAC8","PLA2G7","Label"
"GSM5609244",8.87854746862257,9.82723814518438,9.38910517604244,5.70892364657307,"healthy"
"GSM5609245",9.67915770642257,10.1611673427063,8.76371488180712,5.32118799299922,"healthy"
"GSM5609246",9.61011146869838,9.93209489082066,9.05671976315488,5.35898575858752,"healthy"
"GSM5609247",11.6699452947809,10.8947383858297,7.77114261534861,4.95855306887808,"healthy"
"GSM5609248",9.58712519564027,10.3365270514807,8.66062686948413,5.80556838070833,"healthy"
"GSM5609249",9.49362708479483,10.500110613804,9.17716377813312,6.25176837985945,"healthy"
"GSM5609250",8.55758355195146,10.1669797101356,9.4437361225782,4.42145677004338,"healthy"
"GSM5609251",8.45916013844443,10.0467803886569,10.8538164821646,5.70501147187456,"sepsis"
"GSM5609252",8.87390845585731,11.158140855448,10.2123352734599,6.57628044758194,"sepsis"
"GSM5609253",10.7569833959192,10.5434361963938,10.0991731223305,7.50556753199853,"sepsis"
"GSM5609254",11.1422136282256,10.4209788759712,9.48078994799362,8.4326320269128,"sepsis"
"GSM5609255",9.31852555591445,10.8260021094659,10.8632072949252,4.48495223165659,"sepsis"
"GSM5609256",9.65096645759983,10.7839466895386,10.9940673970763,4.2846954158107,"sepsis"
"GSM5609257",8.4248358157411,10.8174140865974,11.8337558999867,5.33183709607081,"sepsis"
"GSM5609258",8.52724393105524,9.69807669984331,9.9610541214267,6.94815404822976,"sepsis"
"GSM5609259",11.1630250565124,11.6334008259663,13.4265619044708,4.3109572856264,"sepsis"
"GSM5609260",8.92273938233305,10.0827381933301,10.7625209456006,4.3901290521436,"sepsis"
"GSM5609261",8.49850320168025,10.6566115595176,9.78293872524089,5.59101038972984,"sepsis"
"GSM5609262",9.41480698557874,11.1246651334403,11.3409533470304,8.09166752905666,"sepsis"
"GSM5609263",10.146165913754,10.7840604880677,10.6271481568357,5.86558473263573,"sepsis"
"GSM5609264",8.98528760968493,11.591248556434,13.2940104117135,5.70365901894481,"sepsis"
"GSM5609265",10.5168791199599,10.4143369146207,9.64225692184026,7.413389565812,"sepsis"
"GSM5609266",9.08925913815698,9.34751280274924,9.56625788601102,6.93094064086271,"sepsis"
"GSM5609267",10.8244210061958,10.7441520597177,11.0040543995315,5.20426584449438,"sepsis"
"GSM5609268",9.06020081969492,9.96842644044662,12.3755800164472,5.10675546615582,"sepsis"
"GSM5609269",7.97584318341273,10.060045850015,11.506745382716,5.88558674319449,"sepsis"
"GSM5609270",10.6527235943189,10.6922125534989,10.2884407988308,4.85726692380171,"sepsis"
"GSM5609271",10.2358094909158,11.2294847810999,11.4137613672012,5.94446938444304,"sepsis"
"GSM5609272",9.2880193204899,10.7233074519485,12.3255996710459,5.48295128105687,"sepsis"
"GSM5609273",10.1705714470487,11.6711529399676,12.0068272339431,5.09067634286417,"sepsis"
"GSM5609274",9.82370229518305,9.90036092402534,9.11615333851402,7.20082948585829,"sepsis"
"GSM5609275",10.5551950928692,10.8230207819146,11.3210055276756,4.84199907536492,"sepsis"
"GSM5609276",9.13588827097651,10.2717573066662,10.1150695745279,5.83198858163081,"sepsis"
"GSM5609277",9.42079008657185,10.6169707478911,11.0386950124167,6.55411392444535,"sepsis"
"GSM5609278",8.11182709830209,10.0973468573225,9.82894092786406,6.26829220221788,"sepsis"
"GSM5609279",10.4210091472742,10.7169891831048,9.57884287933847,6.48614481850267,"sepsis"
"GSM5609280",8.92724480523162,9.9497102227415,9.9679776906153,7.45198786849334,"sepsis"
"GSM5609281",7.68140402687806,9.76381690661401,10.0252780779262,6.53886303096685,"sepsis"
"GSM5609282",9.24130689024933,10.6849114973656,10.9311255842373,4.63006396414962,"sepsis"
"GSM5609283",8.61042137572294,10.3919187718758,11.567839479964,3.71823009895734,"sepsis"
"GSM5609284",10.5007470544843,11.1111568205063,10.3298403773865,7.39739513977346,"sepsis"
"GSM5609285",10.2159133816471,10.8972110574106,10.6148885950735,5.68150929936015,"sepsis"
"GSM5609286",9.60095390846672,10.6671420907053,10.8496175714921,5.34436245296307,"sepsis"
"GSM5609287",10.5980048339823,11.3642337887921,12.5019221952992,4.91573982511231,"sepsis"
"GSM5609288",11.7222150098218,10.3607982550861,8.54220297712295,4.82031597784658,"sepsis"
"GSM5609289",9.90286090153952,10.2782695542722,9.08344680407646,7.27272724921269,"sepsis"
"GSM5609290",10.4216945147828,10.1217789442195,9.65933233923923,6.53066003290243,"sepsis"
"GSM5609291",8.97136639906007,9.84829668596011,10.5702313551155,5.8858225268181,"sepsis"
"GSM5609292",9.13568006029874,10.3205610439062,11.5925960875004,6.06834121128533,"sepsis"
"GSM5609293",9.60117276311895,9.42745990367775,9.99695869685966,7.65241146082194,"sepsis"
"GSM5609294",10.5659760109115,10.5825265018803,9.51711486332033,6.98919311828859,"sepsis"
"GSM5609295",9.62486283857164,10.263783304291,9.63721695631083,5.18271343671874,"sepsis"
"GSM5609296",11.5848511841314,10.5884073852497,8.61058884118344,5.60788461520944,"sepsis"
"GSM5609297",8.93392129457443,9.68735456947297,10.6147253710038,5.92521959584993,"sepsis"
"GSM5609298",11.0540007220212,11.3301468834458,12.0909239746948,4.04936733279044,"sepsis"
"GSM5609299",8.91836619740075,10.8272714804019,12.6426132315532,4.33055440278082,"sepsis"
"GSM5609300",9.56910693370535,10.9938170989509,11.0344184079033,5.46440142683962,"sepsis"
"GSM5609301",8.61808449292511,10.5000434533671,11.0307419093549,5.12990697676812,"sepsis"
"GSM5609302",7.80713316615714,9.72426010454832,9.41157409660515,5.85587689607376,"sepsis"
"GSM5609303",9.55084065050904,10.2314245693608,10.1598960920531,6.37162381074735,"sepsis"
"GSM5609304",9.87853111335511,10.6651497375153,9.76300692868855,5.10147724656752,"sepsis"
"GSM5609305",9.79959345223828,11.0941697222179,11.331760341314,4.6884154857873,"sepsis"
"GSM5609306",9.08782673802525,10.9686154372837,11.1551182923364,5.11341339731904,"sepsis"
"GSM5609307",10.3540591657888,11.0730502751884,11.0636012650633,6.74599361774442,"sepsis"
"GSM5609308",10.139238510891,11.3343181795865,12.6803381631709,5.09397794227996,"sepsis"
"GSM5609309",9.63201819494961,10.1963617076921,9.29904159199724,5.47064437646475,"sepsis"
"GSM5609310",8.45428929900578,10.2040506155788,9.82206734315542,5.49516456096911,"sepsis"
"GSM5609311",9.07199733435662,10.4508746503973,10.0052427520243,6.20590132658931,"sepsis"
"GSM5609312",10.7726697068744,11.2228425664805,11.7391289894215,4.97939240790379,"sepsis"
"GSM5609313",9.28858024849005,10.4080057897341,10.1411908235955,5.38612766100377,"sepsis"
"GSM5609314",8.73612221482129,10.0936921014088,10.2770346094249,5.55811985336004,"sepsis"
"GSM5609315",10.0481406401598,10.8470151038677,9.6285941953188,8.71458580603836,"sepsis"
"GSM5609316",7.31985955523656,9.80951785389128,10.0440583715051,4.66209572499945,"sepsis"
"GSM5609317",9.87942815768353,11.5424471142494,12.0315625358737,5.49947230751665,"sepsis"
"GSM5609318",10.2387697089828,10.0037534562867,8.80440171343186,6.64490662411497,"sepsis"
"GSM5609319",12.3288352796011,10.2203514913103,8.33099216467803,3.86627910392387,"sepsis"
"GSM5609320",10.9538855904643,9.59265912456891,9.72633631029816,3.98933888610347,"sepsis"
"GSM5609321",9.36869183536361,10.833484699181,10.4838961520548,5.73977418946973,"sepsis"
"GSM5609322",9.30802550384398,9.60646742470683,10.840660209884,5.88531954858911,"sepsis"
"GSM5609323",10.7753166926033,10.8351994422314,9.33568049841219,4.74174860973344,"sepsis"
"GSM5609324",10.4945930733899,10.0434418370084,8.59368760249379,7.48421259716013,"sepsis"
"GSM5609325",9.8131487782277,10.6634787913297,10.9561753931172,5.6481677786198,"sepsis"
"GSM5609326",11.0120090916082,10.0047422011208,9.05969730605425,5.97057167148692,"sepsis"
"GSM5609327",10.1866216686719,10.4872941928863,9.2080729327836,7.53825525415766,"sepsis"
"GSM5609328",10.9438592833604,11.1868535776558,10.5670314125179,4.66659736730164,"sepsis"
"GSM5609329",8.69851448789874,9.78937553044432,10.5332559074485,7.10947379967294,"sepsis"
"GSM5609330",9.93738098795786,10.4142896493627,9.89004723430036,5.71442882534327,"sepsis"
"GSM5609331",8.88197213433344,10.4963507769158,10.4420316668252,5.54321820597444,"sepsis"
"GSM5609332",9.28365152045607,10.3642013652435,10.6636757596286,5.57327523460158,"sepsis"
"GSM5609333",8.72730756802993,9.81998033407131,8.63819293086815,5.11556245806528,"healthy"
"GSM5609334",9.21176631465868,9.89932163592128,8.82180420622329,6.03852629734271,"healthy"
"GSM5609335",9.36709741025828,9.65219647604857,8.82141238679591,6.32482833643755,"healthy"
"GSM5609336",9.2628651937314,9.847533151776,8.81346389325125,5.48356685720888,"healthy"
"GSM5609337",8.95847782831664,9.87607165617847,9.27491452934736,5.17192956722847,"healthy"
