"VCAM1","NLRP3","S100A9","S100A12","PTX3","CX3CR1","CXCL10","CXCL8","ITGAM","CD14","BCL2","IFNB1","C3AR1","CCL19","MYD88","SOCS3","IFNA2","PDCD1","HMGB1","C5AR1","ELANE","IFNA1","P2RX7","ICAM1","HLA.DRA","CD177","HIF1A","MMP9","OLFM4","PLAUR","TNF","GATA3","CCL2","CALCA","IFNG","MAPK14","IL1R2","MMP8","ARG1","CCR2","TNFSF10","TREM1","IL1B","CCR7","LBP","CCL25","CRP","IL6","IL10","TLR4","TLR2","S100A8","LCN2","NOTCH1","FCGR1A","Label"
3.90757136758705,12.4609557392271,19.4671732557637,14.3757612783314,8.27657717738216,14.8649629797402,5.82734584870284,9.96244428375713,15.6986541209344,15.8036833127381,13.2645976518147,0.511066448858857,12.6502443538653,1.33793272075093,15.8473886206852,13.6050002795244,0.00102669348447249,9.26775701570363,14.8118773850775,16.6806418348487,9.19407997788816,2.4211333022464,12.0617044821519,13.0861787030063,16.7706474290477,12.9362255816462,14.3797050547559,15.184660994274,9.88531007587372,13.9064923308539,10.7360384156711,11.7530135683648,4.12799165311731,0.0824116682185814,5.69025763205511,15.4461640026578,13.9824492131136,11.2343834253982,11.1230670308027,14.1563270839781,15.0886947200036,15.1001315949465,13.0327288314523,14.4305542107196,2.76791214236165,3.15170492335285,0.163790327041771,4.11555027646132,5.06303735843712,15.2028891786622,15.6547878192214,16.865528291356,11.7059299964431,15.4530450722138,12.6344873091252,"Healthy control"
3.50188155819866,12.2345943239988,19.1356885604961,14.1357607061954,8.29733063438963,14.9820217383834,6.5222847001043,10.0233085306983,15.5655862240224,15.6726568855577,13.5617374751146,0.512179795136115,13.0283842286602,1.40684103064979,15.6304043204578,13.4630270365759,0.00107423714233068,9.98200470133459,14.672812037166,16.4819096523652,9.39935455565456,2.4211333022464,11.8380647856067,12.8905407442562,16.7681878179009,12.6634723262273,14.426517653532,15.013447878701,10.3478857891127,13.7319779767778,10.9837506131022,11.9913165969322,4.14761577478012,0.0826330496242895,6.10291536695928,15.1613781362257,13.8482435162763,11.3970227770227,10.8235181980368,14.0365316658996,14.7169308076307,14.9313111416327,12.8553921603021,14.5472832287824,2.38704283675373,3.30381821085617,0.164148847908287,4.24379239680627,5.08357661416058,14.8830919373502,15.2058504817257,16.2795587246308,11.8800374332348,15.2566300839477,12.5420193952863,"Healthy control"
3.73653916229605,12.2435602377508,18.9398762470603,13.9254568450953,8.71326242105648,15.0427375759375,6.54193258801425,9.83053064113118,15.4351781574273,15.6834942175048,13.1787330463947,0.513427335019121,12.7617515763242,1.33868599128377,15.641344640562,13.2446841183169,0.00112751132177857,9.99134220190262,14.5225611232798,16.4024410853703,8.99649035988771,2.4211333022464,11.9713244996448,12.8034941945559,16.9843363944649,12.6771385033954,14.3758618800664,15.0539686897759,9.51131481401818,13.5931115508338,10.6107542821829,11.8774012957466,4.38018263184459,0.0828811145243287,5.94192041261475,15.3042856345095,13.6018059359223,10.6234970056133,10.4346818542226,14.2032709620236,14.5119205772508,14.4667798174193,12.8004395764233,14.3464393329609,2.38825829671823,3.71877392114585,0.164550581932107,4.32046666502565,5.3607865148899,14.8218008367292,15.3949142676032,15.9851275854798,11.0475420173405,15.1364091265926,12.4197240545755,"Healthy control"
3.64764256979653,12.6459063664463,19.1374103522587,14.0719429095547,8.53016120015558,14.7034911311462,6.90419001035211,10.1753295726081,15.5238516247603,15.699471130173,13.2542489949914,0.511903231960005,12.8747711142249,1.33818959562854,15.7233124302078,13.5881005817557,0.00238043684016764,10.0927275361778,14.6166662899238,16.4186339212487,9.18609930288279,2.4211333022464,12.1643560975539,12.8877076413448,16.8759127424457,12.6613020357044,14.2973058872975,15.0747474409019,9.80224931767894,13.7381359425633,11.0234243642789,11.9542690272638,4.4661519490427,0.0825780569001524,5.76209984379416,15.2438006219493,13.854941271139,11.1792892046629,10.4890211133628,14.2394440081304,14.7366463470035,14.812858278458,13.0282812632663,14.2112817380801,2.54034308685035,3.15292297134803,0.164059788761487,4.29061861870166,4.87498208521259,14.5061258046596,15.4795870441523,16.0597648312931,11.5848149598094,15.2003322527743,12.6935677601441,"Healthy control"
3.42057912969013,12.905321491293,19.246514885562,14.2420817041903,8.9880375905169,15.1080633081851,6.91413047028174,9.68232360818313,15.817409369609,16.1840988538155,13.2524038910591,0.514515131936255,13.274885120265,1.33906365348597,15.956695438803,13.6652410493742,0.00117396393540314,9.82050338105871,14.5274582125126,16.8735037496225,8.95825017658556,2.4211333022464,12.0397519499155,13.08828232953,16.7457326018394,12.8555487990073,14.4793758652325,15.419018281897,9.92604699672678,13.9189540814719,10.8600410841539,12.0820566070335,4.62404827743256,0.0830974156119235,5.38843071042406,15.4582185349127,13.9603911382913,11.0194464775015,10.2040053784123,14.4157289259988,14.9630988982947,15.0180360320705,13.2017246920788,14.0358546169664,2.38937548840661,3.39982763712159,0.164900875368472,4.01209692479765,5.31107878481726,15.119333649695,15.7889460613046,16.3475227937497,11.6001862866297,15.6702537491237,12.7891132690314,"Healthy control"
3.58949806071855,13.2731204742558,18.9649549623783,13.8831849030308,8.44371810329996,15.3676877830301,6.76770265452929,10.2693772913012,15.6342392811739,15.7596768812036,13.2860439822862,0.513080907514718,13.0395307352628,1.33856985472495,15.659455920088,13.6375835710447,0.0011127176937058,9.90271430739187,14.5961806919526,16.5261606733502,9.09213776610809,2.4211333022464,12.1661790834993,13.1722748597323,16.5610673594671,12.6011791628447,14.5494318801739,14.7251380341501,9.53876219974123,13.6604281805255,10.7436708660464,11.8302795020258,4.16403831480217,0.0828122297492437,6.26115756029403,15.3894555974037,13.7546651730137,10.9337561942162,10.2274862212093,14.0630691205275,14.8158246223754,14.4700234093188,13.159244028245,14.1362839083039,2.38791380273657,3.15471955487682,0.16443902500539,4.14055471396956,5.19163383533961,15.1408126143529,15.5980515311849,16.1315119823613,11.3751813269562,15.5265866117831,12.7884938738185,"Healthy control"
3.41875532252452,12.8783933456351,19.0848161314478,14.0196690700665,8.13084773289646,15.2482231331327,6.82728400510014,9.76585216004589,15.6883756297635,16.0098331483867,13.1916640642965,0.513783971810531,12.9990976933509,1.54591125077546,15.7341172524195,13.645582865111,0.00114274092099409,9.46722216823063,14.4911454183359,16.4645708416946,10.201885478668,2.4211333022464,12.4258504147083,13.0272401028861,17.1284268787705,12.6496962679093,14.4372232838573,14.8498313739121,10.196070586156,13.6572242538268,10.9174787084977,11.7027884093955,3.8981406756742,0.0829520293473469,5.91476455096654,15.369002405283,13.6350119804707,11.3486031548881,10.5906352066705,14.5172276811043,14.598063953765,14.5754447022984,12.8379346735928,14.2239529733823,2.38861861348056,3.31896575441401,0.164665426463499,4.47592177721034,5.11424210291087,15.0829877546372,15.6436093917504,16.1402143934756,12.1244653251615,15.194528553306,12.9136238352407,"Healthy control"
3.52347507413013,12.3579848290958,19.3996627111737,14.549495759956,8.66168905607517,14.796790721249,6.4681034231373,9.4298464755789,15.925241010029,15.8660138975887,13.1782325299948,0.515249440265876,13.1349823973282,1.33932996797387,15.9398355551198,13.7807415511031,0.00120532138878415,9.50600963655788,14.4619444791219,17.0979839541594,9.41102887441112,2.4211333022464,11.6212257318615,13.3336184377262,16.5084840984981,13.0658795619602,14.8406815126825,16.0015634148405,10.2090138964386,14.3236139443255,10.5639522241564,11.834475528576,4.26662441946804,0.0832434278756327,5.67140876595429,15.6542624419394,14.1733312396972,11.3401985080744,11.0574063378815,14.0240755914772,14.8214154895378,15.5106326590479,13.4114590310005,14.4019810541526,2.39016050336126,3.98390653159947,0.16513733806117,4.64704327583787,4.91254368851588,15.3467477097173,15.7160701613343,16.3381807018352,11.8086501144391,15.9293194911763,12.5413303836228,"Healthy control"
3.79153411874094,12.2087623984336,18.8377682592141,13.8478082612886,8.19951947134376,15.4291147159617,7.06323649005339,9.25522455975776,15.3870786646763,15.6560941088884,13.0882398131866,0.513001305269829,13.0192391770036,1.33854344684541,15.5807907488631,13.2419910376237,0.00110931840817052,9.89791195362077,14.5221867900465,16.3939708574026,9.18557481475424,2.4211333022464,12.1710327043874,13.0153142595774,16.7677984730201,12.724151408406,14.432462466061,14.637114588054,9.99826932086759,13.6336442104967,10.8044170212134,11.8795783235805,4.41423221939333,0.0827964013791931,6.1051899903975,15.2638345212997,13.6188151438017,10.8269356939547,10.3278880941366,13.9098952685397,14.8522570011476,14.857701586381,13.0012981750652,14.2342177337066,2.38783540729458,3.38028853474454,0.164413391411963,4.20086225737576,5.18986367566023,15.0205118882478,15.3812807319895,15.9624784193442,11.5227747157388,15.3592411089437,13.2712713568125,"Healthy control"
3.66671657872762,12.5023827079355,18.9119334378915,13.8867380676863,8.56550069680412,14.9735932022981,6.77907825569892,9.77157934714912,15.5640327040973,15.6661812014503,13.5233394074358,0.513325028284688,13.0233498501372,1.33865148847737,15.6299317175392,13.6259842273024,0.00112314247762146,10.1658302390485,14.447353193774,16.3786560879712,8.83615548327816,2.4211333022464,12.3831270921045,13.0466078178027,16.7654506607843,12.5409634646823,14.3902630571322,15.047763100634,9.55671654034971,13.6102362604579,10.923442014621,12.1515813132639,4.37752950208998,0.0828607715195111,5.93800995970488,15.2411419745931,13.6674433536449,10.6422973855449,10.5259670539215,14.1744775405868,14.6038754621789,14.7763516232093,12.9285560492096,14.5053217747248,2.38815599807128,3.1551042405642,0.16451763701656,4.36974333252763,5.55835885203858,14.9105524203487,15.508102557463,15.9424757573664,11.2669007333549,15.3224104257926,12.7177410659447,"Healthy control"
3.79031201462767,12.6894859591582,19.2147558785942,14.3540680823648,8.59186268711382,14.9484503384392,6.33566209108189,10.1709288430619,15.6802240850493,15.7069463496512,13.0464612807164,0.51293490041932,12.9994273654939,1.33852149625323,15.8611221336743,13.3080563445617,0.00110648269608626,9.69944077965827,14.5603111774246,16.8854001708822,8.73510389275534,2.4211333022464,12.037412825436,13.0121028033414,16.7016235180615,12.6437640105697,14.7207605717674,15.6240109613814,9.32433113686399,14.105448678374,10.9443452467681,11.7693876770781,4.10142550955107,0.0827831972220929,5.70428023232853,15.5550588504233,14.0284697504688,10.7512399217526,11.0269566128637,14.2166785898782,15.064012497554,15.1939457138718,13.2496046436213,13.9351743155576,2.38777022635816,3.31082922587664,0.164392007656494,4.68801772086369,5.34735441266379,15.5388580194811,15.7143493796412,16.2743853568764,11.1638933860084,15.6736991519288,12.8505979504181,"Healthy control"
4.57928034686628,12.8339582182484,19.1296819799101,14.0675163094758,8.61663089885538,15.4614002318841,6.30544731497566,9.63159775926416,15.9266752299493,16.2643992625471,13.2460720173963,0.512140639028386,12.724595624053,1.33826446773601,15.8625440132905,14.081543499637,0.00107256504387676,10.1371595770995,14.3550687914912,16.7426590108598,10.0373714029335,2.4211333022464,12.1457699813241,13.2316520704896,16.9609544448199,12.7674804000552,14.4228669997337,15.4052555617133,10.7494188312414,13.9202982605308,10.9254223348399,12.2632786813173,3.88702946457765,0.0826252636960945,6.50904913140569,15.5805236452735,13.8172214028279,11.7858092200469,10.9390682483225,14.5324464828352,14.8306475884942,14.8530760011367,13.3279827667548,13.4154412928418,2.54244063058631,3.30346038698569,0.164136238819849,4.1286451732318,4.8775291433945,14.9348958213267,15.5751266876031,16.2036209688791,12.5179279503664,15.5217072941199,13.1469192247875,"Healthy control"
3.67656544651983,12.4607775403028,19.3585653909928,14.2855343686721,8.43492942863656,15.1583919673195,6.53265290040793,9.62384179579488,15.785807596559,15.9771061850269,13.3687311014015,0.544898434235039,12.7862768225402,1.33889420971096,15.7565242042422,14.1605244262735,0.00115342399438889,10.2616334900705,14.6026053754691,16.7259894416011,8.89273441975,2.4211333022464,12.2833276204251,13.1503984361787,16.6464588964886,13.2311318178331,14.4994464731208,15.5277966927461,9.40431175184261,14.091248046337,10.5969153461945,11.8231065794501,4.39606948239879,0.0830017738119508,6.18176773990548,15.5518237267026,13.957141903536,10.8943696411029,10.6792170313899,14.4038419510772,15.0995060023809,15.0461482563972,13.3372025818672,14.2393152395121,2.38887482069111,3.52204849305693,0.164745986203812,3.92647912454295,4.89849163499724,15.364136322309,15.6493168604517,16.494872423862,11.2391577260299,15.6890379917432,13.3491188567655,"Healthy control"
3.95221630311659,12.5130277531387,19.181814708622,14.1521232671459,8.30499814920925,15.0004160506172,6.76447953495791,9.72305864828129,15.7650765323707,15.9234888257862,13.5268924500015,0.54387588286283,12.7402878219771,1.59476071025398,15.7398077844845,13.597645199059,0.00110975758657306,10.287504534513,14.6232170973519,16.6835246970614,8.75583353616236,2.4211333022464,11.965702293306,13.1950992569645,16.6229993841055,12.5877202763987,14.4850911159356,15.1869764303694,9.68674843351965,13.9885456670593,10.836299018397,11.8802548195511,4.74412690743168,0.0827984463613518,5.92607573431597,15.5419975513422,13.7337447199213,10.8271415387487,10.5235039724631,14.1742759628585,14.8165272840872,15.095617030799,13.2840329098423,14.5069346004493,2.3878455197927,3.15461109864365,0.164416703202189,4.41094155356812,4.99905669599242,15.0367558244534,15.5903561755173,16.3375811226536,11.2268579298394,15.6746674844745,12.7246033997731,"Healthy control"
3.58244325337396,12.4196483577843,19.1315006105353,14.3625811111095,8.67074034890257,15.5198033684779,7.41130791653434,9.98086421606979,15.4772453657764,15.3747740354854,13.1663559714575,0.512404024090164,12.9166245428622,1.33834857908313,15.4551334933828,13.4264324601556,0.00108381247831657,10.0125583132399,14.8082732249148,16.1979887621891,10.7516410517588,2.4211333022464,12.0892577521704,12.9354140764125,16.5146134507069,12.6895132288199,14.3752849070208,14.9666469787735,10.2366238517711,13.5771281061564,10.7530716123608,12.0825725247586,4.20668375473171,0.0826776360409887,6.87903176223407,15.2812032769387,13.5157199115693,11.9444090302302,10.9961376896085,14.0981076378975,14.6504396275932,14.3057168921491,12.7805111486815,14.0600366427069,2.38725620027829,3.15367505046169,0.164221054337271,4.13193891547737,5.17669015636962,14.6465432131271,15.1639637349792,16.3659556447094,12.110602848693,15.2878338842938,12.4598165453349,"Healthy control"
4.34838144006041,12.7822844498744,19.5868275270689,14.9552925495316,8.65663918428152,14.9385872213894,6.71729227151367,11.2124600467108,16.2299361049591,16.168339994475,13.1588314233935,0.515882523047493,12.9394715616725,1.34086572279328,15.9032169121202,13.77067465867,0.00123235616833117,9.99993144488034,14.6100012464548,17.162706738253,10.088281200629,2.4211333022464,12.1180121521606,13.2016352235249,16.6213792281996,13.253890447796,14.715874254919,16.8839871687941,10.0505369486686,14.3410885231677,10.7961565903126,11.9630050577269,4.15112881768391,0.0833693121211607,5.6913332192573,15.8726273952225,14.3526244161145,11.1197188314718,11.2869676443725,14.2370982071606,15.0751068026942,15.1719747275286,12.8946276841381,14.142329653508,2.39085757279735,3.15939515814805,0.16534120400304,3.93136567090422,4.92004518961466,15.553239683156,16.170909549906,16.7389084193225,11.6515407610012,15.8031122729362,12.7731505846709,"Healthy control"
3.93639835712008,12.9282628862051,22.302697268397,18.8952101338195,10.5635209869322,12.8843509762269,5.62781176655256,8.49331234611663,17.6026217753413,17.5921192539001,11.8224635431531,0.523976345533446,15.1125600453067,1.36270526294227,16.4602210095826,16.024032117473,0.0015779898089141,8.96186034485008,14.7243316568923,17.5021643851905,13.6464751719993,2.4211333022464,10.8803779086793,13.1797605502649,15.4195977522248,19.0637169308947,15.1519521922466,19.9918894547788,16.1880678797164,15.1260360057283,11.565773021103,10.3560051097857,3.84479142414827,0.0849787141877907,5.12814702922856,17.5470763245681,18.8141399650021,17.0708781129074,15.3068670756556,13.836857985648,15.3451608349863,14.1892494289464,13.6084762115237,12.7646142946773,2.40147665176958,3.81351688129735,0.167947584704502,3.9575492072096,6.32461340691786,15.8097618705354,16.6720784871954,19.9718657322403,16.7999562424083,14.8017168856993,15.3081119726483,"Sepsis"
3.43160031740355,13.6309430901244,21.0254881761929,16.2428232907355,10.0830159835049,13.6626169788621,5.95325139426357,8.85889035259494,16.9755134569724,16.6353525297588,11.8619456340409,0.518552776235961,14.0892429538562,1.34807086002216,16.2210121828313,15.0700909446514,0.00134638502582218,9.06608261898662,14.7577088758151,17.3279430263715,13.8292457367419,2.4211333022464,11.3646680980726,13.9586532395405,17.9312024147314,13.9715937275281,15.2449782086914,17.7917131923605,13.4084194621687,14.200677417374,10.6600859554277,10.2539030194548,4.03204823557014,0.083900273976008,5.48551589885105,16.2298072437064,16.5924484047497,14.3115012851668,13.8016124026541,15.2054730074106,15.0760049553159,15.6323300965216,12.9845726219365,13.2720015196879,3.51014045502893,3.27292918300419,0.166201081568989,4.04215473952203,6.13140993292564,15.9108677083036,15.9442799831399,18.4585595914499,15.174763940582,15.2356156126664,13.0158721723822,"Sepsis"
3.79187988472664,12.8515272228283,23.0220234826117,19.9539537294978,9.99826963098646,12.4602614422488,5.58792726798045,7.95388390624509,16.9548655272174,15.9107702861135,11.221741917128,0.521393848297496,14.392270754274,1.35573691737168,16.5699759098613,16.8677496042987,0.00146770842789712,8.97307634570372,15.2809945480551,16.641327175432,11.1669511606521,2.4211333022464,11.2215220124562,12.8279972739392,15.9801778067176,18.5515906174572,15.1753573805169,18.5493423104286,17.3604839327939,13.5828286209704,10.5198583025266,8.95035125149312,3.83524440659726,0.0844652020128183,5.09868179972174,17.2776334607388,19.0629247783338,18.1505456581115,16.2243439853288,14.7285173690152,15.4753009083303,14.0217878492497,13.284457591709,12.616927277585,2.39774156343291,3.17033166617773,0.167115966396955,4.26449735965024,7.27479671081585,15.2917579202784,16.2810817651767,21.1046856864933,17.3820726305994,14.570813263747,15.5326180631831,"Sepsis"
3.41552000618012,12.8746251566193,21.895927519231,17.3908671297171,9.31324202939954,15.1459708640859,8.28690029244206,9.25542102482077,16.5641288268656,17.0269382056509,11.9876321762707,0.512431973577102,16.0411191268895,1.33835756965753,16.7734749777475,15.9408044347265,0.00108500601609673,9.45012552405267,14.9735065408218,17.2644785261063,10.9934315360216,2.4211333022464,11.8459450648521,14.8325634296055,16.928732592622,16.9123276467375,15.0961065002322,16.6244964305027,11.3352163112793,15.1597607596706,12.1598240573903,10.0777863709968,4.25912553756339,0.0826831936081476,5.9041914532915,16.6176648679769,15.7587592986201,12.8998216429686,11.8176362456425,14.26020984124,16.069726352172,15.1447354828138,15.0424692868429,13.1074087959675,2.38728295082015,3.37321625805293,0.164230054658627,4.63761382894156,6.3067164912454,15.5720412594752,16.6735358208018,19.6669307451826,12.7383192510481,15.1378325387068,16.2021665314499,"Sepsis"
