"Sample","ITGAM","IL10","SOCS3","S100A9","C3AR1","CD177","BCL2","MYD88","S100A8","S100A12","HMGB1","MAPK14","HIF1A","IL1R2","HIF1A.1","CD177.1","ARG1","ARG1.1","BCL2.1","GATA3","S100A12.1","Label"
"GSM3816651",12.7074584083534,8.01855065486811,10.9475933335312,17.5462049186778,11.4468400551351,16.2738285870637,7.98972743546757,12.8184342560593,18.6076419152064,18.3694270724536,13.192328507456,10.877004202477,10.2769603423772,14.7295105112108,8.9067886247676,10.7704514937033,14.9282038361479,14.3001823543501,7.73226461953754,7.370190920096,18.3067041262992,"septic shock"
"GSM3816653",11.6455944111628,7.5051939327514,11.0672219955027,17.34497999802,11.8223980793227,15.0587158629428,7.42988789653845,12.786606462459,18.2537099454308,17.6338537008176,11.7501217999771,10.9499514446324,9.07528243669756,11.6534771601166,8.20735995373236,9.64118925349175,13.1110490425006,11.9305511894078,7.37453372163609,7.30335624610947,16.9573478242884,"septic shock"
"GSM3816654",11.8907185006472,7.32404554522134,10.9727752528682,16.7874271772583,12.1191542624815,14.0513651125976,7.55517906557623,12.9920670495157,18.0500108735279,16.7686989460133,11.9113917693628,11.0199697104147,9.10941947686539,13.7188910666124,8.75266227196137,8.39390301433018,11.8556126642061,11.2855665422687,7.79912544044486,7.28340530776782,16.1043934872049,"septic shock"
"GSM3816655",12.7837857546966,9.04003948564403,11.4678936444541,17.4398291778528,10.7248534270353,14.8322580572785,7.59198669520143,12.9690625831785,18.525294851778,17.7768068593388,12.1026920939485,10.5866973105168,9.75050093924047,14.1176899870323,8.48223165612963,9.54477632377261,13.8613785949069,13.466762639471,7.44295071719325,7.21508701001143,17.4623712985729,"septic shock"
"GSM3816656",11.5123946121587,7.52859408495999,9.46554767080295,15.9467298347599,10.6179471369548,9.10901873139772,7.58337697379986,12.200454323449,17.2420655684169,16.0892217488368,12.1533982524736,9.90388907821805,8.65134352428511,11.6545805772452,8.05386747455559,7.06533191230363,12.1096250645437,11.6786036118154,7.36490824408321,7.19979420057426,15.6958200120989,"septic shock"
"GSM3816657",11.544439492566,7.72315639667666,11.4099862875776,17.1639713229962,10.7374449350768,13.6039309539077,7.54377856213859,11.821492433556,18.6895942273387,17.7272966446493,12.1013184034047,10.4992303200332,9.79856440247962,12.978728364713,8.81575972641333,8.58932133124666,13.4442654987411,12.6205822898487,7.7885776830041,7.05125536317487,17.5462049186778,"septic shock"
"GSM3816658",10.6801181251629,6.93328121954938,8.29656571144113,15.9613542770148,9.95952937718878,7.51269438498416,9.35016501560457,12.9064323633105,15.8699386612494,14.7007013983581,11.1781222031502,9.42154257654775,9.17410673694308,10.355785677699,8.50065252732898,6.90502299343646,8.53475204065299,8.07104318358718,8.95572599759597,8.78195980936345,14.2396899674529,"control patient"
"GSM3816659",10.4361740889376,6.93091132994961,8.04598344055505,15.4413600974197,9.36776169572062,7.48113938811775,9.6934256852467,12.2115864877283,15.7993931087394,13.3389588149015,11.3833067866101,8.60823324191772,8.74109952786167,9.27001891911315,7.928181719858,6.79846202307839,7.45138823832651,7.5111680437291,9.0580533575015,8.57064730103641,11.8070449000162,"control patient"
"GSM3816660",10.7771977809006,6.8870794645731,7.89953913902568,15.6281229684772,8.38806999020233,7.49657585938377,9.28227704261424,11.9098379930867,15.9889399131607,13.4878338675832,11.6188464313037,8.78485313811945,8.96096025355764,9.48683369718547,7.95226221582424,6.79135718494673,8.24335309030288,7.80882239929808,8.84572096077408,8.95013699146449,12.9355574699991,"control patient"
"GSM3816661",10.58959942815,6.9418602961803,8.26538138230564,16.0453165636597,8.45588410882548,8.17457773865655,8.94390423225497,12.2199085505397,16.2430931792266,13.6614756369358,11.5515686596077,8.83657438457607,9.01367395955535,9.30102743962758,8.05946059720988,6.86147362307324,8.58038994166753,8.13418915030812,8.50484294171752,8.75501769600209,13.3389588149015,"control patient"
"GSM3816662",10.5121142351695,6.94853880246645,8.49238379080576,15.5313948189123,10.133227351099,7.48085870134256,8.7425295749503,11.8857123127801,16.0311984907244,14.0470462064706,11.3362133122111,9.30251734399414,9.03409714694338,9.06685258308497,8.20609093967182,6.82898899435749,8.55290010980242,7.8329112690482,8.86030680577704,9.16504779976678,13.275381189776,"control patient"
"GSM3816663",9.7588029955449,6.98827651951343,8.19782877333187,14.6980997092918,9.09325929437605,7.05823256216168,10.0659008060554,11.5293354053475,14.5397840982645,12.1831510217276,12.2228567534981,7.95886159288146,8.95193326073355,8.16802979647536,7.6919261491343,6.85742262133958,8.24808583087461,7.95886159288146,8.63706029121455,9.25484654206685,11.4523186077296,"control patient"
"GSM3816664",10.7132981221813,6.97187234210518,8.36225429660104,14.9724020492427,9.50701083950147,7.58494577654343,10.128756320129,11.8156185736913,14.8223422456719,13.3468261925637,11.3029813644499,8.26723609083273,9.19222369014719,8.42932187220615,8.14697724598718,6.86533440075322,7.97884061508184,7.80124580361735,8.62882568750259,9.31668891897999,12.6397087591925,"control patient"
"GSM3816665",11.0806658293414,6.9398929957421,8.34434613078042,15.8445548835208,9.99751126240458,7.75584767395847,9.40452797308235,12.0871799383646,15.9323148503257,14.2489087865481,11.5308784000001,8.71671133946655,9.19039094267647,9.55680220108116,8.1547479316319,6.89874577285429,8.40305772099052,8.18108461267437,8.67474943388459,8.70523723594342,13.7832070981349,"control patient"
"GSM3816666",11.4343488906215,6.91833229096926,8.53439551198173,16.1969683589218,8.69468959136751,7.01791562292562,9.55004792912874,12.2144275466615,14.590225403291,13.6687485526314,11.5435105425267,8.55184693367177,9.84277376022288,9.44888221987353,8.44136979686665,6.80576504544369,8.00130252361208,7.94518384211271,8.58053310370341,9.56761763556532,13.1895887980614,"control patient"
"GSM3816667",11.1369506850395,6.92707057647031,8.19359932996115,15.9014335732453,9.88936520960857,8.09562053671221,9.52023567068959,12.3598654620646,16.0171941518922,13.5461559041719,11.5247861621688,8.75273569092591,9.88721540598033,9.14495679962441,8.4175914354266,6.82397997126739,8.11373401972667,7.80363563455448,8.74680254450126,8.69378562324036,13.1979487196591,"control patient"
"GSM3816668",10.9443891362286,6.93063171283912,7.60722820940278,15.6495550689745,9.2100443151194,7.11385466531629,9.3415389013762,12.2524299662922,12.2617590234381,12.8850778019325,11.7720369965095,8.41241603523838,9.35161386027005,9.30566609391847,7.87298370871043,6.86654058559648,7.91430900744277,7.70247611281606,8.62610012579369,9.19324830830037,12.5981205103066,"control patient"
"GSM3816669",10.7426576572327,6.94974075186365,8.74513975394115,16.0023522560897,9.71802497031423,7.16677873768806,9.01912734673871,12.0828707882121,15.9613542770148,13.0558935505164,12.887595038262,9.19164779310383,9.5226225093098,9.82927880851217,8.39053261982811,6.83321601115441,8.79906453650326,8.50432586124345,8.7754814148582,8.88145962193619,12.6286318988588,"control patient"
"GSM3816670",10.5972599924014,6.90608726889771,8.38821471362089,15.9745697296639,8.58397887627861,7.40845314551452,9.68149760840676,12.1104004166803,15.8121647555907,14.2768181371531,11.8556126642061,8.88784064674715,9.04262551022436,9.04963509720782,8.05020791996484,6.78332318611918,8.2346106170076,7.98022662203136,8.89448085230873,9.15687279142088,13.7534502242342,"control patient"
"GSM3816671",11.2744938200299,6.96811580013768,9.29406780704363,16.4607437183853,9.76660181656101,7.58037629724806,9.33135932260349,12.7171841075877,16.4036464283815,14.8163285596988,11.6648042909407,9.40143333837332,9.35932818677913,9.91521072269159,8.41295088698341,6.93343713183417,10.188126729153,9.47574463829972,8.49340822450548,8.86959841955179,14.3778575776047,"control patient"
"GSM3816672",10.7126648069466,6.94699807395674,8.21520109757373,15.023276907738,9.46047954029586,7.32970924791363,9.57364630029552,12.0337609461708,15.019615071723,12.8571193457844,11.5450031815084,8.44960676143023,8.62377258330597,8.4291221777341,7.89114890851392,6.84211355123381,8.26851622256486,8.01132492248536,8.75987614471772,9.20513113365167,12.2153445774882,"control patient"
