"GSM712478","GSM712479","GSM712480","GSM712481","GSM712482","GSM712483","GSM712484","GSM712485","GSM712486","GSM712487","GSM712488","GSM712489","GSM712490","GSM712491","GSM712492","GSM712493","GSM712494","GSM712495","GSM712496","GSM712497","GSM712498","GSM712499","GSM712500","GSM712501","GSM712502","GSM712503","GSM712504","GSM712505","GSM712506","GSM712507","GSM712508","GSM712509","GSM712510","GSM712511","GSM712512","GSM712513","GSM712514","GSM712515","GSM712516","GSM712517","GSM712518","Gene.Symbol"
4.38485568,4.465390825,4.426688504,4.619530565,4.145179536,4.453076422,4.358655332,4.054690705,4.024005287,3.869865122,4.335369658,4.169743749,4.362245474,4.39727505,4.350902235,4.129508045,3.892824978,4.481361096,4.186557554,4.466174719,4.55248365,4.011721286,4.038471714,4.144187648,4.319875866,4.112934089,4.407061249,4.314962673,4.437707686,4.198044437,4.45102209,4.441508995,4.036174918,4.327551403,4.306457681,4.499048886,4.040600206,4.437707686,4.400630112,4.301119356,4.413420994,"CCL19"
3.688048523,4.468404657,3.687034759,3.588374931,3.218687636,3.327561569,3.740121189,3.974965598,4.162497928,3.461960732,3.704470994,3.653438744,3.74537276,3.537696357,3.929517327,3.703958827,3.44241217,3.734125634,3.799923347,3.598096236,3.298507759,3.898653266,3.67801186,3.694641506,3.603852765,4.529804904,4.436806822,3.63242082,3.36038879,3.507198328,3.465510918,3.493502441,3.900288929,3.522406541,3.44931313,3.882379062,3.63242082,3.585209537,3.490819205,3.025682631,3.251056767,"IFNG"
7.221336664,7.028610591,9.431061994,8.950160245,9.634668561,10.05238782,8.239606268,7.981384261,8.832132645,8.181023474,6.38323469,6.527648107,7.054123777,7.19355709,6.922184162,6.98080385,7.303316865,7.643185316,7.533404144,6.999101279,5.658535081,7.256188344,7.309917251,7.096941419,7.218231834,6.702393863,5.720811233,5.994006524,7.22100989,6.113764575,8.972923433,8.896117236,8.251423878,9.723148448,8.10349615,8.103823556,9.151352749,7.59273433,9.527533638,8.385052589,8.842828576,"MAPK14"
4.739999177,4.449324178,4.276286761,3.983114856,4.094053584,4.500613823,4.487848506,4.627167752,4.088451484,4.023701993,4.097651265,4.328949762,4.599615297,4.032593194,4.552590732,4.358342319,4.30325298,4.389024309,4.448313953,4.434683719,4.736608837,4.112531973,4.13833849,4.421163042,4.196560131,4.381006997,4.405916954,4.734354401,4.430420723,4.573126389,4.356503227,4.469113708,4.431025772,4.330139746,4.137043627,4.569206583,4.066750988,4.368685362,4.311964265,4.099009776,4.633859462,"CALCA"
4.336169079,4.327427506,4.027631065,4.048743803,4.035109121,4.140732856,4.191273988,4.326668178,3.86530996,4.177135026,4.258739328,4.215734451,4.307850098,4.050026001,4.158563251,4.20974171,4.095754692,4.192572011,4.262913478,4.463757426,4.499854203,4.083904083,4.199655021,3.895618798,4.389281897,4.313639284,4.630430906,4.62929114,4.283386446,4.697537875,4.379306461,4.355123822,4.249076347,3.835979947,3.989525484,4.471080848,4.134240995,4.094875146,4.120643904,4.380034766,4.129493839,"CALCA"
8.298676937,8.426174531,8.526023214,7.842601831,9.323991833,9.62248976,8.2633603,9.276475545,7.177340692,8.741651281,8.731621256,9.256687515,9.108333986,9.013447113,9.183750796,8.524535769,8.926631176,9.19199354,9.22025769,8.546065125,8.607144127,8.935946549,8.747558815,8.390398394,8.863171365,8.810664716,7.841634544,8.649168572,8.762872678,7.578413599,9.23087492,8.888762828,8.960690158,8.578121385,8.721466151,9.432616257,9.25555046,8.975321433,8.623958215,9.213757454,9.195608539,"PLAUR"
10.38720575,10.93116371,9.402217812,7.58691557,9.449055102,9.324931741,8.894632886,7.987463375,9.494720731,9.79029281,10.93405512,10.81830815,11.4956153,11.62754836,11.27813062,11.37709218,11.67760723,11.57506614,11.32169115,11.30884941,9.879549101,11.53283763,11.5400363,11.85879331,11.42020855,10.79057077,10.90548218,10.17037382,10.80325546,11.48822139,10.82234157,11.44266645,11.19148858,10.72873018,10.55596413,11.35322804,11.60920672,10.13412996,10.09662897,10.7708288,9.723506505,"HLA-DRA"
4.851988305,5.124379184,6.776960182,6.425436932,7.033056487,7.993942905,6.285946087,5.560339609,6.569218056,5.880163645,4.303736177,4.017060008,5.102136838,5.375682113,5.005217015,5.324829625,5.258333601,5.512675641,5.48571526,4.881172047,3.849434423,5.555880618,5.306331108,4.837517876,5.067986636,4.792864369,4.811424508,4.782612979,4.367684741,4.890047197,6.834109209,7.067550373,6.342420305,7.397225428,5.954671034,6.030678943,7.061773658,5.452757243,7.132474983,6.332043697,6.607175006,"MAPK14"
3.013039139,3.226603445,2.850986403,3.097130092,2.826920748,2.961490253,2.876613508,2.848189582,2.919611862,2.471753216,3.061282624,2.825902357,2.699053049,2.829298044,2.863648077,2.968775132,3.027331345,3.016380819,3.336104185,3.047667776,3.057647202,2.791965978,2.941641103,2.872869028,2.961490253,2.915280569,2.997886078,2.918718893,2.783789733,2.884440413,2.782498639,2.835558574,2.86628847,2.844161868,2.994685748,2.953197555,2.709294345,3.12569052,3.014243166,2.87322836,3.242773512,"IFNA2"
8.363994514,8.281656086,12.47645463,13.52582572,13.65416442,12.75914396,13.40516192,10.86761366,13.70395702,10.6087719,7.679598621,8.413201779,8.288127565,8.217958948,8.284554273,7.90560334,8.099711259,8.418941572,8.482929041,8.763265013,7.453718904,8.616192086,8.016676755,8.440181187,8.292099234,7.911382892,7.59338884,7.769989029,8.269775283,7.949171198,10.16819912,10.12039197,8.485518171,13.40660909,9.404583316,7.107785451,10.95208442,11.25945575,12.62200685,13.0008066,12.15504581,"IL1R2"
4.370770457,4.130230166,3.477902794,3.703335327,3.348622342,3.803277713,3.7574909,3.8578934,3.533826058,3.803277713,3.596687091,3.882377792,3.941468096,3.827364164,3.919011584,3.818275,3.562937749,3.607820898,4.115992639,4.08578756,3.491276399,4.748820671,3.819618323,3.748701535,3.629331527,4.016387627,3.831037657,4.16388521,3.544600847,3.706176856,3.258285295,3.934650267,5.320009439,3.533826058,4.857560888,3.577364318,3.988187757,3.329992531,4.21576052,4.549790585,3.178222401,"CXCL8"
7.608351431,7.212320994,9.440435625,9.492475298,9.763378824,10.30603825,8.572555843,8.798786999,9.091676547,8.58680982,6.736746394,7.015903459,7.320948277,7.292910282,7.299277576,7.035033988,7.522762075,7.916134783,7.66462699,7.361802639,6.528650296,7.401169952,7.434966919,7.257647912,7.471737922,6.974045261,5.917343456,6.285246542,7.548889484,6.599733771,9.0899561,8.825509401,8.37389717,9.905444296,8.199792802,8.325960995,9.402922159,7.858642021,9.648832306,8.465368239,9.016342412,"MAPK14"
4.806858228,4.535539091,5.092872689,5.009081051,4.96640479,4.930672374,4.953954788,4.567090703,4.574027946,4.596666792,4.571569011,4.931388813,4.250428365,4.477700444,4.602185887,4.448577048,4.562958924,4.695725331,4.498842544,4.651037829,5.048293005,4.427826687,4.25376567,4.610072929,4.539970614,4.506354895,4.491045325,5.065150204,4.425343323,4.695109748,4.673478755,4.827970885,4.173321181,4.815499308,4.869601736,4.89539437,4.468008224,5.048274822,4.573929273,4.685989469,4.872034126,"LBP"
7.495850064,8.319506862,7.664646129,7.149545834,8.692393327,9.028579252,7.705673153,7.77121853,6.492708699,7.620834521,8.098341067,8.176165579,8.405571202,8.251960588,8.495807477,7.822928246,8.075344501,8.411065288,8.409715231,7.800467324,7.035069607,8.368771789,8.137348723,7.650792354,8.058610546,8.015981362,7.196551241,7.684589326,7.909147269,7.250979944,8.226421851,8.014513187,8.010206342,7.571901843,7.756487653,8.429451423,8.445185248,8.258536227,7.908316076,8.296635153,8.30226462,"PLAUR"
7.658112586,7.253002717,12.8821314,14.22645065,12.111762,10.96208717,13.3930179,7.830200698,12.20535706,12.08968865,7.534232076,7.325968497,8.043889925,5.873800379,6.841575988,6.617343303,6.743600391,7.680382455,6.66903639,6.274929977,7.392713344,6.917746478,6.302785963,6.761645103,6.829500569,7.113154595,6.883865772,7.273032426,6.618316468,6.630457348,6.098557115,6.631199383,7.43251671,6.944003712,9.480907949,8.612615714,6.617602854,7.681602327,9.969539066,9.069871353,8.554681237,"LCN2"
3.430043542,3.738871102,9.294597001,12.7544165,6.849501304,8.025958359,12.54919439,4.597557683,9.455624013,5.858511435,3.246092242,2.876335781,3.084885689,2.92341821,3.246092242,2.769183703,2.510753693,5.610483153,3.010191076,3.277580749,3.486448348,3.032021161,2.664716293,2.673430451,3.066721457,3.268758487,4.350663224,3.088736935,3.293644913,3.417409071,2.635140761,3.998325359,4.199531494,6.581367877,5.973709434,5.905852266,4.601277443,3.37277731,10.49948776,4.767110177,5.41165404,"OLFM4"
5.492851829,5.138776396,4.346519772,4.855312063,4.269404629,4.844919265,5.207925861,4.706189349,4.224309085,4.880638134,4.877867647,4.652025149,4.706038397,4.755404565,5.051656428,4.72269506,4.301828823,4.855312063,4.990462228,4.92411792,4.841746223,4.031310821,4.549678795,4.55911,4.643628309,5.25850118,5.583922575,5.386074821,4.793972069,4.616738822,5.0561961,4.766501077,5.393927016,4.86307457,5.01299924,5.514492523,4.774525977,5.073383377,4.647920987,4.902794414,5.011810215,"SOCS3"
7.615743111,8.471693826,9.621166844,9.192191146,9.564251181,10.11154241,7.769063914,9.56935492,9.506538385,9.277372719,8.283143334,8.811979951,8.38540461,8.522096544,8.851757767,8.558807103,8.001074068,8.490269506,8.087825612,7.700197751,7.752895946,8.835063513,8.201150996,8.244221188,8.361323984,8.690878532,7.250193315,7.848269917,7.612202568,7.130108208,9.252714306,9.355530027,8.389651926,9.335890727,8.14762273,9.850149617,10.5435248,6.683368142,8.953230746,8.233325987,8.49379147,"TNFSF10"
8.77977088,8.270897874,6.609381645,7.142047002,6.661953273,7.314772411,8.250907622,8.507273762,6.085438596,7.343158883,6.73994578,7.515527071,7.785713666,7.721749058,8.088618328,7.750467737,6.459821671,7.989680095,7.068270646,8.156082244,7.967358113,7.504152911,6.994543236,7.041496779,8.660914399,8.689105885,8.756286818,8.968952678,8.898681588,7.362901277,7.817733988,8.083318924,8.282940113,8.001474287,8.748535502,8.21280533,8.405337666,8.106268549,8.191352699,8.571736742,8.104972803,"S100A8"
3.768233715,3.917328518,3.04017795,3.312846695,2.93969101,3.03407317,3.360165929,3.117234222,2.815345375,3.005946007,3.377535347,3.110246933,3.260590632,3.200671039,3.134473678,3.148939734,3.122479274,3.208469501,3.071511743,3.200671039,3.311179084,2.877277142,2.919791722,2.787533868,3.486214707,3.15180162,3.202897495,3.382010055,3.257728902,3.57428883,3.197071527,3.050826226,2.831749514,3.250715607,3.211721484,3.403561859,3.200671039,3.508360639,3.345848017,3.295317371,3.227395499,"LBP"
6.765539042,6.599981039,6.750298316,6.13067131,7.098850611,7.072651312,7.030640321,6.943839649,5.803270296,6.902841429,6.486609505,7.156920592,6.845954716,6.43526905,6.803953977,6.459408355,6.315677161,6.798007174,6.842012186,6.562608849,6.507516956,6.549268665,6.358065134,6.422120888,6.866946279,6.505230368,6.436110005,6.450013566,6.942568221,5.768969214,6.919703189,6.929900392,6.6526921,6.884060771,6.982112547,6.251319824,6.954367117,7.012699689,6.452409821,7.694707464,7.053743879,"PLAUR"
10.65410328,11.32839017,11.94677839,11.73715279,11.72657354,11.41669668,11.7629983,11.70692391,12.30067392,12.0951443,11.4859543,11.61418427,11.40995385,11.73370244,11.32012206,11.88971806,11.59396018,11.32089293,11.38987607,11.62601073,11.44930528,12.05840116,11.44891938,11.7563849,11.59969897,12.08216346,11.4209819,11.65137505,11.47307072,11.16094872,11.4076,11.75574174,11.53332556,12.03853592,11.67719114,11.70341336,11.81356989,10.79042687,12.20102264,11.55152798,10.90727516,"HMGB1"
5.508697359,5.830245793,5.412585651,5.39773088,5.587971236,6.390369562,5.65918072,5.599258998,5.409681212,5.589247199,5.494127766,5.575459973,5.749429669,5.375653861,5.355308261,5.793758861,5.529728538,5.715200741,5.58802603,5.691766729,5.956783556,5.326469933,5.478364093,5.637710458,5.810783822,5.702579289,5.808883608,6.087109585,5.592037061,5.439616343,5.756186514,5.665310623,5.535872564,5.612706586,5.433642451,5.923848951,5.696214947,6.0101527,5.637710458,5.590961812,5.790888336,"ICAM1"
4.664704646,4.25566404,4.130906724,3.756590333,4.460467268,4.084951287,4.477328326,3.489066072,3.598845596,3.943578129,3.501370529,3.783962391,4.067245087,4.250237321,3.960682234,3.731068832,4.722958347,4.121236793,4.521699346,3.937343021,3.434368733,3.604856105,4.556004945,4.501012241,4.064559698,3.860314478,3.610452754,3.555537626,3.707556455,3.540396807,4.862764116,4.832933504,4.136966699,5.701714117,3.61475473,4.002494299,5.005929428,4.006110131,3.745923193,4.272901653,3.868602351,"NLRP3"
5.04138298,4.33902731,4.100904752,4.187288899,4.169449494,3.800866097,3.901065389,4.343664704,3.940749417,4.940723006,3.5996313,4.648063183,4.429585107,3.433272197,4.068328313,3.621034002,4.005126876,3.596510777,3.732825698,3.96250123,4.530027873,3.64544716,3.577720794,4.506738452,3.903502311,3.587992505,3.395667691,4.265237577,4.804435033,4.248782265,3.429897262,4.473739208,3.489754531,4.458529473,3.500685893,3.346912913,3.902621665,3.99441981,4.118950816,3.653177548,3.236959434,"NLRP3"
3.458362838,3.115715873,3.182462045,3.372769336,2.654874556,3.525865883,3.166368121,3.006110394,2.929429679,3.195276906,3.155915568,3.004475564,3.182462045,3.042198485,3.30107606,3.12716211,3.182462045,3.092287703,3.118681831,3.516074067,3.658326805,3.02296955,2.954150224,3.482356711,3.26130039,3.454499994,3.210747343,3.623371102,3.182462045,3.336772903,3.169823568,3.267710472,3.073086599,2.983489934,3.389226202,3.08211374,3.099715776,3.089137976,3.012792973,3.528905129,3.016367219,"CCL2"
3.703706803,3.29089144,4.383237854,3.969903381,4.554670611,4.475768832,4.000222492,3.814523351,4.797704462,3.262973238,2.869166403,3.074386148,3.108649159,3.085300999,3.125473714,2.738054783,2.862688915,3.063192859,2.895586752,3.187378059,3.18084575,3.055848391,3.322845119,2.988650993,2.977990534,3.45420268,3.009682827,2.789488381,3.299821298,3.058429176,3.035945603,3.475998044,3.049954458,3.176156267,3.553454529,3.327694428,3.475797508,3.702040462,3.786475433,3.563633963,3.539602784,"FCGR1A"
5.577731107,5.450634593,5.414132343,5.519151753,5.127230006,5.487463108,5.680232242,5.512064235,5.258631994,5.469231977,5.399271846,5.415406406,5.081315024,5.180988618,5.463775999,5.394146973,4.939905409,5.713112342,5.517793177,5.339538118,5.600998735,4.886079534,4.867375977,5.168622573,5.02343599,5.547299533,5.974971453,5.708948396,5.710030892,5.173302757,5.52009505,5.536010979,5.268354118,5.006771615,5.318434328,5.894592225,5.550288956,5.760757744,5.990384738,5.567589021,5.394321277,"CALCA"
3.844335114,3.580438549,3.288446491,3.5634406,3.401656708,3.260657621,3.70898714,3.500579429,3.37126897,3.46416898,3.419088333,3.081919276,3.224420871,3.406330048,3.368393412,3.354308532,3.395667691,3.718379181,3.347066803,3.60562671,3.490068302,3.18113372,3.140880954,3.489547555,3.553668971,3.435018766,3.638257223,3.445233667,3.490051752,3.250021584,3.60195708,3.376520372,3.380372096,3.465916986,3.626936748,3.638340432,3.284356888,3.564128989,3.660555959,3.489141794,3.465916986,"CALCA"
7.687060181,7.785138269,7.817720408,7.847662861,7.819742794,7.925987778,7.000155537,8.131065272,7.715140226,7.822177199,7.73558258,8.260289451,7.996257096,7.875937837,8.275781194,7.981349773,8.247156478,8.113683003,8.290537582,8.028033858,8.17113561,8.664973676,8.111350442,7.778158694,8.136149277,7.769309649,7.757979042,7.883055419,7.945831624,7.799167041,8.301810936,7.958928232,7.874546691,8.40764223,7.964301944,7.806942586,7.876765669,7.427905044,7.88296921,8.124339856,8.585608083,"NOTCH1"
9.714569004,9.86020606,9.274932198,8.68927193,9.693507531,8.886207763,8.287818278,9.62591575,7.052579085,9.540774826,8.961868745,10.06950333,10.30318446,10.10286459,10.23465317,9.559436597,9.744897875,10.3789749,9.769434955,10.18560197,9.900579233,9.901820016,10.09125653,10.51698872,9.322762888,10.12190493,9.009355956,9.691543653,10.42607855,9.640993904,9.803935205,10.28025115,9.435481495,11.14809633,10.30548877,9.712809121,9.942236425,10.40438592,9.935346382,11.14075193,11.23868417,"TREM1"
8.560210513,8.661968166,13.48702458,13.43798098,12.75738797,11.42096248,12.31783784,11.80383184,11.88154477,7.914230191,5.343056063,5.883141894,5.289034306,5.315964776,6.321151791,5.537003665,5.302391407,6.476067292,5.643568243,5.320157369,5.526703637,5.574533112,5.195519538,4.984364762,5.284594077,5.719123327,5.671857399,5.1269117,4.835943731,5.598316328,9.160596383,9.066324594,5.960964328,10.84849335,7.029677557,5.68103257,8.855322123,6.596769424,9.329604848,8.904133322,6.414440316,"CD177"
10.13772213,10.1680663,10.98432812,11.03859424,11.43192852,10.96265007,10.01138752,10.99228926,10.79519208,10.83356017,10.17561301,10.96607985,10.46390038,10.75431498,10.79852243,10.17685663,10.65529996,10.67918849,10.70631045,10.22133869,10.29985595,10.91666611,10.39908072,10.33859692,10.03413357,10.30042915,9.460574952,10.1039674,10.42658966,9.815531743,10.65883655,10.19010849,10.23176815,10.71209213,10.24623315,9.765616669,10.38781027,10.1564998,10.32097322,10.90625821,10.81524287,"C5AR1"
6.894873285,7.370262851,7.924459773,5.025640356,8.549175659,8.933482584,6.078810138,5.95844992,8.23745247,6.375891109,6.708811206,6.27872814,7.552100078,7.174845636,7.099757595,7.338152126,7.65437801,7.923869541,7.718305991,6.356752248,5.055867506,7.407814005,7.476982976,7.175909912,7.085500353,7.11647218,5.569673252,4.802356104,5.200161396,6.778054584,8.7278059,8.982181921,8.675851031,9.555221459,7.726507719,7.929692489,9.045304303,7.683454736,8.492946215,9.280275917,9.194543379,"TLR4"
5.970007588,5.805602167,5.607327914,5.685379068,5.192684098,5.925913682,6.025427666,5.657306643,4.70232528,5.459807323,5.425372737,5.547099568,5.575917955,5.599866366,5.918078635,5.668562989,5.418995419,5.633467407,5.943328647,5.548223949,5.871967584,5.312271897,5.465186141,5.842176665,5.650471691,5.885394057,5.900004097,6.199476164,5.571969958,6.781118082,5.696773797,5.390827373,5.5694794,5.308219803,5.366135434,5.687842028,5.547612501,5.857501539,5.876213999,5.633237176,5.622508089,"NOTCH1"
6.845916002,7.769451713,8.924905733,6.78194741,9.300249459,9.210854715,6.934347398,8.343581025,9.390186162,8.029537749,7.360032605,7.839884019,7.741525018,7.481294958,7.651060552,7.829622725,8.169904841,7.7489188,7.772652925,6.852924654,7.260013616,8.104055196,7.748921418,7.513811884,7.424175067,7.834226876,6.124217662,7.229953975,7.4475659,6.537573681,9.249097488,9.127780227,8.243738522,10.25720272,8.008223632,7.967274267,9.541569413,7.59023946,9.078863171,9.463135395,8.840959305,"TLR4"
8.185981134,9.395396489,10.19134518,9.987446128,10.06613833,9.693865904,10.10234937,10.16733725,10.76556488,10.34234744,9.540146775,9.652503449,9.212684823,10.05370171,9.226044597,10.27663027,9.800867859,8.982004554,8.846734364,9.067193242,9.735130315,10.45208544,9.688579341,9.628160651,9.444446575,10.47567278,9.449222249,9.065619679,8.714803253,8.093458124,9.481128973,9.94399417,9.798380432,10.00612253,9.649827384,9.947862455,10.24305885,7.558354748,10.2619501,9.140056358,8.355298869,"HMGB1"
5.040500634,6.205153899,7.063646609,6.546149184,7.098832192,6.446893547,6.638116794,6.951071977,7.174849648,7.038907065,6.266425743,6.613340444,6.454703439,6.820237432,6.105363297,7.087334529,6.888878401,5.888914112,5.83181907,5.773267801,6.649405746,7.216898296,6.514484978,6.3727093,6.597762738,7.433176954,6.001269889,5.918084089,5.476003906,5.0503432,6.491471452,6.930230589,6.977570874,7.085083798,6.778908371,7.02932175,7.123110016,5.287805397,6.967794287,6.437347427,5.950365786,"HMGB1"
6.959394121,7.51812411,8.448372143,9.15836417,9.144282213,9.758571741,8.37768637,7.120232278,7.891565673,7.189624221,6.161146645,6.207092565,5.8605722,5.680807166,6.44951828,5.828938534,6.206617978,6.816357766,5.866033299,5.792515016,5.064990319,6.256224633,6.048854866,6.236875915,5.723429747,6.034989446,5.231144857,6.103692072,5.762282823,5.629388601,7.488548832,6.800567245,7.659873059,8.505796654,8.490540277,6.393006267,8.297863414,5.263443448,8.107132034,8.400776607,8.253125082,"SOCS3"
6.474880962,7.329324438,6.914885909,4.200800396,6.250460747,5.617506377,5.338025652,7.377967521,6.648911635,7.799824582,6.598883863,6.938938996,6.027301637,6.732750578,6.632738059,6.578945885,6.813687972,5.751439285,6.05131859,6.051563789,6.783452372,7.121711543,6.892203753,6.314801631,6.751329049,6.48504721,6.2113285,6.312157458,6.443726201,6.245347061,7.377698979,7.357636718,6.960366271,4.825818414,5.888792859,6.381888638,7.716196378,5.346624043,5.846997319,5.562848005,5.386634684,"P2RX7"
2.987267628,3.069619609,3.112809544,3.26815326,3.522991869,3.098504222,3.657031983,3.117718124,5.16322602,3.050269194,2.965530932,2.803477207,2.714900629,2.883500945,2.875004774,2.921263966,2.897310092,2.990065951,2.867499402,2.90757389,3.043882723,2.713341803,2.748368815,2.982456948,2.928831728,3.098595891,2.995129802,2.922939745,2.858914346,3.009467395,2.956444777,3.582918948,3.022840528,4.679016451,3.21428551,3.27271426,3.619666288,3.234767971,3.522471391,3.56822411,3.445981701,"ARG1"
3.54812822,3.3683094,3.879491379,4.227600553,3.994679514,3.795204078,3.962506564,3.833512697,6.125085309,3.347107456,3.241057518,3.539094503,3.305775636,3.015587171,3.383614559,3.249622166,3.202969476,3.448787699,3.709995657,3.893384096,3.081650176,3.356098873,3.62071179,3.538301915,3.282495266,3.323631563,3.336026264,3.219508246,3.371944954,3.083510847,3.53162385,3.878942366,3.598316512,4.630591015,3.568123773,3.700893003,3.733885774,3.477302317,4.646378995,3.907291042,3.848606541,"ARG1"
2.367126887,2.553933135,2.477138561,2.947408794,2.627684069,2.800456702,2.793573894,2.589665741,2.91151153,2.619604557,2.697647073,2.491172925,2.430575527,2.595570013,2.674562627,2.441600744,2.430900713,2.496478658,2.402729173,2.637844336,2.593700712,2.205007798,2.476973551,2.551167049,2.386621479,2.770653368,2.885648463,2.653960823,2.626036424,2.495942117,2.555523251,2.684508091,2.535463297,2.530931605,2.644665045,2.623671916,2.595570013,2.833705235,2.763950713,2.438536924,2.505462623,"ARG1"
5.437706761,6.080535734,12.05709444,14.10132563,13.41165947,11.50800037,13.929186,7.359085528,13.59375416,11.75072235,3.887575382,3.960594258,5.155465603,3.639454874,4.300400706,3.891615403,3.452762506,5.084358949,3.975687165,4.459644734,4.483933391,4.532978152,4.162410321,4.007648214,4.124910352,4.486923953,4.107379325,3.945709158,3.59901644,3.655545841,4.654269918,7.414171868,5.912120899,9.560934504,8.397223249,9.071173463,7.126283507,4.199465205,11.09912321,8.566037634,6.446747011,"MMP8"
5.822666511,6.405750099,8.115701542,5.013256932,8.393991288,8.429992843,5.296126357,7.320094084,8.396283313,6.933057328,5.660628912,6.685539486,6.518891666,6.3477508,6.446889512,6.451837742,6.807943707,6.405649854,6.077993491,5.4421842,5.684370402,6.892678047,6.420257157,6.02359031,5.873528211,6.284574884,4.531312598,5.361260823,5.907872833,5.285239129,8.159109788,8.168074743,7.114213655,8.967385705,6.60143128,6.385577516,8.532070695,6.273990731,7.807396926,8.291915846,7.684926982,"TLR4"
2.994702637,3.317529657,2.821470593,2.973376997,2.957310745,3.11845447,3.331342761,3.284136595,3.047389316,2.921783152,2.868926479,2.792237574,2.859247086,2.981005808,3.028382543,3.009285358,2.748079666,3.004463915,3.063936767,2.914828546,2.857351427,2.658400446,2.76816502,2.894725841,2.846063105,2.992057787,3.348337403,2.990577278,2.827323856,3.132729144,3.116555627,2.932347793,3.090958427,2.802591796,2.93491091,3.048314122,2.853754946,3.09106577,2.833994421,3.001434545,3.120161492,"CRP"
8.315541487,8.361627185,7.34887352,7.129098683,8.513407052,9.101899276,6.829229558,8.343987347,7.648265521,7.428036245,7.910104515,8.454927344,8.317027582,8.379638499,8.362238119,7.94428346,8.283190993,8.652420464,8.345009292,7.948101323,7.792556556,8.280339544,7.964870723,8.082873545,8.062591951,7.583532323,7.068822459,7.923764948,8.211349265,7.687494292,8.867091419,8.358251805,8.419873851,8.683655889,9.389185372,8.211756714,9.283104931,6.882197692,8.822328674,7.692808212,8.495394361,"IL1B"
