"Sample","PTX3","TNFSF10","CCL19","ITGAM","IL10","ELANE","PDCD1","LBP","IFNG","ICAM1","C5AR1","PLAUR","LCN2","TREM1","SOCS3","CCR2","S100A9","C3AR1","MMP8","IFNA2","CD177","CALCA","CCR2.1","CCR7","VCAM1","BCL2","MYD88","TNF","MMP9","CX3CR1","S100A8","CCL25","NOTCH1","IL6","IFNB1","S100A12","IL1B","CCL2","TLR2","NLRP3","HMGB1","OLFM4","CALCA.1","MAPK14","CXCL10","P2RX7","CRP","HIF1A","IL1R2","TLR4","TLR4.1","IL8","HLA-DRA","TNFSF10.1","HIF1A.1","CD177.1","IL8.1","P2RX7.1","NLRP3.1","CD14","CCL25.1","CRP.1","CALCA.2","TREM1.1","ARG1","CXCL10.1","ARG1.1","BCL2.1","GATA3","NOTCH1.1","CCL19.1","S100A12.1","IL6.1","Label"
"GSM3816573",7.43784336465802,11.6391457346909,7.06451721147118,11.9699044517089,7.19572053234381,8.09740251476391,8.95853051698651,6.80859773605199,6.97792486890643,9.34045331882846,11.5276229513992,10.9417919940731,9.16636197934724,11.8496509543082,9.9802809819243,11.0268170774386,16.9809772137902,10.1195156922616,6.92520020753996,6.85727088360814,13.0115109198551,7.03616068732643,8.1252179953356,12.4367034779543,6.79380850690115,8.28860306303745,12.4310158679135,9.1867728409457,15.469113566327,11.7545546836276,18.1996040122705,6.86693403642031,7.97013074240326,7.01194822181804,6.7889423518634,16.6829925702236,12.4132653773716,6.83949606478216,13.1157600620634,10.0347770181557,11.4695173660149,8.76193587279501,6.81801847317307,9.49364764645573,6.8996297954006,7.05963386963116,6.8996297954006,9.80176691762568,11.1282459814794,10.2523941724066,11.1493981760394,7.03616068732643,12.2532912606396,12.5559275101973,8.16057887727846,7.65186601329154,6.83216833064825,9.57490301293929,8.30118293747481,14.8131208828162,6.84670416747902,6.7889423518634,6.83712395665076,9.30724798284016,12.0438178926398,6.76790125225134,11.1347943672752,8.03347857050281,7.70360668438882,11.0677855984411,6.95404558602749,15.7873984268348,6.76790125225134,"septic shock"
"GSM3816574",7.72106161485437,12.7697827481677,6.99876042996119,13.1830286715819,7.51582665849878,8.36738705106946,8.45071120240412,6.83238385505013,6.90883487029115,9.21736588088828,13.0216244642524,11.1028610946755,9.14301583532159,12.9283549460045,11.3728691034012,12.5595283252191,16.500894233449,11.763340418302,7.37543927834921,6.87157062968936,14.1225348499649,6.94650814363419,8.42847313898453,11.5479163584855,6.77204631250371,8.05754580266437,13.2414332306485,9.01873351263898,17.2456647422862,12.4404048639588,18.1996040122705,6.84712587177203,8.61093656702177,6.90418313169217,6.79311146852093,16.8778362846964,11.8391084975629,6.87619130960847,14.2946865962158,10.1447509726739,12.1341489698488,9.87492411596243,6.85197557930568,11.2461981612086,6.93230855435418,7.63141215816275,6.97323294417133,9.88280944465134,12.5971258656028,11.5154348924299,12.7479212671643,6.812591283546,11.9274089131119,13.340564640301,8.43893689833176,8.33301890136138,6.84712587177203,10.253171899097,8.99440104116835,15.9889399131607,6.79768872341951,6.90898661451252,6.92766972449069,10.2911551196096,13.6483309906126,6.9182921117784,12.6496785655875,7.88482835310022,7.56644334663124,9.18503583304096,7.5853215526717,16.321060632769,6.76112053510954,"septic shock"
"GSM3816575",10.0656981787626,12.0842266167786,7.06618539628475,11.8466522976723,7.08957798443346,13.2874021240386,8.79559656876312,6.83857549526758,6.98522402217075,9.39678756325341,13.4132453961669,11.2729267001646,14.2864360728201,12.6441943758911,11.1225564085722,12.3223721243396,17.2917310562135,11.6988277794062,9.76689362979595,6.83857549526758,13.3127071793064,6.89418903961009,8.27544099897693,10.0132326018104,6.81547776079649,7.65075997501167,13.1800499977341,9.90321735395906,15.9310572172986,12.1516651984233,18.4408690765849,6.94139574980967,7.98949097291789,6.93810981945161,6.83244560816958,17.5049628044254,11.3771875774821,6.82702662803203,13.0323921124161,10.4439846726269,12.7935834565373,14.153402835548,6.81001086182386,10.4121141890737,6.94139574980967,7.3068955816167,6.97922706673103,9.16899117484674,10.5658576185398,10.3944988939529,11.6393413994189,6.78124024426447,11.3422624734272,13.3788839064722,8.55093891103751,8.43872432124344,6.89418903961009,9.92173496567777,8.8966284676764,15.8947999634605,6.8503687716152,6.86225265569634,6.93484237993221,9.62388535006795,12.8830594435103,7.00449949584303,12.0057429852318,7.5626316426061,7.42144104206855,9.53854571664016,6.87546315746215,16.3537313523733,6.79849363456579,"septic shock"
"GSM3816576",8.12110967025252,12.0369207470376,7.19585080583069,12.3517810023798,7.15299942033115,8.30916363666132,8.40368580440477,6.76952876282485,6.93354639558007,10.6226386188386,11.658495692539,11.7124240140094,9.49306976357259,11.9684475011343,11.3190801465254,11.0775817923248,17.34497999802,11.658495692539,7.00936110891718,6.80721744292309,13.9190878550332,6.87104601630023,7.25775341605072,12.6129535506352,6.80721744292309,8.82141817206055,13.1056150987577,9.78059515836747,16.4193297194309,12.5616147245526,17.7023871272936,6.87929147824656,8.20509936985933,7.03555930935855,6.79465382464855,16.2966322192722,13.3780402253768,6.88768043624286,14.2927514431636,10.4530606927189,11.6988277794062,9.94017742248219,6.80080835143043,10.1441966769375,7.61790358924306,7.17975508535073,6.90529572097084,10.6417604725912,10.8734860045273,9.79804059799021,12.0711025045306,7.28775280637944,11.8240502373131,13.1096620770042,8.81043050006481,8.3506105425034,7.00936110891718,9.22730294418226,8.77388818765377,15.4975750659385,6.78153407271429,6.93323980328799,6.82639958844051,9.24813292876354,10.9771936747082,7.457248056813,9.85659202877296,7.72377204296883,7.88114473050685,9.45825383707059,7.15287612659228,15.7713270214653,6.84763999594667,"septic shock"
"GSM3816577",7.77244282119317,12.2157213342324,6.99381072444328,12.8332516127735,7.6392771051111,9.37816486416712,8.38221355164972,6.80642210345536,6.86556537485257,8.85695362037466,13.3691299517293,11.2156391983533,10.7197263582626,11.7060208868904,11.2517963433801,10.6574656732578,17.3098070408904,11.8673118730661,9.35590127207526,6.83909806541321,16.6117017663598,6.92732791885385,8.03226005554645,11.1589765874576,6.86174496261534,7.43662372778289,13.0558935505164,9.12093320907235,16.868133114899,9.94734352619644,18.6895942273387,6.87732546818851,7.78405731889943,6.95373791480006,6.86174496261534,18.0138139426404,11.2631223477667,6.87646136125567,13.991017843212,9.9088424748873,11.8244542126702,11.3955936638269,6.83909806541321,11.5610917021898,6.80642210345536,7.04289060305631,6.89198632473771,10.2064724555739,14.3612268291517,11.6011910096374,12.269124822739,6.87732546818851,9.65263814862044,13.1056150987577,9.51549491650625,10.8748007947585,6.83909806541321,9.02945416703347,8.74160915114837,15.0837814917066,6.82298228438788,6.89198632473771,6.82298228438788,9.02256404650127,14.7117267809036,6.84648157960492,13.4720102169222,7.66653752220531,7.39139030352562,9.67738944857066,6.98674193381056,17.5251201622416,6.77491148652144,"septic shock"
"GSM3816579",8.90621700019352,12.3551380359196,7.08360352703975,12.590967986106,8.46907896381007,10.6219836613718,7.78744572543347,6.78834116489177,6.85513343679343,8.54072578798768,12.448096403167,10.7973361938987,14.9858069956621,9.48286789448913,11.4468400551351,10.3254850209608,17.226225525977,11.5887080659656,12.0446284284442,6.82342550232852,14.9921372827232,6.86462540636585,7.33984263527676,10.6711429667541,6.82753796555694,7.71988625921345,12.9342265302518,10.8009952717302,17.7642130565474,9.62415790242619,18.7664180653686,6.93925019790977,7.57833117431642,6.97756544552378,6.84544274171832,18.3694270724536,10.2034276084773,6.82548173394273,13.2928330223378,9.82814651519732,12.9508217772527,13.4187116678877,6.85046025251397,11.4455758268551,6.82342550232852,6.97265927650913,6.9838914102438,9.54331463030976,15.1241952871212,11.3575440540551,12.0464534615701,6.82342550232852,10.7048289783565,12.401817512834,8.18305279466467,10.4999998062152,6.92129202669474,8.24878063028164,8.43357061375308,14.9526385828173,6.88030760085154,6.76567186269129,6.78834116489177,8.04683217400258,15.1950742062403,6.77934848429908,14.3612268291517,7.62165077092813,7.12272647193223,8.67691247929708,6.90901589470929,18.2537099454308,6.78834116489177,"septic shock"
"GSM3816580",7.83463880287932,12.1068296641556,7.05292389716782,12.1933325700663,8.53009543138454,7.92579226047351,8.31066235542188,6.7435533080841,6.85908512211031,8.74864472842346,12.5343379399757,10.1832791299816,14.3158995471407,11.2900159978284,11.9826235682437,9.92586279293779,17.3273581615761,12.0399760244087,10.9681427837072,6.79360235145572,15.363647070597,6.92528706474999,7.50721249248378,10.2407667577131,6.79360235145572,7.38288883786802,12.4684794544844,10.0091781056526,17.019910930181,10.2823562623205,18.8577147819099,6.86536458042795,7.43183522704962,6.92144171757737,6.84106201165939,18.1996040122705,10.9637275702586,6.89832295534724,13.7336645105069,10.1659664995011,12.0204782336337,9.13789232637471,6.80591900942379,11.7559989230509,6.78064980061048,7.04567548628429,6.84106201165939,9.83202513250861,14.6430149777514,11.4546515250859,12.5452344743114,6.9476201254411,10.0760162955806,12.6185156262059,8.66601624674652,10.2812419797438,6.81206048913952,8.76671780114822,8.67625236860023,14.7794980200903,6.82942004367153,6.82942004367153,6.80591900942379,8.59153707420661,14.2650725235647,6.89453911460965,13.1390365842413,7.47840031931326,6.94047929667565,9.36366249125759,6.93306260185649,18.0965004222735,6.78667115873552,"septic shock"
"GSM3816581",7.75618560085015,11.5892547493919,7.08223472805378,11.040671342222,7.27266974375866,10.4094076900996,10.700218104248,6.81488582854731,7.6687751487995,8.81370625618427,11.5479163584855,10.2086218064788,10.9552507515158,11.6487581425057,10.2353172957939,11.0384581160164,16.6933344175084,11.6778220887703,7.53547127407887,6.74254132484368,11.4673137752224,6.89655593691013,7.77894790146329,12.5085798483093,6.85721018404161,7.99788832083176,11.8652785100378,9.46396903343052,15.399184541226,12.144793775034,18.3694270724536,6.96370883348632,7.31252652119022,6.94958522709083,6.86377439954932,16.649020891188,11.8561972730482,6.8670682525036,12.6614105482821,9.40231071703906,13.057192002338,10.267451040863,6.78169971707823,9.58794468616368,7.01718448139091,7.16916487112797,6.83374052585862,9.01243017370826,10.9308051440169,10.5473865405873,11.4425483053455,6.95082766632772,12.4699473433612,12.414427116922,7.98725052788328,7.21129502408206,6.87036210545787,8.95159174741653,7.93754465469478,14.8070339393707,6.94834278785394,6.8502315392566,6.84226033160273,8.94772853985577,12.4834564518362,7.01954359663455,11.6262176003903,7.87657665571786,7.85363789495729,8.91668272879464,6.97148416835297,15.3292729901178,6.79325424324646,"septic shock"
"GSM3816582",8.47524241288063,12.0512027958942,7.08122203052691,12.3203688113376,8.16020150159846,11.6542025991299,7.82643588263264,6.78583717210911,6.89206986293873,8.22480573708515,11.7690398889291,10.2975869054466,14.9155191471683,10.6113256324261,11.5844533815688,9.31897704670748,17.7023871272936,11.8248580749399,11.5371124603167,6.88051608521496,16.8157196642226,6.90362364066249,7.64615382993807,9.88334433427167,6.88051608521496,7.26471498469164,12.3607120147513,8.64734396560781,16.6444820418072,8.58700406663165,18.6076419152064,6.95849872454588,7.45171249092756,6.91009103240762,6.82456994519438,18.3067041262992,9.92549409499256,6.81682028910819,13.8309070811246,9.61935762668102,12.5832456809513,13.3660684111964,6.89207519655759,11.3660410258636,6.86982080559852,6.86982080559852,7.05107946319114,9.7212644821544,15.1206784262359,11.9544749494174,10.6656801647521,6.90362364066249,10.0325539986047,12.1565691840315,9.12591226817987,10.0756262670326,6.86982080559852,8.47524241288063,8.26862462188763,14.1929988391459,7.26471498469164,6.86982080559852,6.92960286865193,7.82643588263264,14.6089061886762,6.88051608521496,14.1201390990111,7.39928994865902,6.92960286865193,8.59617702424093,7.05107946319114,17.9525135083922,6.83259997940485,"septic shock"
"GSM3816585",9.40266676498798,11.658394323781,6.91350029903008,11.7079154798776,7.16291789742245,11.9660108963824,8.43917515745786,7.97480141149296,6.87888892917472,8.4313692970903,12.4803975340608,10.3749725993928,13.2382643868442,11.8144404124046,9.81930598584353,9.90051328810378,17.1923699451205,11.0905131494054,8.89909513940969,6.95301225644048,13.9094989763668,6.85140612621616,7.29705193340119,9.62651385053992,6.79978246406133,7.14607302659966,12.3300236294662,8.16297307975835,16.0756304078178,9.13136540272592,18.6076419152064,6.97010246392729,7.68694846070172,7.02749857532276,6.84614634687216,17.7023871272936,9.96713227226247,6.95312959518837,13.3833638871606,9.08910034929669,13.0074532029199,13.8173882530174,6.80491429065649,10.0238952971634,6.94713550711619,6.81525905595386,6.97010246392729,9.23732925665137,14.3024524154385,11.4257045127549,11.1043359773594,6.83584585732737,11.1206257002898,12.528194687644,8.09052392344886,8.60258325085087,6.83584585732737,8.7994902647383,7.99165393755958,13.4825845040043,6.7747286738879,6.91350029903008,6.92520020753996,8.84392207815365,14.2305610881383,6.85140612621616,13.4307170027791,7.28775280637944,7.00389350818059,10.2595758034662,6.941281225,17.0197417002335,6.75783369006754,"septic shock"
"GSM3816586",7.68290178913133,12.4535849517136,6.99767372028758,12.3289430468704,7.64365549851447,8.66358039638525,8.23171038595545,6.87387036403267,6.86402606556973,8.64706209952358,11.9688603165838,10.8686248468047,10.9425531006471,12.1472942116544,11.4829127327985,11.8709323958785,17.1484346265255,10.9088701207245,8.11126219026915,6.95534178841633,15.2108338916027,6.84403054151811,7.93372828535051,13.4411396560184,6.86873923392232,8.39612139994387,12.6253085585111,9.5497490100069,16.6619033069525,10.7229229992137,18.2537099454308,6.91933832353235,7.85226268722168,7.00173934519487,6.95944134459653,17.8039808893842,11.2654750550569,6.83455117379654,12.7758235933901,10.468169451956,12.5553485284641,9.89874896536961,6.76948038371172,10.4583131961757,6.87865513943904,7.2618181954175,6.90924993387489,9.15575236765211,11.9850274621279,11.2393393789644,11.6923753355884,6.78026583043339,11.2311742766603,12.3780140783065,8.28310309254087,9.77683662733116,6.91424384684521,9.36380669929341,8.92308078059672,15.6837846183684,6.81494833519651,6.9377619880741,6.85931289721713,9.37346134683441,12.5260597223576,6.81044659190147,11.8012534823769,8.22466763332474,7.65246926492723,8.90936435464953,6.85931289721713,17.2420655684169,6.81494833519651,"septic shock"
"GSM3816587",8.44646211438266,11.506388890731,6.91629625529676,11.9413247005082,8.30155738197104,11.5188589043644,8.20006155551028,6.81924587695302,6.87311486417218,9.3866580577473,11.8559736789857,9.7638570875575,15.9613542770148,10.8084915835288,11.041196942141,9.03235918318264,17.5049628044254,11.5047285906942,11.7181346847748,6.86068403475154,16.0373712138229,6.78012713972581,6.90006763681883,10.5713553508321,6.83981829823027,7.17294912467595,12.1186745849562,9.988867024681,17.0633824223202,8.76704431605167,18.6895942273387,6.87270273395134,7.26325525296679,6.95495894995333,6.90006763681883,18.1495809068178,10.01772053851,6.86068403475154,13.0714367711465,10.4835590651421,12.2289093684031,13.3740668466285,7.04886778146466,11.1684895239709,6.95495894995333,6.88554569359282,7.45734814017349,10.2984032475748,14.2886323311625,10.6003410957199,11.552838311656,6.91629625529676,8.97691074849939,11.5628513764566,8.50450027434788,11.212431215467,7.09841448577687,9.06451677833211,9.1119021981491,14.0167697529152,6.83981829823027,7.04886778146466,6.90006763681883,8.25593533826241,15.1027978761768,6.83981829823027,13.9956764214647,7.3245463536487,7.26425727253392,9.10262430526736,7.04886778146466,17.9216564109178,6.82935968042523,"septic shock"
"GSM3816589",7.5002999375264,12.6036777538294,7.03558588750923,11.7515391389699,7.09800725283129,9.21709725537604,8.46831178025413,6.8612328120625,6.9133897769046,8.98139328819232,11.9210198453753,10.4300194612665,10.8858563373525,12.1732880982833,10.605425162362,8.68793279098206,17.2917310562135,11.3670078055472,8.32360518872954,6.8082838001903,15.3211700887166,6.997237132245,7.13310567687956,11.8690349142918,6.8082838001903,7.36103911061429,12.2939571855211,8.23800375058106,17.2926446548631,8.78369311782244,18.7664180653686,6.94505112148968,7.4750786248006,6.94505112148968,6.82456994519438,18.0965004222735,10.1098464066172,6.84209821631143,13.8142640927198,9.31068371228743,12.5452344743114,6.91916388605306,6.84209821631143,11.1929453185367,6.82456994519438,6.8514660083308,6.89468698299302,9.29722017448965,14.1706177791491,11.7933475302535,10.7165428024516,6.7998456285064,10.0339610330233,13.2890155147672,9.43546229644292,9.37307628732163,6.8514660083308,8.97130683104073,8.09744105772634,13.7621606929481,6.8612328120625,6.89468698299302,6.76817404714743,8.80487349270918,14.1043975389062,6.7927047552714,13.3062218772349,7.77121117305277,7.01009263141728,9.37307628732163,7.04694110354769,17.7768068593388,6.8082838001903,"septic shock"
"GSM3816590",7.69385581237265,12.6105495203786,7.1321099392447,12.2262935713312,7.19560559991089,10.3829480073481,9.71927679968179,6.84351708864635,7.05699384433944,9.72540166186036,12.5992898477804,11.4597447110019,9.91835042851988,12.0897978715538,11.3861278094724,9.84569974967983,17.4398291778528,12.0304690610391,7.49783776490018,6.79544784362559,14.6595457270853,6.90869655438837,7.42026507157007,9.67445633260947,6.85817462468973,7.36941921451271,13.3562688189872,9.45838313494128,16.7088599186007,10.2502311012032,18.4408690765849,6.96263135054554,8.01126237724123,6.95488342883086,6.89652640479529,17.5049628044254,11.9394364811427,6.89675466782384,13.5711695481665,9.45637116188389,12.161064295531,10.1722222819693,6.82835737687472,11.1536296527198,7.02845613552257,7.01760501871101,6.90265552174593,9.67894571214165,13.9515843310602,11.1626961039345,11.6337784462052,7.88500699165447,10.5532111292936,13.2103549235889,8.76482764274914,9.26575389071458,7.05490026502,9.10065619491281,8.2518404478681,14.3114484898853,6.82835737687472,6.89652640479529,6.85817462468973,9.6659148779419,14.6008880596167,6.93140094780873,13.4238826737562,7.54533348537118,7.26302797823224,9.61591114590044,7.04870832383813,17.1923699451205,6.84351708864635,"septic shock"
"GSM3816592",7.73172089609166,12.3552517512753,7.0457482795308,12.8397035407034,8.02495695465088,8.02125153172277,8.30923574503355,6.83579965176642,6.88811908283347,9.21586827264137,12.2714119915469,10.0041533394524,11.8008663543251,12.4753494780664,11.9418718797996,11.1356192133213,17.566535235278,11.9603420110311,8.79417333292281,7.0457482795308,14.7007013983581,6.83579965176642,7.74128973411728,10.6110889206067,6.77922034489041,7.2309541627153,12.8659706486512,8.35555696240867,17.473014890368,8.83306262957008,18.6076419152064,7.05173283534756,7.84923248197773,6.94491160070737,6.78459159451659,18.0965004222735,11.0029665845659,6.88391111630312,14.5045408151845,10.3813891100507,12.6496785655875,11.1192039429686,6.8100579007416,11.7285013942631,6.86091692308145,6.95727513387553,6.90119476661112,9.38576025253153,15.5521428990471,12.492239642058,11.829642374541,6.80428899821059,10.2753378293122,12.7769994136737,8.20043893177892,9.56349599385441,7.03368814753118,8.97885261315183,9.16354287291025,14.7058340059289,6.81257563158641,6.82948192378164,6.94145291877383,9.8194771820592,14.3728782044014,6.83920561028637,13.7793146264788,7.46593719329125,7.16936999474531,9.56491075546295,7.13793215116963,17.7768068593388,6.88367184181306,"septic shock"
"GSM3816593",7.324853284209,13.4695516988875,7.26229225786165,11.4154049329622,7.02911095759602,7.19090738442705,8.72624609628562,6.83005374504802,6.88415328801134,10.61351467557,11.9607705347196,11.1254478277035,9.19739538396909,13.2658642459345,10.8714307447665,9.92617785860758,16.8561523722169,10.0691368641795,6.85792262648861,6.87829703324635,13.7586149324934,6.90119476661112,7.73997967298945,12.6264054835214,6.85792262648861,8.18412859278273,12.4550011026278,9.47893393485741,14.4819261903469,12.2440383089457,17.3098070408904,7.06367321887069,8.11296299849974,6.95335302175874,6.86797113852715,16.3378206430941,12.6316528326915,6.84860253181825,13.919673490221,10.253171899097,11.6663367958727,6.77987098782688,6.81318570503969,10.4405705459516,7.86551628884697,7.63385463271551,7.06367321887069,9.29237109182335,10.0907798994792,11.5460386346409,11.0141546301649,6.98151933686253,12.3868985958927,13.6742778158677,8.37949485912864,7.82453066199327,7.16546053892498,10.6237427023801,8.54907626413516,15.3991600027521,6.87829703324635,6.82211748326526,7.03602671666493,9.81243886430691,9.29632213307109,7.80899500995828,8.65489439415859,8.20378506216453,7.55887300019033,9.5241927856095,6.90119476661112,16.0453165636597,6.82211748326526,"septic shock"
"GSM3816594",7.8391552287583,12.2782629390993,7.05787613705157,12.3804712741725,8.82589001177051,10.4925351793643,8.08193607643891,6.77987098782688,6.86590922993014,9.47818217417948,11.5121351244469,10.8220787908089,15.3815013065668,10.8273975229346,11.7173546276567,10.8141684040128,16.9809772137902,12.3027300181587,11.4952280263696,6.9577771876632,16.250355284171,6.85495034112621,7.66367307649964,10.4399205166819,6.84786409636109,7.57871419729017,13.1096620770042,10.6128779308301,17.3828965723176,10.3306142445715,18.6895942273387,6.91710147880214,7.7898681820319,6.94589650010123,6.834036238963,18.0138139426404,11.9191014923617,6.87338610956529,13.513038156062,11.2637402644648,11.5121351244469,13.2398350301158,6.91710147880214,11.7786978125689,6.95011106815396,7.07869893880232,7.11940780272103,9.75646760380637,13.4377684647062,11.1001840092149,12.2108024684742,6.78622529552089,9.97158533523157,12.4550011026278,9.17912931584393,11.0160770297603,6.86959604900784,9.11288142988915,10.1297776664469,15.0991106063199,6.82046821661946,6.9416819320485,7.02089954027998,8.32307962825196,13.9034748841187,6.86959604900784,13.0954689741037,7.80029797740321,7.20760916591437,9.08931824242682,7.05014313731742,17.7272966446493,6.834036238963,"septic shock"
"GSM3816596",9.06576249224314,11.9460997380555,7.03380899398037,12.4577727837761,8.4237665609597,11.1249165701674,8.8745614921001,6.813717551517,7.05359801851634,9.29633954776784,12.6786832500016,10.3143785206371,14.5716070087752,10.8946912242203,11.7501217999771,9.02049022562872,17.2754822688358,12.2935475101594,12.0337609461708,6.813717551517,16.5951392624671,6.87807352873285,7.13770727918474,12.1438169632068,6.77888871401411,7.73447115262902,12.5958408518957,10.7336075011442,17.7148418859715,10.5121021775828,18.8577147819099,6.94888474356226,7.70701074942956,6.91441888018999,6.76003552509394,18.1495809068178,11.1766037330218,6.85643775174849,13.2140475167062,9.85020835733814,12.623998231306,15.2882489618567,6.813717551517,11.2759496119916,6.74124313251543,7.00626553492893,6.87104601630023,10.4136380778618,13.7134603291673,10.0584595524772,11.0126766228273,7.04377927225068,10.3603172505355,12.7640793265223,9.50902049132901,10.9302832464987,6.89196440709567,8.59245577895032,8.34562133266649,14.5878566452836,6.77888871401411,6.87104601630023,6.89196440709567,8.41486371240665,15.1169156275071,6.84792519042053,14.0050896294031,7.74417519486788,7.4742572079738,9.06711233486292,6.95396049953932,18.1996040122705,6.77888871401411,"septic shock"
"GSM3816597",7.951208786627,12.7306732228127,6.8814299268276,11.6831953327074,7.69846049595266,8.5395575533838,7.91931372268107,6.80955002442693,6.89892187347892,8.99856065481376,12.9342265302518,10.5363640205635,10.608049372243,12.1979221029664,10.4927346686891,10.0802150157766,17.6548239603428,12.3035794831328,8.22143802069717,6.8168365720756,14.7032377339202,6.86100773784913,8.41028381714569,11.8020689565193,6.80955002442693,7.82293315849551,12.575568592694,9.5641986834461,16.7780630616358,11.3893419226764,18.2537099454308,6.79448796234215,7.73697933052532,6.90495400903117,6.82578282428617,18.0500108735279,12.1256567172239,6.82578282428617,13.4476667642448,9.98918499744363,12.9163463803013,9.89282667203945,7.01323381409159,12.1156215058666,6.90446502552794,7.01323381409159,7.0694655090704,9.21060230123736,12.8558129361008,12.7479212671643,11.1436799736736,7.01323381409159,10.7250931290186,13.716954635395,9.48059066111898,9.02049022562872,6.80955002442693,9.46603025862396,8.43487583265373,14.9189582916032,6.85160139862703,6.92960286865193,6.92960286865193,9.42508662275357,13.2553528117474,7.01323381409159,12.544033488701,8.25792496301792,7.64324862401585,9.58478043797622,6.92960286865193,17.7516192537561,6.84296546573928,"septic shock"
"GSM3816598",7.47099345903041,12.5931702817528,7.03241243677634,12.4262338838956,8.40119858470242,7.99886420434648,7.95226221582424,6.85541112946012,7.08491664602804,9.10295929311361,11.7411816748072,10.9754703765462,13.5238153677851,11.6864642734087,12.3810366140747,12.0797068008083,17.1484346265255,10.5866973105168,11.4948991060389,6.95727513387553,15.4607095733113,6.81193522268504,8.00482374568495,9.92259383306304,6.89129097438624,7.53362142786289,13.3177295084124,10.1624243026127,16.5822668045009,12.1879891367239,18.6076419152064,6.95727513387553,7.87650646654831,6.9113332972199,6.87279101942925,18.0965004222735,11.9482152445523,6.86820718722921,14.121803935264,10.5645021145953,11.9136997451466,13.2234229663566,6.83267715882867,11.5371124603167,7.03241243677634,7.56597907787582,7.05664943464853,9.40213304012869,14.5168203206166,11.3247040059122,12.4906348400224,6.81193522268504,11.2121077346124,12.792960873632,8.74412529390315,10.8822630163444,6.82559240072436,9.50147535711189,9.1905618151622,15.3815013065668,6.93411332608446,6.81820557830468,6.9113332972199,9.11107031175725,14.1382015217495,6.87279101942925,13.0503085935705,7.53821822378022,7.50612895690338,8.95344702537071,7.04513537020069,17.7023871272936,6.82559240072436,"septic shock"
"GSM3816599",7.50549026779167,12.1624222221718,7.1752225889305,11.9478204705001,7.10150965858307,10.1080110737454,8.29234291553078,6.80359991228034,6.84124586795994,8.81729037022161,12.3538307825649,10.9150402251636,13.4635922062302,12.3820666462163,11.1641173485531,8.99687814215605,17.2754822688358,11.6610982834282,9.25270091236128,6.75943024688572,16.1123798956271,6.92986251398365,7.46354905619311,11.0787671631746,6.85187559037597,7.31031938079913,12.5667156669772,9.35501287824714,16.8629001598483,11.6711007468104,18.6076419152064,6.9784321992175,7.48901081501431,6.91969224038088,6.88296961594052,18.0965004222735,11.3222716075607,6.86624766376036,13.4574418566388,9.88936520960857,12.4886919464779,12.8101316280883,6.74998302775549,10.8038335488893,6.81693020434725,7.28511772568139,6.86172983495004,9.02627984535268,13.5744321970534,11.4022067394101,10.6257579089089,6.87076549257068,10.9974967255996,13.2006438799009,9.13136540272592,10.4771756472412,6.89824437131859,10.0666542972174,8.48125275169347,15.6112987466531,6.78171570762238,6.84124586795994,6.82351870796117,8.43232034682712,13.2784833546504,6.82948192378164,12.3829049790962,7.53855897789707,7.2907008200749,9.01873351263898,7.04573496330604,18.0500108735279,6.80359991228034,"septic shock"
"GSM3816600",8.18951718763947,11.495010379869,7.07575202890303,13.390186288837,8.27447539997832,9.05877606970715,8.13639113331937,6.82045264988519,6.8465121562449,8.23779400761277,12.5189376673356,10.4488757238267,11.4546515250859,12.4341607884479,11.1681811660076,12.1163527286011,16.9000142622437,11.881444326705,10.8623614851683,6.90926457137818,11.7104543248133,6.90926457137818,8.10843808320673,11.3722088376342,6.95727513387553,7.42128935484371,12.4867376989608,8.92626053689831,17.1346128784866,9.56690226156015,18.525294851778,6.87837180640212,8.31350276372505,6.9770258149127,6.85128427616788,17.5872982716757,10.4839446455669,6.8648483545606,13.8971208866832,9.70248525081417,12.3360015939925,12.3260640423376,6.88608098532652,10.8977768151906,6.8465121562449,7.75016335554175,7.01943511060277,9.7425865247958,14.6430149777514,11.4165351597186,12.7278638392043,6.83327772866529,11.3476289948691,12.0767358080264,8.33717323677499,7.49000481298984,6.86279281956174,10.7651115990931,8.43804328569778,15.0478017928772,6.82045264988519,6.85911877637093,6.92591513709078,9.54405551114853,13.1203065370156,6.87837180640212,12.2709461719503,7.38756284212585,7.19444186528994,9.4913642740514,6.86690388955945,17.1923699451205,6.80148918559462,"septic shock"
