"Sample","OLFM4","NLRP3","CCR7","CRP","MAPK14","CX3CR1","ELANE","FCGR1A","GATA3","HIF1A","HLA-DRA","HMGB1","ICAM1","IFNA1","IFNA2","IFNB1","IFNG","IL1B","IL6","CXCL8","IL10","CXCL10","ITGAM","ARG1","LBP","LCN2","MMP8","MMP9","MYD88","NOTCH1","P2RX7","PDCD1","PLAUR","TREM1","CD177","PTX3","BCL2","S100A8","S100A9","S100A12","CCL2","CCL19","CCL25","TLR2","TLR4","TNF","C3AR1","C5AR1","CCR2","VCAM1","IL1R2","CALCA","TNFSF10","SOCS3","CD14","Label"
"GSM3927884",5.21720729363255,11.3635947449851,12.0544068024648,3.49562655753079,12.0581308134963,12.2533750857035,5.37428974175059,10.4330716586321,8.73960041899208,10.9582107676218,12.5796741077667,12.2667705449671,10.8561739155171,3.49562655753079,3.49562655753079,3.49562655753079,4.99650596714724,12.5800441873006,4.54874569529473,13.8113751574846,5.53985536439798,4.03087984674423,13.5540301608792,6.08314783917729,3.49562655753079,5.18319088450096,6.11709335093148,6.95887804301254,10.5712823737474,11.104303974091,10.2348522952181,7.40457701389811,11.3798404891713,11.8550741915183,5.99439031985028,7.24110625727282,12.1924754490467,15.3756374367185,17.1466968528843,13.0724485943193,3.49562655753079,3.49562655753079,3.49562655753079,12.3240111878643,12.5130152233451,9.19511688562186,9.93726415438081,12.0212687500774,12.9048674270844,3.49562655753079,6.27526422067897,3.49562655753079,11.1829134299134,13.7277523028677,14.3459344214487,"Sepsis"
"GSM3927886",3.9093577944657,8.6047276155905,12.4397260522864,3.49562655753079,11.0198548413853,9.58621188580705,4.31487549481598,5.03013287317725,10.3225677448004,10.6192391626095,10.9486871214076,12.3330366218293,8.1141785827407,3.49562655753079,3.49562655753079,3.49562655753079,6.55549234297421,8.35575191807919,4.2074459903007,8.43973582762383,3.9093577944657,4.88001997367417,9.13730709727608,6.68056741527558,3.49562655753079,4.63963964868323,4.31487549481598,4.31487549481598,9.00973921435414,10.2234779360171,8.54820492713478,8.07966950973197,6.51119423583742,6.7069136885033,3.49562655753079,4.63963964868323,12.8571803267466,8.90395107521632,10.4523062682442,6.2835548811611,4.31487549481598,3.49562655753079,3.49562655753079,7.81767845406544,7.63259703177914,8.66577195705448,7.36360519199352,6.78312195534423,8.97533212007484,3.9093577944657,4.7669151354519,4.2074459903007,10.5199466220823,11.9159162436316,8.27093691112989,"Healthy"
"GSM3927887",5.17686340383033,9.55784853461447,11.8089905540462,3.49562655753079,11.2810066157565,10.770140900065,4.71613632667857,7.33059302414246,9.72964664157195,11.048435152452,12.5433679850087,12.4046742858796,9.35099675339446,3.49562655753079,3.49562655753079,3.49562655753079,6.129180260908,10.8059603914419,4.11937389998205,11.8188588333129,4.47088139399147,4.25666706521461,10.9534744750934,6.75637650937909,3.49562655753079,5.85386523152429,5.46971768875259,5.57690297149537,9.6927840734963,10.3128883481986,8.94354769629452,7.7676502419355,9.4337592684818,10.1807034563982,3.49562655753079,6.65144800185394,12.6145577029149,11.937424375728,13.635703515582,9.08116308951229,4.25666706521461,3.93838613704822,3.49562655753079,10.4306163232391,10.7868508211454,8.32596679742384,8.59749599762606,9.23269482826589,11.5175208344087,3.49562655753079,5.82580689489578,3.93838613704822,10.7388434329674,12.7462940946042,11.3712429482431,"Healthy"
"GSM3927891",4.14091938707482,10.9040258465786,11.7618143708119,3.49562655753079,11.9708723754771,11.7011375234315,5.81361416251154,10.2059840569319,8.87562282773552,11.9725207263999,13.0358484650207,12.2460683756959,10.0101580892815,3.49562655753079,3.49562655753079,3.49562655753079,5.72922473181365,11.2581458144372,4.97843340086062,12.5418004440283,5.94955003136577,5.16328270623069,13.0564597579063,6.59938009822239,3.49562655753079,5.89296993735996,5.32304265113132,5.29273057081543,10.4288789942302,10.9549432898652,10.2681543804193,8.15200854158095,10.5567251328893,12.2234039184997,4.23873139224688,6.17064283135496,12.4099378535689,14.7358006754127,16.2184795923011,11.7120323276293,3.49562655753079,3.49562655753079,4.32422222259509,12.5937758180995,12.5132070111308,8.19412363506269,10.9471398805331,11.6767405319867,12.5621956344102,4.47088890408538,6.21696117898253,3.49562655753079,11.4126530622538,13.6767155525836,13.4092838390344,"Sepsis"
"GSM3927905",6.82836215975553,11.0216132709286,12.0532179648992,3.49562655753079,11.7873448600767,12.4249161953599,7.82587840340052,9.78318927867068,8.76438457362666,10.806643299012,14.4497729139985,12.2420180863697,9.83707673609916,3.49562655753079,3.49562655753079,3.49562655753079,6.26271122502343,10.928162815467,5.20151652449072,12.4606344292683,4.82322202634709,5.4876744815344,13.0113293786536,6.93194851942945,3.49562655753079,7.96172352417647,6.70360157356197,6.5951773481241,10.69110749722,10.8861819855683,10.277973114771,8.01993713038803,10.2616467111232,11.6726638638559,5.073964001731,7.21300335498756,12.1400267725851,13.9743079502669,15.8515469064907,10.7908023494598,4.07794031169576,3.49562655753079,3.49562655753079,12.4390194395241,12.4926947275089,8.48175117660531,9.79382628512511,11.1081597565667,12.9984155229078,3.90877217992903,8.18164299698496,3.49562655753079,11.4496629173782,11.6656497364261,13.0514505593723,"Healthy"
"GSM3927910",3.49562655753079,8.45745688920371,12.6022925639957,3.49562655753079,11.0629683195806,10.9984991282917,4.00048619722035,5.33400456200418,9.97271443136587,10.8306725316208,12.4669609489887,12.7539673839103,7.97900008225094,3.49562655753079,3.49562655753079,3.49562655753079,7.5324499018883,7.80947338224303,4.70304659660975,8.30010370298327,4.20605481295565,4.20605481295565,9.82736980054698,6.86238624653367,3.49562655753079,6.41373688022411,3.49562655753079,4.20605481295565,9.57359031170541,10.17260574728,8.28078883763077,8.07187659357934,6.71526071022108,7.7730266445246,3.49562655753079,5.15966121651168,12.3748263274533,9.1353608883406,10.8870405615621,6.71526071022108,4.70304659660975,3.49562655753079,4.36148404610362,8.97250209194436,9.11734228173185,7.90517817298687,7.86246502444193,7.72612660713613,10.5183998384173,3.49562655753079,5.53374276153046,4.00048619722035,10.4976619883187,10.4822624851756,8.50260553846184,"Healthy"
"GSM3927911",6.7477022957283,9.82776504082956,12.9219898564258,3.49562655753079,11.2047118942134,10.5738108659161,7.20749743049183,7.47289955486492,9.19664378533278,10.7976819274565,13.4685342917547,12.4841254304279,9.09630574237974,3.49562655753079,3.49562655753079,3.49562655753079,5.85677255197025,10.9649845285453,4.42547530365719,11.4663221209031,4.07112414975042,5.87236828191671,11.0152936425275,6.84315890834724,3.49562655753079,7.12162782018933,5.87236828191671,5.05688609388885,9.62777353879999,10.520619104883,8.83594444970957,7.75470003231769,9.08184556581613,10.0805299219539,4.96414141390959,6.90339621098741,12.0381298253007,12.1013998917991,13.9539130916798,9.1122042874741,5.27310554362189,3.82935304413691,3.96654661808246,10.5783946096633,11.166027699633,8.66751140442078,9.3235998417443,9.9888099086437,11.3424498611259,3.49562655753079,5.65376650157793,3.49562655753079,10.978919506811,10.5377841989988,12.006805004594,"Healthy"
"GSM3927912",5.91738139672831,8.95574285287306,11.6871534585931,3.49562655753079,11.0186881451278,11.6654286571558,4.82223143095307,6.6754227080937,10.4119301286342,10.4641491199316,12.8433163786839,12.0594377740004,9.09968590270915,3.49562655753079,3.49562655753079,4.0774818117882,7.4912780102094,9.67331738950581,5.4207295049856,9.72179249776727,4.31310236235385,5.66495995342135,11.200124591034,6.82647485709573,3.49562655753079,7.30784361357872,5.8220851331075,5.69248365643897,10.5525573182033,10.8318619710335,8.26059805293079,8.44532642200513,8.26059805293079,8.96382956414494,4.31310236235385,5.54864592935748,12.3527850166096,10.757865513095,12.2125656303919,7.67375900987725,4.20589555076219,3.49562655753079,3.49562655753079,9.22158744668359,9.56056439123138,8.5636141189828,8.55649909218853,9.01401790701928,10.67659226559,3.49562655753079,5.84655298021337,3.90844471191939,10.0863129322322,11.5181522988879,10.2126643271006,"Healthy"
"GSM3927923",4.46923055433228,7.27090420414916,11.7440658766167,3.49562655753079,11.188077181286,12.6050935770075,4.19047159399122,6.22641928243977,9.69575974934735,10.6204581512344,11.4618150401563,13.0896255553548,8.53780448078728,3.49562655753079,3.49562655753079,3.49562655753079,7.39671617774063,5.74213953294226,3.49562655753079,6.18640146705208,4.52596070798837,4.09881014675849,10.9275682249558,5.64455754227157,3.49562655753079,4.7666565082508,4.88737427208764,5.02982888478932,9.55061776609242,10.0607978068488,8.69475917954706,9.41481920991323,6.59390589026512,6.66286704779256,4.96089079189094,4.19047159399122,12.056554392259,10.4313507993497,11.8755976331029,8.49039380234204,3.49562655753079,3.49562655753079,3.98930664106583,7.83327363054159,7.94705246115383,8.35281383031161,8.57615484355732,7.23282358742535,11.4844887792723,4.57926836880362,5.34973656208381,3.98930664106583,11.0748887333828,11.5899954646754,9.00876775125312,"Sepsis"
"GSM3927926",4.73477915484426,7.22854432457821,12.2557808650086,3.49562655753079,11.2432221669652,13.6715038338143,4.01440328926573,5.53452251971834,8.76995484094281,9.90919132654012,10.5631531567112,12.2321027565927,8.56040665741327,3.49562655753079,3.49562655753079,4.01440328926573,7.10961627099267,6.347692810737,3.49562655753079,6.17793545340889,4.22544011448026,4.38487896196759,12.4415998309285,5.3790560861113,3.49562655753079,5.58239511494485,4.73477915484426,4.51729614218399,10.6047246969018,10.8294180496165,7.90821387596519,7.80712885292247,5.87585930164315,6.08450067595123,4.01440328926573,4.22544011448026,12.3866559441189,9.23297936743835,10.8572029413868,6.47483558180159,4.22544011448026,3.49562655753079,4.01440328926573,7.35146162515299,7.74883622169753,8.18208021142861,8.64260023315566,6.56882097651123,9.33203774212774,5.6731335703046,4.22544011448026,3.49562655753079,9.16418175141291,9.9655939651866,8.95714747067953,"Sepsis"
