"Sample","PLAUR","P2RX7","ICAM1","HIF1A","MMP9","OLFM4","GATA3","CCL2","CALCA","IFNG","MAPK14","IL1R2","MMP8","ARG1","CCR2","TNFSF10","TREM1","IL1B","CCR7","LBP","CCL25","CRP","IL6","IL10","TLR4","TLR2","S100A8","LCN2","NOTCH1","FCGR1A","VCAM1","NLRP3","S100A9","S100A12","PTX3","CX3CR1","CXCL10","CXCL8","ITGAM","CD14","BCL2","IFNB1","C3AR1","CCL19","MYD88","SOCS3","IFNA2","PDCD1","HMGB1","C5AR1","ELANE","IFNA1","HLA-DRA","CD177","TNF","Label"
"sepnet1220",9.12412131182919,6.02236781302844,6.95419631038689,9.67419226814567,10.567005370247,9.14720492494223,5.58496250072116,0,-145.242066895899,1,10.9592775057205,11.0028150156071,8.78135971352467,9.19721669311005,7.62205181945637,12.0330788061306,10.0375469539622,7.14974711950467,9.32192809488737,-145.242066895899,1,-145.242066895899,-145.242066895899,-145.242066895899,11.3241805466187,11.5406124082495,12.9408641390496,8.68299458368168,9.39231742277875,7.15987133677839,-145.242066895899,6,14.340823716009,10.298062567719,2.32192809488737,7.41785251488591,3,1,10.2057932493971,8.68299458368168,7.80735492205761,-145.242066895899,8.96000193206808,-145.242066895899,10.8742129348309,7.16992500144232,-145.242066895899,4.16992500144229,9.29001884693261,11.0874628412503,7.52356195605699,-145.242066895899,10.5689061545021,7.56224242422107,3.58496250072116,"sepsis"
"sepnet1221",10.9031286768123,6.18982455887999,11.1736771363034,10.7557221536423,14.7359261694332,6.85798099512758,5.12928301694495,1.58496250072113,-145.242505552331,1.58496250072113,12.262388523751,12.3111806600533,8.73470962022583,9.96578428466208,9.49984588708318,11.569855608331,11.2491134527137,11.1421070573025,6.88264304936183,1,-145.242505552331,0,-145.242505552331,-145.242505552331,11.9858419370033,12.418379719365,16.8205280236576,9.13185696060879,9.63662462054364,10.2467405984931,-145.242505552331,9.54109661534952,17.9071195207496,15.1566756480905,5.49185309632966,10.1484765821783,3.7004397181411,5.32192809488734,11.8533095554037,13.3556263936379,5.24792751344359,-145.242505552331,11.9971794809376,2.80735492205758,12.645883554519,12.6958807502575,-145.242505552331,5.20945336562895,9.58308276750293,11.5560269927247,5.80735492205761,-145.242505552331,11.4635243732712,13.6798099463325,6.42626475470209,"sepsis"
"sepnet1222",9.34207466799913,6.4093909361377,9.55650605467193,10.9173720794768,13.9304601538467,12.1221809012598,2.32192809488737,-145.238062899552,-145.238062899552,1,12.4181161412075,14.2173519052703,14.0109651140505,9.96000193206808,9.9614496943982,10.5478585060584,9.73470962022583,10.0320457269308,4.70043971814107,-145.238062899552,-145.238062899552,-145.238062899552,-145.238062899552,2.80735492205758,12.1767964781476,11.8734441125154,16.3251824609382,11.7498694273968,9.85486838326023,9.28540221886223,-145.238062899552,7.63662462054364,17.2845168804456,14.8115753883758,4.39231742277877,8.5352753766208,-145.238062899552,4.75488750216348,12.0447356260569,11.4273128441349,4.4594316186373,-145.238062899552,9.283088353024,-145.238062899552,11.8225708309502,12.6686634231753,-145.238062899552,2.32192809488737,9.78463484555752,11.6261653199045,5.42626475470209,-145.238062899552,9.87498134765377,14.7872394037645,5.52356195605699,"sepsis"
"sepnet1230",10.0237543532994,7.67242534197149,9.07948478382681,10.1623913287569,12.6875943895761,7.19967234483636,7.02236781302844,0,-145.24976498058,2,12.1579784499454,10.9262959947811,8.86727873970966,8.56605403817107,10.3890935219045,11.6137894644726,11.7980667203631,9.56795607541545,8.99717948093763,-145.24976498058,0,-145.24976498058,0,-145.24976498058,11.9406806484241,11.5517082616207,15.266200912499,9.30149619498255,10.5304063370991,8.82336724004622,0,8.74146698640112,16.6682756093719,13.2613603877659,3.58496250072116,11.2276159434142,0,4.85798099512758,11.9425145053392,12.0904432750816,8.11894107272349,-145.24976498058,9.94104760634056,-145.24976498058,12.3955341354623,10.3531468254981,-145.24976498058,4.08746284125033,10.7665289085988,13.2369111114446,5.97727992349991,-145.24976498058,12.3701424794954,13.8212757277639,6.08746284125033,"sepsis"
"sepnet1243",10.8595347863827,8.08746284125033,9.70563238736142,8.89481776330794,12.3370643386847,1,6.97727992349991,-145.250854722344,-145.250854722344,1.58496250072113,11.5603328342124,10.1382718001722,6.04439411935843,9.00562454919387,9.06339508128852,12.4709130262749,10.8376279331714,10.6193029554157,9.79279029430106,-145.250854722344,0,-145.250854722344,-145.250854722344,0,10.8017083589164,11.5161924778794,16.872145795084,7.27612440527423,9.55458885167764,10.5603328342124,-145.250854722344,8.76487159073608,18.0963342557767,14.8903592880548,1,10.2597432636908,3.16992500144229,2.32192809488737,11.6591039634737,12.7452541419572,6.82017896241518,-145.250854722344,10.7380922596205,0,12.5030803517529,10.0361736125535,-145.250854722344,6.39231742277875,10.9505558970475,12.3545248894494,6.06608919045777,-145.250854722344,13.4130989849153,11.3641346550081,6.12928301694495,"sepsis"
"sepnet1244",8.08214904135386,7.04439411935843,7.18982455888002,6.94251450533923,9.32642948712231,3,5.39231742277875,-145.241592656005,-145.241592656005,-145.241592656005,8.50779464019871,8.22881869049587,4.58496250072116,4.32192809488737,6.82017896241518,9.40726776424472,8.38801728534514,7.51569983828404,8.03891898929228,-145.241592656005,-145.241592656005,-145.241592656005,-145.241592656005,-145.241592656005,8.14465824283187,9.3037807481771,10.8169836232554,7.10852445677818,7.7004397181411,6.68650052718323,-145.241592656005,6.16992500144229,14.6538527153199,10.0279059965699,-145.241592656005,8.97727992349991,1,-145.241592656005,9.20212382383045,10.1774195379892,5.6147098441152,-145.241592656005,7.48381577726425,-145.241592656005,9.87651694656498,6.84549005094436,-145.241592656005,3.4594316186373,7.29462074889162,9.88417051910844,4.4594316186373,-145.241592656005,11.9549232920303,7.10852445677818,4.24792751344359,"sepsis"
"sepnet1245",10.0687782779854,9.41151098801208,9.71252700043982,10.6978363579624,10.7698378436294,4.24792751344359,7.26678654069491,-145.255842507859,-145.255842507859,5.67242534197149,11.3885555039826,11.3520434257954,6.68650052718323,9.09539702279255,10.5745935273376,12.4850745636986,9.2644426002266,9.0251395622785,9.90839262077375,-145.255842507859,1,-145.255842507859,2,1,11.7644569636199,12.1437020768579,16.7759445802224,5,9.41362792902416,9.53138146051629,-145.255842507859,7.78135971352467,17.8353472842799,13.8193807908646,4.24792751344359,11.6515002206527,5.55458885167764,6.64385618977471,11.4823037823232,11.313449940963,9.25029841790632,-145.255842507859,11.2928967554092,-145.255842507859,12.2526654324502,9.15228484230659,-145.255842507859,5.24792751344359,11.8372337003391,11.9498267107591,2.32192809488737,-145.255842507859,14.3904376895605,10.5216004397237,7.55458885167764,"sepsis"
"sepnet1251",10.9053870050181,8.14974711950467,9.65105169117894,10.7406240444894,12.3376219019925,12.0633950812885,6.4093909361377,0,-145.25151548621,4.32192809488737,12.4109812670438,13.0851404617017,14.4980388962759,11.3128829552844,10.2491134527137,12.6893428461342,10.9908130791536,8.93957921431468,5.67242534197149,2.58496250072116,1.58496250072113,-145.25151548621,-145.25151548621,1,11.7747870596012,12.8626373575588,16.6527749647505,13.2454041509303,10.2179576978641,11.0478055540076,2,6.97727992349991,17.7605705251659,14.1100754347065,8.17990909001495,10.2526654324502,6.85798099512758,4.64385618977474,12.1664769508168,9.54689445988762,7.03342300153744,-145.25151548621,11.2697111211428,-145.25151548621,11.9399464524587,9.12670447284319,-145.25151548621,6.37503943134692,10.9520131648895,11.813781191217,4.58496250072116,-145.25151548621,13.5401280385821,10.8233672400462,5.08746284125033,"sepsis"
"sepnet1266",10.7389366816761,6.56985560833093,10.4848228942622,10.9016211583461,12.7255792804196,8.6147098441152,6.32192809488734,0,-145.247326830166,3.58496250072116,13.1789760113745,11.1013191544233,10.5294305541462,8.74819284958946,9.43462822763672,12.9877969290425,12.0122753448561,10.4553272203046,9.2969162068793,-145.247326830166,0,-145.247326830166,-145.247326830166,1,12.7607199474656,12.4424251933316,15.9089789248794,9.92777796208233,10.7919768208987,12.270295326472,-145.247326830166,7.44294349584871,17.2105667141646,13.4834379270615,3.7004397181411,9.7004397181411,4.85798099512758,4.52356195605702,11.9501913499727,11.9461752407236,8.34429590791581,-145.247326830166,9.15734693536285,-145.247326830166,12.2140154914108,11.5877775163282,-145.247326830166,4.75488750216348,10.2227949028681,12.5912885792461,7.12928301694495,-145.247326830166,10.8289298276515,12.8703647195834,6.02236781302844,"sepsis"
"sepnet1267",10.0430272835945,8.66888498426624,8.47167521439204,9.87651694656498,11.8917837032183,6.90689059560853,6.53915881110802,-145.248949272864,-145.248949272864,2.32192809488737,11.5910547740368,10,9.14720492494223,8.70390357344465,11.0230612497353,11.6878130625649,10.4584066132365,9.03066713624693,7.49185309632966,-145.248949272864,-145.248949272864,-145.248949272864,-145.248949272864,-145.248949272864,11.5264992391366,11.8117760553266,14.2949796550409,9.18982455888002,10.7380922596205,8.37503943134692,0,8.92481250360578,15.7415723195185,12.11731842601,4.85798099512758,11.0801513096141,3,2.80735492205758,11.7891260464252,11.6917435191713,7.71424551766611,-145.248949272864,9.57742882803572,-145.248949272864,11.7919768208987,9.34872815423105,-145.248949272864,3.58496250072116,10.3476213685681,12.3066313617125,6.1497471195047,-145.248949272864,12.655083445198,8.20945336562895,6.06608919045777,"sepsis"
"sepnet1282",8.58871463558228,6.28540221886226,7.23840473932506,9.51963625284321,11.4578938373147,3.80735492205758,4.08746284125033,-145.238845308703,-145.238845308703,1,11.0600203545079,10.4210128557792,6.98868468677216,7.32192809488734,9.61654884377899,10.6054795180617,10.0848083878044,8.9068905956085,6,-145.238845308703,-145.238845308703,-145.238845308703,0,0,10.5774288280357,10.8017083589164,13.9932037732965,5.16992500144229,9.14465824283189,8.23840473932506,-145.238845308703,7.65105169117894,15.5815242573758,12.3559016383284,2.58496250072116,9.21188829454599,-145.238845308703,1.58496250072113,10.8887432488983,11.0654161346765,5.32192809488734,-145.238845308703,8.04439411935846,-145.238845308703,10.929998062609,9.89026427702112,-145.238845308703,3.58496250072116,8.55458885167764,11.2276159434142,2.80735492205758,-145.238845308703,11.2871351860867,9.76983784362943,4.52356195605702,"sepsis"
"sepnet1283",9.47167521439204,7.27612440527423,9.59245703726808,10.3586512008929,13.7767414433999,11.6293566200796,6.70043971814107,0,-145.245392361655,0,11.8572034715081,13.7671499122849,13.4428139376751,9.6275338844728,9.57931593758002,10.3387363825739,9.87498134765377,9.78135971352467,9.13699111208024,-145.245392361655,0,-145.245392361655,-145.245392361655,3,11.4655664048094,11.3553510964248,15.8652016333372,11.6443069615456,9.93073733756287,9.25029841790632,0,7.73470962022583,16.8702081686592,14.4855777709032,5.6147098441152,9.63843591399046,2.80735492205758,4.08746284125033,11.9992953870234,11.7927902943011,6.88264304936183,-145.245392361655,9.43254190038826,-145.245392361655,11.7895336449704,12.2553236900081,-145.245392361655,6.47573343096639,9.37068740680721,11.4506957715729,8.79766152585375,-145.245392361655,11.4450148458684,14.5363686495539,5.72792045456319,"sepsis"
"sepnet1286",8.07146236255662,6.18982455887999,6.78135971352467,7.34872815423108,8.96000193206808,8.96000193206808,3.80735492205758,-145.233146687147,-145.233146687147,-145.233146687147,9.78953364497036,10.9600019320681,9.51175265376736,7.9068905956085,8.66177809777196,9.92777796208233,7.99435343685886,6.47573343096639,5.80735492205761,-145.233146687147,1,-145.233146687147,-145.233146687147,0,9.02790599656987,9.79928162152191,12.3944626946103,9.10328780841201,6.94251450533923,8.73131903102504,-145.233146687147,5.80735492205761,15.1163439612374,11.070791809423,1.58496250072113,7.15987133677839,3.32192809488737,-145.233146687147,9.14465824283189,8.86108690599539,5.04439411935846,-145.233146687147,7.9068905956085,-145.233146687147,10.0056245491939,7.62205181945637,-145.233146687147,4.32192809488737,8.33539035469391,9.35093918154644,5.88264304936183,-145.233146687147,11.813781191217,10.9151324489507,4.4594316186373,"sepsis"
"sepnet1287",9.45738087907253,8.22400167419809,8.82336724004622,10.5896511465148,9.34207466799913,6.89481776330794,7.04439411935843,3.32192809488737,-145.245852210216,1.58496250072113,11.1267044728432,7.63662462054364,7.7004397181411,5.24792751344359,10.0195907283579,12.2609195336629,9.9454438363779,9.21431912080075,8.84235034341378,-145.245852210216,1,-145.245852210216,0,-145.245852210216,11.1452953349336,10.7355560239115,12.2641493397233,8.13442632022094,9.82177398197055,8.85486838326025,-145.245852210216,8.37503943134692,14.1681236393592,10.4848228942622,2.32192809488737,11.6379833037778,6.53915881110802,4.52356195605702,10.6137894644726,11.1692986957928,8.43462822763672,-145.245852210216,9.23122118071117,1,11.5750664645786,8.9454438363779,-145.245852210216,2.80735492205758,9.31288295528435,11.7899411283909,4.64385618977474,-145.245852210216,12.8049376720519,10.1137421660492,6.28540221886226,"sepsis"
"sepnet1304",10.3944626946103,8.62935662007959,9.83289001416475,10.3966047811818,11.3404064908533,7.18982455888002,3.16992500144229,-145.242852833701,-145.242852833701,0,12.9927613509431,13.0911047583765,8.03891898929228,5.93073733756287,10.4625022725972,12.3506629883722,10.0741414627525,8.54689445988762,2.58496250072116,-145.242852833701,0,-145.242852833701,-145.242852833701,0,12.3495576866205,13.2459982804727,14.852919585124,6.33985000288462,10.8415643477306,11.1078709142796,-145.242852833701,8.01680828768653,16.3079300853318,12.7232343008934,2.58496250072116,9.79441586635011,3.99999999999997,3,12.3736808334116,10.967226258836,5.83289001416475,-145.242852833701,11.1098306542788,-145.242852833701,12.0467829703564,10.2455527062557,-145.242852833701,4.16992500144229,9.31288295528435,12.158294103604,3.99999999999997,-145.242852833701,12.3128829552844,13.689233629658,5.24792751344359,"sepsis"
"sepnet1310",9.94690627445638,9.05799172275917,8.67948009950544,9.9643408677924,10.4928546201747,7.0552824355012,7.20945336562895,2,-145.249239467465,2.32192809488737,11.2425786894513,8.50779464019871,8.86418614465427,8.44708322620966,10.6838718686226,12.4149494414743,10.7448338374996,8.48784003382306,7.32192809488734,-145.249239467465,-145.249239467465,-145.249239467465,-145.249239467465,1,11.3923174227788,11.8641861446543,13.7069276396174,9.57742882803572,10.3072008091408,8.45532722030455,1,8.68999797141944,15.0283377731394,10.7772553151919,5.28540221886226,11.5299185281203,5.4594316186373,1.58496250072113,11.5717526435035,11.8955752823807,7.74146698640115,-145.249239467465,10.2407913321619,-145.249239467465,11.9819239873173,8.62935662007959,-145.249239467465,5.83289001416475,9.90989308377004,11.9918760990034,4.80735492205758,-145.249239467465,13.0317012027403,6.39231742277875,7.10852445677818,"sepsis"
"sepnet1315",10.3117483150049,4.9068905956085,9.1006623390052,9.93516504960368,13.3276929772403,3.32192809488737,4.9068905956085,-145.241885070399,-145.241885070399,0,12.4820516290339,12.7675637662868,5.20945336562895,10.609178738142,4.80735492205758,12.007027266894,11.0105281058865,10.9686667931952,6.93073733756287,-145.241885070399,-145.241885070399,-145.241885070399,-145.241885070399,0,12.1904420187828,12.2807707701306,16.5577478807012,6.62935662007962,10.3663222142458,9.71938882094207,0,6.50779464019868,17.7348088338478,13.8535045010213,1.58496250072113,9.78953364497036,1.58496250072113,1,12.1389117181427,11.2039597032395,5.97727992349991,-145.241885070399,10.9344280406268,-145.241885070399,12.8332854355845,11.4681148863781,-145.241885070399,3.32192809488737,10.0552824355012,12.7607199474656,1.58496250072113,-145.241885070399,9.86727873970966,13.8751733869274,5.20945336562895,"sepsis"
"sepnet1317",10.6908710092923,10.2203783276952,10.1459321458205,11.0867996856234,11.0320457269308,6.08746284125033,8.90388184573618,0,-145.257699246207,5.78135971352464,12.2461467746359,8.47167521439204,8.21431912080075,5.93073733756287,11.7948219733312,12.8320988460391,10.3060616894283,9.52552080909507,11.1234747982441,-145.257699246207,2.58496250072116,-145.257699246207,0,0,11.6379833037778,11.9861975872063,13.8458820343841,7.78135971352467,10.9344280406268,10.4146852358072,2.58496250072116,8.52356195605699,16.0314642946247,11.0721326041672,4.08746284125033,12.403544678202,7.81378119121703,5.04439411935846,11.7648715907361,11.0430272835945,9.88111396067509,-145.257699246207,9.32642948712231,-145.257699246207,12.1636496760158,9.6147098441152,-145.257699246207,6.89481776330794,11.3901689562002,11.8917837032183,3.16992500144229,-145.257699246207,14.7335450037571,9.04984854945056,7.53138146051631,"sepsis"
"sepnet1319",10.3264294871223,6.90689059560853,8.96289600533726,10.0980320829605,11.120237877342,5.88264304936183,6.4594316186373,3.16992500144229,-145.248924533839,-145.248924533839,11.1286388128526,9.92481250360578,7.02236781302844,4.16992500144229,9.68825030913317,12.3766680618577,11.4843194236443,9.4978518369511,10.1674181458317,-145.248924533839,0,-145.248924533839,-145.248924533839,0,11.3077700318907,11.7176764230664,14.8903117833201,8.33091687811461,9.94104760634056,8.6036263449862,-145.248924533839,8.72792045456319,16.3142645926901,12.4858293087019,3.4594316186373,10.3619437737352,5.72792045456319,3.80735492205758,11.2597432636908,12.3882864197626,8.18487534290827,-145.248924533839,9.27146302790436,-145.248924533839,12.2188659100697,9.92925840863697,-145.248924533839,4.58496250072116,9.89633240390995,12.3966047811818,5.55458885167764,-145.248924533839,12.3523193548468,10.806549621986,5.42626475470209,"sepsis"
"sepnet1323",9.56795607541545,5.97727992349991,8.81378119121703,10.0525680508042,13.5402491462456,8.90989308377002,5.52356195605699,-145.245396466271,-145.245396466271,1,12.261507309202,11.5279656411339,10.0154150523867,9.07948478382681,9.2969162068793,11.3608470841797,10.0566377151132,9.49185309632966,9.37503943134692,0,-145.245396466271,-145.245396466271,-145.245396466271,2.80735492205758,11.6891244049133,11.243173983473,15.868316172536,8.53915881110802,9.94251450533923,8.92184093707448,-145.245396466271,7.32192809488734,16.873420080215,14.1468073020748,3.58496250072116,8.88874324889824,2,3.80735492205758,11.9233274854192,11.1221809012597,7.53138146051631,-145.245396466271,8.82017896241518,-145.245396466271,11.8795832496128,11.3542493819452,-145.245396466271,3.9068905956085,9.80896417491925,12.2647358011301,5.04439411935846,-145.245396466271,10.2749604721406,12.6810187399021,5.58496250072116,"sepsis"
"sepnet1326",8.01680828768653,4.4594316186373,7.68650052718323,9.20701432017754,14.4472124015726,11.7607199474656,4.64385618977474,-145.236850277871,-145.236850277871,-145.236850277871,11.9754897569457,12.9046346216682,12.2042654561368,10.2033480029797,7.08746284125033,10.8073549220576,9.64565843240871,9.62388149001345,6.96578428466208,-145.236850277871,-145.236850277871,-145.236850277871,-145.236850277871,2,11.5574637015978,11.0126245388651,16.4195323079386,12.3605727814807,9.10328780841201,9.49385544924081,-145.236850277871,7.02236781302844,17.6567949309996,15.3170239043348,1.58496250072113,7.01122725542325,1,2,11.8536994203002,11.1350679457778,4.80735492205758,-145.236850277871,8.49185309632966,-145.236850277871,11.5137275959524,12.1147183891884,-145.236850277871,2.58496250072116,9.35535109642481,11.4210128557792,4.52356195605702,-145.236850277871,8.81057163474114,15.581377141173,4.39231742277877,"sepsis"
"sepnet1329",11.1805308073445,8.0552824355012,10.3630396302565,10.567005370247,9.30606168942833,3.58496250072116,6.56985560833093,2.32192809488737,-145.244542526441,1,12.1016474500308,9.08480838780437,6.4594316186373,3.58496250072116,9.76487159073608,13.063563610585,10.1045987535643,9.55266909751427,8.79441586635011,-145.244542526441,2.32192809488737,-145.244542526441,1.58496250072113,-145.244542526441,11.5449644327892,11.9016211583461,13.8935859458523,5.75488750216346,10.4958550268872,11.1324997296285,-145.244542526441,7.74819284958946,15.2784494582205,10.5802585674998,1.58496250072113,8.7515440590891,7.67948009950544,3.58496250072116,11.1389117181427,10.0914353863236,7.4594316186373,-145.244542526441,6.68650052718323,-145.244542526441,11.6706562491184,9.63299519714295,-145.244542526441,3.99999999999997,9.01959072835788,11.8221724614762,1,-145.244542526441,13.1275107630564,4.52356195605702,6,"sepsis"
"sepnet1330",7.82017896241518,6.06608919045777,6.74146698640115,8.50779464019871,12.8421538846349,10.9008668079807,4.4594316186373,-145.240607001428,-145.240607001428,-145.240607001428,10.8257538328831,12.5500252574658,10.9872640120725,10.1586096882145,8.76818432477691,10.5274770060604,9.6147098441152,7.93663793900257,7.37503943134692,-145.240607001428,1,-145.240607001428,-145.240607001428,0,10.380461065089,10.2656150464844,16.8157835441282,10.9822806045583,8.02236781302844,8.85174904141607,0,6.78135971352467,17.8693769600338,15.240791332162,3.32192809488737,8.25738784269265,1,1,11.0230612497353,10.9971794809376,4.64385618977474,-145.240607001428,7.9307373375629,-145.240607001428,10.7788984760084,10.9307373375629,-145.240607001428,2.80735492205758,9.05799172275917,10.2467405984931,7.02236781302844,-145.240607001428,11.2215871212648,12.3365065598102,5.32192809488734,"sepsis"
"sepnet1331",10.1861142395416,8.33091687811461,9.50977500432694,10,11.357002092265,7.0552824355012,7.62205181945637,2.58496250072116,-145.254077465049,3.32192809488737,11.5868397879618,9.47775826644389,7.47573343096639,8.43045255166552,10.1661630826461,12.753216749179,9.76818432477691,10.1344263202209,10.3297963382207,-145.254077465049,0,-145.254077465049,-145.254077465049,0,11.5924570372681,12.2085392067384,15.2185632361903,8.15987133677839,10.4252159032994,9.98726401207253,-145.254077465049,8.79441586635011,16.8619471278793,12.7045521214623,4.39231742277877,12.3306368247233,4.58496250072116,2,11.9754897569457,13.175237650291,7.9068905956085,-145.254077465049,9.56605403817107,-145.254077465049,12.6024669018306,10.7903484967519,-145.254077465049,5.85798099512758,10.1459321458205,12.6606644774613,5.42626475470209,-145.254077465049,13.2476308762387,10.5641494899857,6.67242534197149,"sepsis"
"sepnet1332",10.5058115539196,3.4594316186373,11.3392933001801,8.99435343685886,14.1977542242027,8.12412131182919,3.58496250072116,3.9068905956085,-145.235159019355,-145.235159019355,11.382083590142,11.8205778826558,7.76155123244448,7.04439411935843,5.32192809488734,9.92184093707448,11.0028150156071,11.6821167649501,8.18487534290827,1,-145.235159019355,-145.235159019355,-145.235159019355,0,11.199058823653,11.4797802640291,13.9305525543361,8.46760555008299,10.1649069266757,9.33315535031062,-145.235159019355,7.49185309632966,16.4649285803855,13.4211443865302,3.4594316186373,7.75488750216346,-145.235159019355,5.67242534197149,11.7030383889864,12.4599438483749,5.35755200461807,-145.235159019355,9.64745842645493,-145.235159019355,11.3917806060132,11.9392118826664,0,2.58496250072116,7.70735913208088,10.9076418036655,3.4594316186373,-145.235159019355,9.1823943534045,14.3136625031579,7.0552824355012,"sepsis"
"sepnet1335",9.93221475196839,7.59991284218711,9.57742882803572,9.62021982550749,12.4085951127981,9.9395792143147,5.64385618977471,1,-145.247594670008,-145.247594670008,11.6211361132746,10.0457596613827,11.2934716488381,7.62205181945637,9.63481105017169,11.6397928932793,11.2778685461768,10.9439799143437,9.49185309632966,-145.247594670008,-145.247594670008,-145.247594670008,-145.247594670008,0,11.1299269335104,10.9957671508778,13.4719291876417,12.233919208587,10.4252159032994,10.298062567719,-145.247594670008,7.67948009950544,16.1435027958242,12.0080784108683,5.97727992349991,9.51175265376736,4.16992500144229,1,11.3420746679991,11.4863322527687,6.91886323727459,-145.247594670008,8.6865005271832,-145.247594670008,11.7681843247769,11.7536346188534,-145.247594670008,2.32192809488737,8.82972273508605,11.8665062122262,7.21916852046215,-145.247594670008,11.6952282914957,12.283088353024,5.90689059560853,"sepsis"
"sepnet1340",9.283088353024,6.16992500144229,9.33539035469391,8.21916852046215,9.46556640480938,5.08746284125033,3.80735492205758,-145.237352491584,-145.237352491584,-145.237352491584,11.2986354067342,10.9351650496037,5.32192809488734,5.04439411935846,6.4093909361377,10.753216749179,9.62205181945637,10.4604558963096,7.3663222142458,-145.237352491584,-145.237352491584,-145.237352491584,-145.237352491584,-145.237352491584,9.98584193700333,11.4943556035329,12.8694010597781,6.22881869049587,9.11634396123748,11.1755495506362,-145.237352491584,5.16992500144229,16.2441408126728,10.8384160757973,-145.237352491584,7.25738784269265,-145.237352491584,-145.237352491584,10.9844184588011,9.65284497300198,3.80735492205758,-145.237352491584,8.24317398347293,-145.237352491584,11.0216740428584,11.2467405984931,-145.237352491584,0,6.84549005094436,10.2514824106202,2.32192809488737,-145.237352491584,11.1674181458317,13.4081970364449,3.4594316186373,"sepsis"
"sepnet1344",9.06069593168755,8.70390357344465,8.54689445988762,8.9915218460757,10.1472049249422,6.47573343096639,7.44294349584871,5.67242534197149,-145.245813069591,1.58496250072113,10.211888294546,6.84549005094436,11.8906442836191,8.31288295528435,10.8041310211833,11.4903495057393,8.51963625284321,8.02236781302844,8.34872815423108,0,-145.245813069591,-145.245813069591,-145.245813069591,1.58496250072113,9.96289600533726,10.72366094441,12.6873756834375,11.4823037823232,8.37068740680721,9.0552824355012,2,8.84235034341378,14.9093305930068,10.8986013874039,5.75488750216346,11.7862696276485,5.42626475470209,-145.245813069591,11.0741414627525,12.580729651599,7.19967234483636,-145.245813069591,10.1241213118292,-145.245813069591,11.6334493747135,8.86727873970966,-145.245813069591,5.78135971352464,9.29232163280204,10.5166849493096,8.64385618977471,-145.245813069591,13.4125698468052,10.5018371849023,6.3037807481771,"sepsis"
"sepnet1345",10.2761244052742,7.82654848729092,9.39660478118185,9.61286849729103,12.0389189892923,5.67242534197149,5.80735492205761,1.58496250072113,-145.244845721796,1,11.3635872465246,9.58496250072116,7.85798099512758,8.07146236255662,9.95564990752837,12.4322808972142,10.4439795426013,10.2585660338899,8.01122725542325,-145.244845721796,-145.244845721796,-145.244845721796,-145.244845721796,1,10.7698378436294,11.8281364841941,14.0008802825588,8.3037807481771,9.81217730551444,10.5488219084587,-145.244845721796,8.34429590791581,15.8194057404109,11.7490313820402,2.32192809488737,10.1736771363034,5.28540221886226,0,11.3755825124905,11.4691330198296,6.16992500144229,-145.244845721796,10.1811522568656,-145.244845721796,12.1598713367784,10.3890935219045,-145.244845721796,4.75488750216348,9.19475685442225,11.8153832958135,4.9068905956085,-145.244845721796,12.6275338844728,11.3944626946103,5.67242534197149,"sepsis"
"sepnet1347",9.92629599478113,7.79441586635011,9.46147944728617,10.871135184243,13.825455724598,5.85798099512758,7.01122725542325,-145.232780822102,-145.232780822102,1.58496250072113,13.4778847243518,12.0724676082419,9.40514146313635,9.54303182025524,10.3174126137649,13.0094787458881,12.1049263038078,11.6631133084558,10.103287808412,-145.232780822102,-145.232780822102,-145.232780822102,0,-145.232780822102,13.344434621924,12.9987667013615,15.7390421996898,9.31967212094699,11.0484868739923,10.8856963733394,-145.232780822102,9.55074678538324,17.4472769849172,13.3345526337524,4.85798099512758,11.0168082876866,-145.232780822102,3.7004397181411,12.7714894695006,12.7062801588492,8.66888498426624,-145.232780822102,9.33315535031062,-145.232780822102,13.0869655031101,12.2212850178105,-145.232780822102,4.24792751344359,10.7739633684336,13.3064889647286,3,-145.232780822102,12.876516946565,12.2221911384563,6.37503943134692,"sepsis"
"sepnet1351",11.1318569606088,7.91288933622997,9.27379559921425,10.7185328760692,11.2015113445001,1,7.24792751344359,-145.221214327502,-145.221214327502,-145.221214327502,12.1392315707193,10.7465143211384,1.58496250072113,6.93073733756287,10.9447120610435,12.8577866535039,12.0539258815311,10.8517490414161,10.1786648510065,-145.221214327502,-145.221214327502,-145.221214327502,-145.221214327502,-145.221214327502,12.3847837500934,12.2659080092311,14.4603919002557,7.91288933622997,11.2467405984931,10.0579917227592,-145.221214327502,9.04165915163722,16.3102044809506,12.5591380556424,-145.221214327502,11.6238814900134,-145.221214327502,5.78135971352464,12.4112461518404,12.2746693420738,8.93369065495224,-145.221214327502,9.7004397181411,-145.221214327502,12.604553229079,10.0940776856719,-145.221214327502,4.32192809488737,11.0512089409148,13.2131042196419,1.58496250072113,-145.221214327502,13.5207414369946,8.97441458980552,5.58496250072116,"sepsis"
