"Sample","TNFSF10","TREM1","CD177","PTX3","TNFSF10.1","CCL19","ITGAM","IL10","ELANE","PDCD1","LBP","IFNG","ICAM1","C5AR1","PLAUR","LCN2","TREM1.1","SOCS3","CCR2","S100A9","C3AR1","MMP8","IFNA2","CD177.1","CALCA","CCR2.1","CCR7","VCAM1","BCL2","MYD88","TNF","MMP9","CX3CR1","S100A8","CCL25","NOTCH1","IL6","IFNB1","S100A12","IL1B","CCL2","TLR2","NLRP3","HMGB1","OLFM4","CALCA.1","MAPK14","CXCL10","P2RX7","CRP","HIF1A","IL1R2","TLR4","TLR4.1","IL8","HLA-DRA","TNFSF10.2","HIF1A.1","CD177.2","IL8.1","P2RX7.1","NLRP3.1","CD14","CCL25.1","CRP.1","CALCA.2","TREM1.2","ARG1","CXCL10.1","ARG1.1","BCL2.1","GATA3","NOTCH1.1","CCL19.1","S100A12.1","IL6.1","Label"
"GSM7574195",0.3464501,1.0905964,-0.14788318,2.2174816,-0.09680176,1.1341836,0.49484825,0.19408607,4.0974035,0.7514057,0.35508966,0.2419815,-0.16740441,0.162678,-1.086931,3.2141492,0.003413916,-0.2970543,-0.5190172,0.028910637,-0.7644284,4.3679295,0.1715827,-0.21799111,-0.006289959,-0.8836732,-0.29244328,-0.4730358,-0.2380116,-0.33732986,-0.93168545,0.44814205,-2.3591166,-0.7343416,-0.34224844,0.41386485,1.0918863,-0.9786477,-0.3093481,-0.52546644,-1.3618631,0.28655338,-1.1320691,0.42862892,4.043614,-0.09766197,0.6235671,-1.625886,-1.4129472,0.39093018,-0.17779589,2.3978279,0.74905205,-0.06527233,-1.368907,-1.6212869,-0.49679327,0.17805958,-1.3592827,1.8775139,-0.84918094,-1.0862149,-1.2538061,-0.84924364,-0.88536406,-1.2687268,0.6991105,2.249018,0.09194279,2.634752,-0.20961356,-0.44197774,-0.0915823,0.8124838,0.12678766,-0.8515277,"Sepsis"
"GSM7574197",0.89924645,0.6419823,3.9741275,3.946485,-0.84384394,3.2915437,1.2182689,1.2761326,3.511415,-2.3271174,2.4637427,-2.1183739,-0.11644149,0.22187114,-0.15810037,2.3418858,-0.34892344,0.5043359,-1.1419568,0.8017864,-0.27503657,3.7935803,1.2902255,3.5111287,2.1933465,-1.619369,-1.1286807,0.09132242,-1.413636,0.53552294,-1.1342225,1.7362938,-3.0015702,-0.13896942,-0.055927753,0.77635026,-0.8234198,0.11986351,0.16134453,-1.5641117,-0.14217806,0.5475888,-0.6520548,-0.06620455,4.3889303,0.41881037,1.5077581,-1.1603231,-1.4191585,1.0252922,1.1675911,3.3573477,1.6812787,-0.16175222,3.0117474,-2.5334702,-1.1281805,1.6800742,2.8706758,3.8382068,-0.90360093,-0.3261217,-0.9472394,0.23971176,0.20638084,1.1599395,0.33806324,1.4074256,-0.2906518,1.6603167,-0.14895988,-5.0868177,0.35422373,2.6989293,0.4654312,0.20066833,"Sepsis"
"GSM7574201",-0.06895709,1.0155451,-0.002906561,-0.22687781,0.56810665,-1.3215969,0.026916504,-0.26539087,-0.7960944,-0.11458206,-1.2784114,-0.47784138,-0.07271695,0.34382558,-0.10638499,1.0458114,0.5097234,-1.1509552,0.5987797,0.6413555,-0.8795216,1.1892827,-0.26776457,-0.28990674,-1.2978153,0.2809167,-0.10058308,-1.1864133,0.38577247,0.37154102,-0.54611015,-1.1464796,0.069768906,-0.7348385,-1.5145402,0.7886646,-0.63085294,-1.0214558,-0.43619156,-0.57165575,-2.0019765,0.072488785,-0.35355234,0.1425457,1.1979156,-1.0374203,0.49070597,-1.5029669,0.870275,-0.6339097,-0.8727517,0.25776744,0.14038849,0.07086754,0.26729774,-0.3108983,0.10925913,-0.5402708,-2.0431778,2.7158985,0.4458611,-0.22972667,-0.19861221,-0.9940162,-0.93586874,-1.5665793,0.72191095,-0.3497703,-0.98663425,-0.31912827,0.51672864,0.5398195,-0.15792179,0.29059076,0.023264408,-1.0315075,"Sepsis"
"GSM7574203",0.48678136,0.9777162,-2.7595775,0.18918025,-0.15386343,0.45709157,0.03292322,0.3382287,-0.7879472,1.0075574,0.555181,1.4462008,-0.43137717,-2.3522837,0.28974605,-2.271057,-0.31920028,0.815248,0.9608779,-1.3404784,0.97230077,1.0879223,0.49756002,-1.9334061,1.0330682,0.19808388,0.86293554,-0.5923476,1.0050566,-0.59850264,0.015178204,0.74090815,1.2817845,0.07798576,1.6356874,-0.60906816,1.4241621,0.91021776,-0.45912552,-0.40333843,0.4973879,0.13959837,1.2458067,-1.1649289,-2.8148165,-0.4604969,-1.5819073,-1.3413062,0.4933772,0.60685015,0.48788643,-2.415939,-1.7985749,0.41380548,-0.9982171,-0.2679243,-0.80321217,-0.07512951,-0.30708385,-0.37659788,-0.4290154,1.3838497,0.29641342,-0.5549021,-0.3975048,-1.0825248,-0.29699278,-1.4149201,-1.8908682,-1.3138473,-0.69511104,0.7373593,-0.21824694,1.4653277,-0.79657936,-0.49787235,"Sepsis"
"GSM7574221",-1.0821712,0.1595838,-6.2850666,-0.4829408,-0.16608524,-1.2857635,-1.3368416,-1.4321465,-1.6516018,0.5254173,-0.7183881,0.52592754,-0.29406762,-3.0011675,-0.41209865,-1.6900623,-1.1899016,-0.055545807,1.0646191,-1.5162716,-2.018266,-0.89957166,-1.3494396,-4.4132833,-0.5570402,0.30026197,1.45115,-1.0129905,0.2302959,-1.0799351,0.9764185,-2.25381,-0.6503134,-0.5605011,-0.10663319,0.14703727,1.2690456,-0.81264687,-1.164361,-0.8280959,1.4093914,-0.39543915,0.33275747,-0.857008,-3.8223886,-0.97327614,-2.2038846,-0.9849663,0.47169542,0.22491884,-1.3696561,-3.1861951,-1.8139572,-0.13356876,-1.3952684,0.8852315,-1.258389,-0.8801789,-3.1242282,0.85626936,-0.2968824,1.2990943,-0.20918465,-0.9022641,-0.86751366,-0.2618146,-0.45758438,-2.387326,-1.9264879,-1.9995549,-0.41318965,0.8669374,-0.51443577,1.5944419,-1.3110003,-0.93650484,"Sepsis"
"GSM7574227",-0.13274598,0.22615647,6.131175,0.3293308,0.11441612,-0.49708295,0.93314934,0.60635185,0.6358237,-0.88685036,1.3818412,-1.0213072,1.2515018,-2.8376167,-0.39802432,0.25896335,-0.6164315,2.1600924,0.2173748,-0.7110491,0.57233596,2.5016987,0.5792079,3.7562282,0.5280924,-0.8075237,0.67514324,-0.6959529,-0.27762055,0.21402836,-0.09509277,1.8378401,-0.9150467,0.17738533,-0.4396453,0.5613706,0.3755257,-0.676301,-0.23513222,1.9845042,-1.1182976,1.2041817,0.34516668,-0.3831129,1.697042,-0.70132256,-0.7096553,1.8743949,-0.48905516,-1.0156164,0.7711129,1.9690149,-0.23365784,0.80698395,-1.0863452,-0.82570314,-0.6248603,0.40286636,1.2972229,-0.54635715,-0.6107137,0.13242829,-0.0992012,-0.62992716,-0.5991392,-0.50078726,-0.8692117,2.7392466,-0.053033352,3.3357933,-1.7222183,-0.5886133,-0.79371214,-1.6087646,-0.14768362,-0.54258347,"Sepsis"
"GSM7574229",-0.69437146,1.1513083,4.531273,2.4593735,0.3738823,-1.2793176,1.3404627,-1.193871,0.4000497,-0.6632662,0.020112991,1.3006105,0.014354467,-0.64735866,1.0794842,1.2801178,0.9944103,1.2753344,0.994483,0.13701248,1.752814,4.2847824,-0.6466031,4.5583334,-1.0331554,0.1792264,0.7250986,-0.34788847,0.131912,-0.0940361,0.47060966,4.0056763,0.18429661,0.10095596,-0.21916056,0.8155391,1.2349532,-0.3050146,1.3168182,0.09486723,-0.99849176,0.58356094,0.8133025,-0.037944794,5.5237546,-0.03953314,0.11725664,-1.4822178,0.15740967,-0.70274115,0.6377759,2.5283964,-0.23959255,1.5783987,1.5483727,-1.4518352,-0.65944815,0.5733824,2.7605126,2.5649834,0.27195573,1.0014354,0.38682747,-0.1983223,-0.21715593,-0.6421504,0.5128741,3.3259785,-1.5730209,3.7197416,-0.6565769,-0.64467025,-0.5058985,-0.42668486,1.5647521,-0.20948601,"Sepsis"
"GSM7574233",-1.0359113,0.7079613,2.0688488,1.960018,1.4127645,-0.24128747,-0.12193012,-2.7529998,1.2522326,-0.42552948,-0.8801985,2.6052074,1.0023,-2.101319,0.7170613,1.3548143,-1.2761929,1.6180334,0.7126417,-0.31857204,1.1857259,2.6585004,-0.61318064,2.1731908,-1.8777838,-0.07725859,1.675065,0.8265681,1.7528226,-0.14643002,0.27999496,0.79239464,0.780282,-0.4989977,1.0027561,0.05460143,1.7241118,-0.054662228,-0.31263065,1.0708652,0.20501232,-0.1248312,0.15352678,-0.20144558,3.5407958,-0.6235647,-1.2303004,4.0389576,0.8719382,-0.8253288,1.1081414,-1.2830937,-2.1540146,0.55639935,3.927343,0.65325594,0.30153036,0.24200344,-0.06596303,3.9714594,0.8331778,-0.100029826,0.1093626,-0.5303998,-0.550766,0.11732817,-1.0287528,-0.20494056,2.2908401,0.007681608,0.82884145,1.1196735,-0.7125263,-1.2487278,-0.27901793,-0.531847,"Sepsis"
"GSM7574235",-0.5483358,1.97207,-2.3142765,0.9184283,0.36098576,-0.17957854,0.48236465,0.39091253,1.3537788,0.5265522,-0.37128544,0.19386196,0.9466255,-1.8017461,0.58078504,-0.27994704,0.7143657,0.8505697,1.1442928,-0.000607,1.3129699,-0.7254851,-1.5255022,-1.6801684,-1.3240433,0.073777676,0.2968998,-1.2281771,-0.005297899,0.102950096,0.009654045,0.86739254,0.3039646,-0.00939846,0.000346,0.6349809,-1.8594487,-1.1566,1.004283,0.6202569,1.1966786,1.4088373,1.2733254,-0.67313766,0.7808795,-1.0590649,-0.4323678,-2.3134842,-0.5319252,-1.5752468,0.4972415,1.2766674,-0.2300806,1.2542562,2.4869905,-0.12925768,-0.8352647,0.007202625,-1.0764153,2.9243822,0.6867821,1.2047092,0.7776804,-1.0847659,-1.1010132,-1.061265,0.99268866,1.0275605,-1.7037163,1.5391271,-0.7241695,0.33604026,-0.52545834,-0.1070919,1.3423314,-0.26518822,"Sepsis"
"GSM7574237",1.7014678,1.8587005,2.9791982,-1.4143692,0.48556757,1.896817,0.024927616,-1.004951,-0.7761965,-0.46642447,1.7973437,-1.893806,-0.57223296,1.0873973,-0.14493012,-0.8003404,0.110308886,-0.8210311,-1.4797091,0.983202,-1.1343153,-2.117326,0.8615966,2.5405667,1.1718822,-0.032348156,0.9453416,-0.27788973,-0.51454043,0.13349295,0.335423,-0.6872239,-2.2923207,0.4447651,-0.45955133,0.79031587,-0.81599283,-0.32808447,-1.5286212,0.8006954,-0.9079876,0.39092302,-0.8869047,0.53673697,-6.0104356,-0.31952667,1.084753,-1.5176411,-0.85419464,-0.60861206,-1.3704329,2.1685822,2.090135,-0.41077948,-0.68353415,-1.5895071,0.67971706,-0.16418886,0.6563103,1.1628661,-0.3821261,-1.5277704,-1.2282233,-0.1954546,-0.23966265,-0.15324068,1.7070427,0.020695448,-0.13407707,-0.057362318,1.1695974,-0.08315253,1.6736503,0.21329379,-1.2788582,-0.22566032,"Sepsis"
"GSM7574238",1.3298604,0.6514962,1.2851555,-0.93896925,-0.2046318,1.8338492,-2.1784105,-0.37853336,0.44879866,-0.5818076,3.5318284,-0.7194743,-1.0695469,0.58155847,-1.0339811,0.7873256,-0.90994334,-2.1836581,-2.8179922,0.26058102,0.36366343,-0.055727243,0.6516051,-0.10336614,2.5635867,0.49590683,-0.9255676,0.61841345,-1.5656383,-1.4040852,-2.1640701,-0.6897707,-3.3357306,-0.5999336,0.3570366,-0.53837323,-1.8416626,0.7007866,-1.3809919,-0.8102431,-0.35970688,0.004812241,-2.1068864,1.6973553,2.3716779,0.59445,1.9490228,-0.5703273,-1.521177,1.3294904,-1.7568159,2.2183063,2.285305,-1.5194092,0.2058549,-3.144114,0.57412195,0.5325179,0.9310043,-1.0132017,-0.69348025,-2.815496,-1.7022133,0.71290016,0.6836033,0.116933346,0.22673178,0.38940835,1.4461665,0.15694976,0.82927394,-0.54053473,1.3530302,0.82743096,-0.851789,0.65845776,"Sepsis"
"GSM7574240",1.2632911,-0.5555279,1.1494133,0.6322955,1.0772657,0.6280477,-0.49686623,-0.1454544,1.8782606,0.8628168,1.1088295,0.5585432,0.9482801,1.3706868,0.7938187,-0.7246716,-0.8508332,-0.7421818,-0.91633224,1.188983,-0.17074227,-1.885833,-0.46909666,1.1315525,0.18297434,-0.6717696,0.019378662,1.0447488,0.19072795,1.1832514,1.0715961,-1.0548344,1.2050381,-0.39446163,-0.953135,0.36849093,-1.3074033,-0.89590216,-0.07002926,1.73809,-1.9611897,-0.20032406,-1.1609759,0.7084999,0.38037062,-0.91206455,1.1012053,-0.43624687,-0.24398947,-1.3214936,-0.37592077,0.8290374,1.0481243,-0.5016031,-1.3188038,-0.76292086,0.50194407,-0.57555866,0.52064633,0.3904152,0.4768107,-1.5580682,-0.11129284,1.5462651,-0.7948303,-1.4360003,-0.33699465,-1.2517602,-0.26997328,-1.5034325,0.4020264,0.5620668,0.5219412,-0.10684824,0.22845984,-0.87203026,"Sepsis"
"GSM7574247",1.4425862,2.2899373,2.1026661,0.12059772,0.5785885,0.37663722,0.21321201,1.5885825,2.3812656,-1.3313289,1.496777,-0.89140487,0.8404968,2.0087388,0.84203553,1.3102853,1.5679748,1.0780869,0.20665455,1.2243395,0.127424,-0.34013963,0.6965165,1.8918216,-0.7859516,0.72617865,-3.5192556,0.44352913,-1.5036681,0.8385668,-0.3788185,-0.14155579,-1.8815355,0.4421587,0.078391075,0.91012454,-1.6612418,0.45751,0.9949751,1.3257861,-0.43187046,1.1422253,0.17626047,0.4618349,-1.2805729,0.4799347,1.4545655,-0.7512655,-0.8148298,0.13262129,0.12442064,2.9004247,2.0893126,0.59048843,0.050733566,-0.6648536,0.96785116,0.6710849,0.63313985,2.3223019,-0.5266788,0.25836957,-0.10113335,0.56943655,0.5546937,0.14405203,2.1068149,1.8815444,-0.77839947,1.4714706,-0.8415916,-1.535464,1.383338,0.6497965,1.3507466,0.5582609,"Sepsis"
"GSM7574249",0.9439099,0.41088605,-1.7295139,-0.27952063,-0.26079178,1.6299999,-0.36013985,0.08886528,1.8445845,1.2686768,1.5651932,0.20088434,0.3774364,0.8981459,0.34766412,0.9935043,-0.360718,-0.5528765,-0.7085991,0.14691067,-0.9381068,0.4202931,0.29141665,-1.7594898,-0.044801712,-0.16307211,-0.13528061,-1.0248284,0.36379313,0.11762333,0.035746574,-1.6115799,-0.8515196,-0.04735756,-1.0755553,0.2503736,0.46341872,-0.9335604,-0.4151144,0.023179531,-1.7036271,-0.58366394,-1.03439,0.06700611,2.896912,-0.92695236,1.1866069,-1.1511402,-0.40822363,-0.36432981,-0.5434928,0.64454436,-0.08466244,-0.7098961,0.099304676,-0.9701648,0.3818984,0.07403278,-3.0483577,2.742279,-0.16287398,-0.6804341,-0.3374939,-0.8108587,-0.83984375,-0.58175325,0.1043725,-0.9558246,-1.8315659,-0.336632,1.2163851,0.56006694,0.7528353,0.28137946,-0.582932,-0.8941436,"Sepsis"
"GSM7574252",-0.97161317,-2.8326647,0.8993304,0.013557315,-0.5510025,0.40674758,0.10856533,0.44684744,-0.07991123,0.17539215,0.93721867,-0.6905575,0.24966502,1.1028388,1.207658,-0.34296727,-0.8102133,-1.3355532,-0.8663521,0.66377544,1.3449867,-0.53746676,-0.7713332,1.1622245,0.049768448,-0.026538849,0.8300476,-0.4831643,0.26929927,1.0825129,0.18503857,-1.602787,1.2889442,-0.22991085,-1.5858073,-0.7168982,0.8688767,-0.43010712,-0.6799326,-0.04068041,-0.77261543,-0.83387375,-0.64945364,0.17141151,1.0628572,-0.43915892,0.027569294,0.05930996,-0.20790195,-0.83381176,-0.07017565,0.3189361,0.10726738,-0.48925877,-0.82621574,0.31926107,-0.15419912,-0.44568157,-2.5248759,1.2159147,0.21428514,-1.1536788,0.46423244,-0.32390118,-0.38279104,-0.8568692,0.11793041,-2.4368598,0.82518864,-1.6103985,1.3107569,0.31376386,-0.09098244,-1.1278648,-0.30426455,-0.3541422,"Sepsis"
"GSM7574266",0.041694403,-2.3982518,2.0739563,-0.019385934,-0.027846813,1.5525343,-0.14618826,0.6985426,0.7222009,-0.5688138,2.2673206,-0.16656017,-0.6425884,0.7299745,0.6694286,0.25700498,0.22348237,-0.4759097,0.5133939,1.1233997,-0.029761076,0.6284654,0.7723079,2.1018012,-0.30583858,1.6681566,0.6848731,0.57479525,0.024879694,-0.2579713,-0.56001616,0.260221,-0.27168226,0.67339325,-0.6667118,-0.789531,-0.2795062,0.16430616,1.2166328,-1.2488604,-0.9002447,-1.0108752,-0.24596596,0.1862073,0.5825119,0.18734074,1.0788307,-1.0790768,0.6040497,1.04954,-0.7120476,-1.9893701,-0.20014715,-0.441607,-0.253448,-1.0201902,0.62562656,0.4117179,0.6616075,-2.2701652,0.09205699,-0.390118,0.49467468,0.44174623,0.25940514,-0.0630908,-0.5147996,-1.9702075,-1.1135406,-1.8687894,1.1809356,-0.08591485,-0.21586657,1.4190698,1.2783885,0.22759724,"Sepsis"
"GSM7574269",-0.66960573,-1.9765756,-4.806925,-0.4852792,0.100795746,0.43713927,-0.31258774,0.63449764,-0.39138126,0.8031521,1.3521352,1.7031255,-0.84421086,-0.19612384,0.17583871,-0.12090945,0.64865947,-1.5161972,0.49718857,-0.028788567,0.30379844,-2.232094,-0.7515249,-6.2972,-0.8609619,1.0854869,-0.8952656,-0.462224,0.5487201,0.1978054,0.2839136,-3.6718369,0.8801851,-0.4026909,-0.16437626,-0.839401,-1.4342883,-0.43927097,-0.15078163,-0.50426245,-0.4929266,-0.7134123,-0.6745715,0.08399391,-1.2030339,0.06848431,-0.041437626,-0.29095507,0.60252285,-0.8088126,-0.97352743,-2.4363406,-0.7921457,-0.4945774,-0.84193945,0.48552847,0.34821558,-0.83429193,-2.5315583,-4.74244,0.10407281,-0.44198406,0.09666443,-0.31066322,-0.3328638,0.13740396,0.08761597,-5.6791506,0.9350605,-5.3392353,0.8674824,1.1341484,-1.0091915,0.38638306,-0.1399436,-0.36006546,"Sepsis"
"GSM7574273",0.6707814,0.9857123,1.2948802,-0.5699221,0.24616623,2.1458414,0.3397274,0.96855974,0.18366241,-0.17442226,2.245648,-2.2045398,-0.34343457,0.39662004,-0.27176642,0.9659383,-0.086518526,-0.45241356,0.15802097,0.5221472,0.33817554,-1.0188954,-0.57337904,1.0543668,-0.6700945,0.09751558,-0.6563568,-0.5304427,-0.87349725,0.6925459,-0.984684,-0.27607536,-1.9675207,-0.09065533,-0.31978226,0.19266868,-0.9787009,-0.5595517,-0.9634352,-0.1737771,-1.4883838,0.62288475,-0.8611312,-0.3473444,0.8634,-0.49071503,1.3158412,-1.8105707,-1.1095333,0.8692517,-0.36181402,2.8315723,1.4787769,0.87300587,-0.90586233,-0.81591845,0.24408102,-0.25989866,0.69494414,-2.171051,-0.9061096,-0.63047683,-0.3020115,-0.39342117,-0.47138548,-0.9834008,0.45601797,1.3591139,-1.7994432,1.8428304,-0.2782166,-0.8352268,0.11650181,1.3569789,-0.935204,-0.4058218,"Sepsis"
"GSM7574276",0.91363025,0.276798,0.12958884,-0.8472825,0.24991274,-0.43492198,0.056335926,-0.050728798,-1.6103106,0.39019346,1.5926609,1.5013008,-0.13897586,0.7453468,0.17254806,0.43715787,0.49499536,-1.3281093,-0.19747686,0.6936321,-0.14337134,-2.233629,-0.47056437,-0.25726104,-0.5551882,-0.001720429,0.48381186,-0.50055504,0.2661202,0.44313002,0.019841671,-1.686955,-0.06701994,0.12059021,-0.062358856,0.47035146,1.1660631,-0.4348135,0.5428982,0.28824615,-1.3434734,0.044777393,-1.2035837,-0.1541686,-3.7274508,-0.39881802,1.3194103,-1.6535125,-0.6261611,-0.86686945,-0.60334015,1.6531565,0.8281646,0.18508196,-0.62731314,-0.65020657,0.55793476,0.19846964,-0.9036014,-0.43971348,-0.5074723,-0.9119414,-0.5375328,1.733583,0.2122016,-0.32253695,1.3834295,0.63947845,-1.0723853,0.9625218,0.5478256,0.27466416,0.12951231,-0.007541657,0.60315466,-0.37460184,"Sepsis"
"GSM7574280",-0.16837144,-1.3853729,-6.264883,-0.7479011,-0.04509592,-0.72437406,-1.2750955,-0.66792583,-0.6574259,0.29410696,0.4865129,0.1712327,-0.33039927,0.25199485,0.29869246,-0.95996356,-0.41634822,-1.5119519,-0.051558018,-0.10764837,-0.25636172,-2.6522696,-1.1872444,-5.52886,-0.3779192,0.7131014,1.0325751,-0.8327985,0.6438153,-0.13499022,-0.786798,-4.451916,0.82032824,-0.404871,-1.3428516,-0.8552816,-0.7809181,-0.88560915,-1.0563426,-0.7053499,1.8640523,-1.1692576,-0.78612804,0.59264994,-1.1353226,-0.8513255,-0.5466051,-0.25709915,-0.25071526,-1.1500344,-0.65363693,-3.0051677,-0.670568,-0.8244624,-1.2700629,0.46339226,0.27432537,-0.5855899,-2.959905,-0.58975315,0.06005454,-0.48484457,-0.06365013,-0.749763,-0.77964115,-0.5276933,0.17333412,-5.050105,0.13887596,-4.7639856,1.570009,1.4594862,0.12602949,-0.49393559,-0.99919033,-0.7412219,"Control"
"GSM7574282",-0.071260214,0.18134665,1.0999863,0.62633646,-0.724267,0.8988793,-1.1803637,0.96902895,1.2234979,-1.021985,3.3396678,-2.0048065,0.35401702,1.6914666,0.6015494,-0.90069366,0.1423862,-0.38098717,-0.9859581,1.2595367,0.7770355,0.7309365,-0.10819101,0.46752334,0.74687624,0.62236786,-1.3466911,0.19613457,-1.80002,-0.21289635,-0.044747353,-1.0279522,0.23557186,1.3443356,-0.7185583,-0.8216665,-2.1797283,1.5461843,1.3862953,-0.2782483,2.2455163,-0.5590992,-1.1104388,0.87226486,-1.4415789,0.27254963,1.5775876,-0.98097944,0.38842773,-0.08980131,0.21741343,1.1503112,0.9189987,-0.68155766,-0.17035532,-1.8132949,0.35598707,1.7769489,1.6856291,0.7193346,-0.35806632,-1.1737264,0.35151672,0.7167249,0.35710764,1.1659343,-0.03247595,-0.6651504,-0.91030025,-0.8994429,0.1268332,-2.3571026,0.48614407,0.13414907,1.4441342,0.7766032,"Sepsis"
"GSM7574285",-0.2614138,1.0805118,-6.3447475,-0.9247643,0.17384481,-1.4434574,-1.6815677,-2.1151242,-1.6739779,0.2885537,-0.90739155,-0.5050006,-0.63310885,0.09076381,-0.16318154,-2.617284,0.23908162,-1.7761168,-0.23892736,-0.9461036,-2.6803548,-2.69008,0.014144897,-7.14165,-0.4197812,-0.3303237,1.5239205,-0.5120053,1.0788023,-0.365108,-0.38693666,-3.1648393,0.19917822,-0.89656067,-0.53576136,-0.14630723,0.44908023,-0.8981123,-1.7632852,0.63479424,2.649908,-1.3142991,-0.54391,-0.091766834,-4.670656,-0.8681979,-0.5742359,-0.5798273,-0.33308172,-1.257647,-0.26824665,-1.8733652,-0.6627507,-0.41591406,1.466639,1.46453,0.23696709,-0.5936003,-3.0035784,3.5050664,-0.59179425,-0.9350971,-0.9038663,-0.7719693,-0.7991953,-1.3199325,1.0945635,-4.0096693,-0.24597931,-4.0033274,0.72647643,1.9286072,-0.3947358,-0.12098026,-1.6836567,-0.81534004,"Control"
"GSM7574287",0.30478597,1.9180214,3.150348,-0.41522563,0.52514076,-1.4308765,1.1628962,0.085725784,0.5319886,-0.7769947,0.19449663,-0.71148443,1.6460903,0.99979806,-0.04598117,1.1879976,0.7069223,0.69268703,0.039113045,1.2124958,0.041731596,1.1138365,0.49421072,2.789581,-0.14252758,0.25974798,-0.6576805,0.07728338,-0.51140046,1.0203371,0.40613842,1.583931,-0.9067097,-0.030948639,0.10640001,1.4737318,0.21155524,-0.3073759,-0.47623253,0.98156595,-1.3583393,1.0474854,0.83579206,0.4543991,0.98218775,-0.31715965,1.7663264,-1.136888,0.17739058,-0.7219281,0.8650222,2.353155,1.8863316,0.46112633,-0.096396446,-1.0888782,0.911427,1.319417,0.6035111,4.074544,0.4932425,1.3653146,0.37571144,-0.2527337,-0.19741392,-0.6430197,1.9270854,0.36378217,-1.4777665,1.4447496,0.6918042,-1.0607841,1.1008968,-1.595499,-0.21364737,-0.299253,"Sepsis"
"GSM7574290",0.99434924,-1.400739,5.781646,-0.93669665,0.06824303,1.4225223,0.36682034,0.6201954,0.08452511,2.298624,0.9046726,-0.45488834,0.51179194,1.0125983,-0.39380717,0.7861707,-0.6380503,-0.67854786,-0.5827093,0.7112379,0.386235,0.7335112,-0.122461796,4.3579607,0.70661545,0.6710353,-0.7639036,0.9595895,-1.7758119,0.58762836,-0.08606815,0.8077841,-2.2382717,-0.3400259,2.5390334,0.4799173,0.1607039,-0.38285494,0.6227999,0.40557718,-1.3079734,0.045179367,-1.4058661,0.61991787,0.9004512,-0.3788376,1.3367639,-1.6561322,-1.3923082,-0.8649869,0.18189192,2.8533237,0.6741953,-0.4339943,-0.78779745,-2.5085797,0.6025176,0.40693998,2.298794,-2.2885108,-1.5968635,-1.7491354,-0.61049175,-0.29200554,-0.3088212,-0.3763337,-1.0025291,0.2002213,-1.6761203,1.0393379,-0.6382601,-0.521085,0.14773273,1.3028865,0.8891673,-0.31434202,"Sepsis"
"GSM7574300",-2.6366408,-0.002225161,1.1654394,0.6638988,-0.51807165,-0.24826121,0.64044714,0.58726454,2.0820756,-1.153307,0.41920447,-0.76179314,-0.5809524,1.0158527,1.1480558,-0.52347636,1.0177834,-1.4462848,0.49914503,1.464922,1.1524746,-0.39944386,-0.5488181,1.4646628,0.7499409,0.62556887,0.6950879,-0.2971244,0.4083798,0.59091425,-0.22332811,-0.118560314,-0.3743348,0.110809326,-1.2290115,-0.72650313,-0.90445065,-0.22039127,1.5600452,-1.8848295,-1.3242126,-0.19017363,0.3167076,0.42690897,1.0089769,-0.15374613,0.07484722,-1.4873729,0.9815688,-0.70925474,0.24326229,2.8716652,-0.33057547,0.2808385,-0.19250488,-0.25822544,-0.42769337,-0.4951086,0.89768815,0.5332999,0.27080703,0.21847022,0.33005333,-0.092050076,0.12028122,0.13092947,0.8752346,-0.91720605,-1.5485024,-0.9890201,1.3095853,0.1901195,-0.8669834,-1.665751,1.9272475,-0.17198038,"Sepsis"
"GSM7574303",-1.2535694,2.5731404,-6.238703,-0.15665257,-0.13229465,-1.1414979,-1.220953,-1.1635194,-2.1545868,0.80111504,-1.1689568,0.42077065,-0.72254777,-0.54477096,-0.35047793,-1.4466603,-1.6399682,-0.035881996,-0.3313341,0.40126038,-0.7122023,-2.5537045,-1.0902896,-5.3173313,0.041636467,0.36868525,1.861618,-0.720839,1.6346433,-0.05547619,-0.74989796,-4.91984,0.42318916,-0.9377041,-0.4591794,-1.0161688,0.9164326,-0.7417755,-1.1175146,-1.644547,0.60942745,-1.4570751,-0.53478956,0.7096243,-4.2247877,-0.69722223,-1.2352366,0.21824598,-0.047548294,-1.1690693,0.38681936,-6.6544867,-1.9832964,-1.3733253,-0.82346916,-0.19433546,-0.110470295,-0.7288194,-2.8419173,0.104031086,-0.07664752,-1.2470816,0.08242607,-0.63849115,-0.61084986,-0.75340223,-1.6561217,-7.8047047,1.5154271,-6.039749,2.5308707,2.2842824,-1.1596174,-2.1111927,-1.0823474,-0.6997838,"Sepsis"
