"Sample","S100A12","CCL2","IFNG","MYD88","C5AR1","TLR2","HIF1A","CCL25","CALCA","ELA2","CCL25.1","TNF","C3AR1","IL10","TNFSF10","BCL2","SOCS3","LBP","CIAS1","PTX3","HMGB1","CX3CR1","CD177","HLA-DRA","OLFM4","IL1R2","HIF1A.1","ICAM1","GATA3","CIAS1.1","P2RX7","PDCD1","IL6","MAPK14","PLAUR","CCR2","CALCA.1","CCR2.1","BCL2.1","IFNA1","IFNB1","VCAM1","MMP9","TLR4","CRP","FCGR1A","CCL19","IL1R2.1","IL1R2.2","PLAUR.1","MAPK14.1","S100A8","BCL2.2","TREM1","IL8","CCR7","IL1B","ITGAM","MAPK14.2","ARG1","NOTCH1","LCN2","CCR2.2","MMP8","IFNA2","CXCL10","S100A9","CD14","Label"
"GSM326117",9814.31088059702,10.1025101343284,29.0468285074627,1915.23795522388,2886.97071641791,91.8875179104478,287.798571641791,6.7929951641791,-3.16253035820896,689.340420895522,4.5482228358209,136.032073880597,548.529559701493,6.38986998507463,1956.11735820896,-1.11522263540299,80.9393107462687,-1.41926832776119,305.078423880597,32.8039855223881,49.5739729850746,257.219504477612,552.153379104478,1115.40860895522,19.9049786567164,0.184026776791045,472.951794029851,75.9037037313433,9.28811668656716,21.7931158208955,72.8075576119403,6.21887144776119,-4.12592489552239,3.72409202985075,464.832404477612,-5.03480810447761,-9.88627302985075,-7.53744531343284,283.70156119403,-3.4620368880597,-3.48622526716418,8.82551459701492,16487.8707462687,519.4953,0.499278294746269,94.4578792537313,0.931512054328358,145.752556268657,3661.57088059701,311.496186567164,152.438710298507,20346.9629850746,4.81185426865672,204.599364179104,20.9088973134328,483.444795522388,723.471341791045,3408.87532835821,198.74632238806,2544.98537313433,1095.33286716418,724.953008955224,345.717935820896,190.902744776119,-1.79175619104478,6.75172152238806,9919.99137313433,3543.12485074627,"Sepsis"
"GSM326118",11021.9685820896,4.26012779104478,17.3324080298507,1658.40073134328,2158.06179104478,330.703426865672,373.18747761194,1.49236497761194,2.00133411940299,46.125093880597,-1.01141407316418,154.75929238806,230.698550746269,2.62315826865672,1304.99019701493,-2.32927204029851,334.218025373134,-0.214265085074627,579.847919402985,28.8773629850746,71.1964473134328,136.705247462687,1360.19681791045,281.814413432836,205.220620895522,11.9411616268657,475.62742238806,106.210819104478,-4.34691264179104,46.221236119403,54.8819082089552,1.5984957358209,-5.83557101492537,0.411858828059701,292.233328358209,-8.84101770149254,-7.5288563880597,-14.4435569253731,69.6417453731343,-16.0033004776119,-0.932291740074627,13.714409238806,10602.1270746269,892.460689552239,-2.85763244328358,581.318235820896,31.1292620895522,481.035962686567,15179.3541791045,280.375368656716,315.667755223881,20346.9629850746,6.31472353731343,149.725016716418,51.2469637313433,133.88429119403,463.033817910448,4491.92453731343,332.066435820896,2905.81943283582,802.779434328358,7464.66320895522,244.967698507463,2298.92292537313,-0.0881226135820895,11.9050479402985,12990.9398507463,6485.62114925373,"Sepsis"
"GSM326119",2154.0452238806,31.1566973134328,64.3100828358209,751.561579104478,1046.91331791045,47.7074870149254,152.16781641791,0.801362091791045,-2.11447250447761,40.6338611940298,2.52756855223881,104.942677910448,109.682756716418,0.0497715134925373,1886.62982089552,-1.32477055222388,24.5106129850746,5.06945292537313,266.749108955224,9.57092662686567,70.6760573134328,381.775086567164,-0.434203559701493,6638.20071641791,-2.52365302835821,9.67522876119403,190.214176119403,25.9467394029851,27.5648329850746,20.7023886567164,146.341992537313,13.460851238806,-1.77025607164179,-0.749656716298507,141.637689850746,-2.3906702119403,-4.18729546268657,-8.62247895522388,492.478529850746,-10.840207,-5.32658752238806,7.21197895522388,626.570102985075,271.875311940299,0.563293578358209,41.9571770149254,10.2697687462687,40.3650247761194,420.129814925373,131.975036716418,26.4028797014925,15392.2408955224,10.9551072537313,127.063657014925,64.8846544776119,1054.02089402985,522.274846268657,789.266828358209,58.2044479104478,55.8184250746269,605.164167164179,137.600022537313,906.73826119403,12.2652892686567,0.869536651791045,94.1961444776119,4237.5086119403,2751.00826865672,"healthy"
"GSM326120",13097.5132835821,10.2879072985075,6.563937,821.597946268657,1336.88575074627,284.940071641791,498.290991044776,1.30396549253731,0.100139764179104,165.16842238806,-5.19253932835821,126.82817641791,157.876383283582,44.4707495522388,1572.86131343284,-4.44874720895522,222.152610447761,2.55815955223881,148.770331641791,38.9323774626866,44.7459044776119,15.4414179552239,1734.63355223881,1033.25355522388,80.2301886567164,50.6695328358209,671.22922238806,38.0983355223881,-4.41604268656716,24.7350282089552,28.7380858208955,-3.63564734328358,-2.32126583283582,4.68586534328358,158.165237313433,-15.2507819701493,-5.85329879104478,-14.3321485671642,67.235243880597,-8.44067974626866,-4.65941585074627,8.58741904477612,18051.8302985075,784.337380597015,-2.80877413731343,378.91416119403,3.70317285074627,447.993131343284,15179.3541791045,180.616691044776,586.55928358209,21895.4874626866,11.292325880597,35.2883741791045,11.0539512537313,224.163102985075,183.794841791045,3437.02462686567,964.548926865672,6736.45711940298,567.509055223881,9766.53188059701,545.362325373134,8825.14304477612,0.877817378208955,52.2402629850746,15606.9168656716,2485.15801492537,"Sepsis"
"GSM326121",4237.5086119403,151.999560895522,23.6260386567164,1560.58786567164,1299.2964358209,491.621041791045,362.99531641791,8.61381905970149,-1.11483852786567,158.278097014925,-3.60209519402985,160.820360746269,229.07026119403,8.87982194029851,4183.84911940298,-3.83431540298507,189.311750746269,3.86090382089552,144.24512238806,20.2000828358209,35.2689953731343,55.0479382089552,126.73406358209,2125.60547761194,1.26359438507463,10.051630119403,483.207535820896,296.003423880597,3.39184058208955,14.4477870597015,70.1412504477612,-3.65996479104478,5.70529550746269,-0.264049631343284,984.842149253731,-4.36561689552239,-7.93855456716418,-9.09547789552239,181.006937313433,-12.2447504179104,-1.91781428358209,4.04308086567164,733.399971641791,1304.99019701493,1.96599834328358,632.34902238806,0.88266211238806,255.266853731343,10173.643,827.427111940299,135.229120298507,21895.4874626866,7.6522533880597,49.8515013432836,566.114974626866,567.17902238806,1148.81506716418,2047.01325373134,242.920528358209,807.852282089552,1576.64844776119,305.764135820896,95.6522874626866,143.303444029851,5.09270425373134,617.532619402985,10951.2778507463,2414.56370149254,"Sepsis"
"GSM326122",11814.6571492537,3.61375508955224,12.719507880597,1118.68150298507,1157.24829253731,329.073549253731,548.234489552239,3.58560905970149,-4.03099262686567,109.348952537313,-7.06546504477612,245.197798507463,191.674229850746,3.36667207462687,2068.56550746269,-6.68696747761194,324.440564179104,2.11444362686567,165.80867761194,23.2510634328358,46.0163228358209,49.968553880597,1228.53202238806,2404.33759701493,95.2411623880597,24.2352807462687,606.880370895522,47.1435764179104,-10.7881513880597,18.8502035820896,83.2609013432836,-3.57149634328358,-5.5470488358209,-1.30407946992537,335.035307462687,-0.914364107880597,-10.2144362686567,-12.8020434626866,61.8964049253731,-13.1196194477612,-3.68054197014925,5.40171140298507,8911.89358208955,1045.81363432836,1.77746062686567,465.917147761194,2.160215,414.744510447761,14157.8852238806,305.650752238806,416.607276119403,20346.9629850746,6.43604253731343,71.1051085074627,23.8719235820896,127.610417462687,892.460689552239,3033.63797014925,880.104919402985,4882.88747761194,1005.13064776119,7829.21801492537,620.09011641791,5795.53917910448,-1.80013472089552,102.340275373134,15392.2408955224,3993.6146119403,"Sepsis"
"GSM326161",7229.09379104478,14.3826403880597,176.827037313433,1905.0572238806,1099.65334029851,557.430310447761,261.730979104478,-4.70433852238806,10.9443021791045,315.371464179104,1.41001240597015,451.517110447761,222.753241791045,-6.61033795522388,787.374797014925,0.416176933880597,169.095753731343,23.6491373134328,345.406370149254,68.7629147761194,3.12991920895522,29.330021641791,474.131956716418,902.951944776119,27.629907761194,26.2644673134328,432.428364179105,125.864142985075,10.6795567164179,28.2906674626866,43.7386823880597,7.86811423880597,-0.545520529850746,3.84179337313433,867.194855223881,-2.45766474328358,3.4634233880597,4.12085480597015,61.4159768656716,-2.56205617164179,-3.17449673880597,17.1369985373134,11894.4143731343,518.00026119403,-3.21532390298507,259.030173134328,1.87543267164179,475.62742238806,14065.9143283582,743.815304477612,343.831344776119,21895.4874626866,9.13077659701493,61.8004532835821,2106.59849253731,516.094655223881,1794.20280597015,3445.17340298507,449.802480597015,1769.59037313433,1394.68644776119,4983.49479104478,138.070495373134,4749.5072238806,2.09653120895522,65.8730929850746,13316.146119403,3130.12835820896,"Sepsis"
"GSM326162",2768.00443283582,7.0467002238806,53.5892767164179,1248.77361641791,1088.65431791045,236.824140298507,106.555678208955,-2.68935768059701,1.64023860895522,964.548926865672,-2.7688701119403,227.912840298507,143.425899253731,22.2914937313433,2531.88328358209,0.116500965522388,78.4307343283582,19.6191786567164,208.417179104478,69.9833468656716,0.26276846358209,206.469801492537,84.2916205970149,2294.5833880597,127.940257014925,1.34257879402985,185.80646119403,31.8059171641791,13.5882760895522,40.3774505970149,107.813757910448,5.46039652238806,7.59899931343284,6.19816676119403,539.262556716418,-9.19381871641791,-6.85206779104478,-0.284272962686567,196.616325373134,4.26251289552239,-2.21155643283582,36.4096535820896,6574.68014925373,410.141182089552,-5.36401553731343,407.319468656716,-6.35470750746269,200.439152238806,1489.45544776119,393.486889552239,303.9506,20346.9629850746,4.87697110447761,138.884354029851,30.0140892537313,437.084314925373,1912.33997014925,1920.7498358209,446.742888059701,812.848252238806,1767.00607462687,2315.13629850746,799.036880597015,761.480219402985,2.33165691044776,74.8273932835821,12531.3698507463,3221.91164179104,"Sepsis"
"GSM326163",8086.96389552239,17.1972582835821,7.5663348358209,1434.38207462687,1680.36685074627,306.559362686567,177.939513432836,4.67547208955224,-3.09449160895522,51.7535962686567,-9.26833240298507,165.871131343284,524.550286567164,23.4099274626866,1717.44610447761,5.59825394029851,233.916164179104,16.5776415671642,558.06586119403,15.3562383432836,13.4413108358209,22.0539334328358,1959.27226865672,1273.94540746269,135.845246119403,13.4995205223881,290.183408955224,167.123034328358,-5.53742665671642,46.2070098507463,74.4780862686567,-3.99089828358209,-3.3048542119403,4.8078911641791,233.823823880597,2.17686529850746,-7.51423646268657,8.498205,23.4561171641791,1.95892274626866,-6.64053605970149,23.5339276119403,15606.9168656716,890.229213432836,10.3247437164179,703.316474626866,3.367757,313.6214,16487.8707462687,197.738192537313,717.420365671642,20346.9629850746,6.64731811940298,159.477719850746,42.6275326865672,103.609840746269,487.859058208955,4092.20589552239,528.354326865672,5378.99843283582,695.16486119403,11745.4427014925,73.724606119403,2922.98804477612,-1.98923300597015,138.989004328358,11446.6872238806,5142.24670149254,"Sepsis"
"GSM326164",2758.15897014925,24.321567761194,1.75866286567164,2188.23379104478,1272.21115373134,637.650976119403,259.861191044776,-3.37141655820896,5.48259765671642,45.2597425373134,11.5650005820896,514.920926865672,223.079653731343,3.7065077761194,2892.98920895522,-3.43347760746269,192.972171641791,8.25978198507463,204.826046268657,46.7698334328358,5.71357514925373,119.249116268657,769.050332835821,3116.6541641791,-8.56782907462687,7.98125768656716,500.806071641791,232.431620895522,-0.618758636865672,16.1842032537313,154.645793283582,13.5401914925373,1.16658148208955,4.7227328358209,1051.09159701493,-1.65642573298507,0.440419790895523,-5.00449508955224,30.3000725373134,1.86211135820896,4.32521452238806,39.708817761194,10232.4499402985,1011.70925074627,-3.43879972985075,1029.51789850746,10.8631404477612,538.642017910448,12902.1858208955,643.604037313433,782.451746268657,19178.0001492537,-0.670448981791045,146.796393283582,357.140802985075,134.507922089552,3960.35988059702,3087.71358208955,1275.21254477612,193.330108955224,1736.80008955224,869.027495522388,339.818497014925,435.915773134328,1.96313631343284,1142.03806716418,13435.2859701493,3707.13280597015,"Sepsis"
"GSM326166",2715.8057761194,-0.297545968656716,22.9126973134328,1275.21254477612,1165.71319253731,720.056137313433,130.762688208955,16.0375573283582,2.21603102985075,681.862231343284,-1.84273760597015,53.9837688059702,231.4284,-2.43433757761194,1846.03149253731,0.921732853880597,29.745156119403,9.15895067164179,134.982361641791,149.878598507463,18.4720623880597,81.8614432835821,31.3151526865672,728.512829850746,150.510397164179,4.19859204477612,225.887035820896,29.8018801492537,1.97606553731343,16.159097880597,42.9747002985075,20.6555726865672,13.5789688656716,1.36677371492537,463.578073134328,-1.03162317519403,-7.88774188059701,-7.04003468656716,80.1110597014925,7.4851722238806,-1.46488519119403,28.8368292537313,9350.16974626866,763.153449253731,-4.39061314925373,84.6137386567164,-3.86091085074627,532.391125373134,6808.67250746269,259.368797014925,237.335008955224,15830.518358209,5.12464570149254,244.315258208955,161.001115820896,101.00066641791,419.903189552239,1430.66943283582,336.813267164179,3949.38576119403,1394.68644776119,4117.60231343284,179.690149253731,1662.75680597015,2.63777546268657,21.8089759701493,9231.7323880597,935.575829850746,"Sepsis"
"GSM326168",1695.91102985075,9.90965001492537,28.6785655223881,1846.03149253731,1550.86879104478,295.292049253731,155.87466119403,4.76843595522388,0.80233243880597,708.086062686567,1.41226016268657,173.397765671642,68.6811913432836,-2.76072316567164,2327.37720895522,0.00502333194029851,81.5938353731343,9.01579556716418,378.683279104478,21.2066380597015,11.8019587164179,220.527846268657,132.527171791045,2353.95907462687,42.4813156716418,3.83688398507463,261.8387,74.0021885074627,3.76358643283582,38.6660125373134,135.229120298507,3.82716044776119,3.57029935820896,1.98043604477612,426.922571641791,1.12237342686567,-3.41097545671642,-1.06530244601493,115.75844641791,7.31137750746269,0.0484138394626866,10.0858084626866,3416.83785074627,399.706265671642,-3.27153568208955,217.304901492537,5.41849686567164,206.063443283582,3851.92380597015,309.061504477612,239.545959701493,19178.0001492537,4.44626182089552,214.975444776119,16.2772936716418,285.609614925373,1426.75067164179,2053.49880597015,242.920528358209,1722.16186567164,1613.84556716418,1860.45595522388,916.207508955224,287.32812238806,-0.151733042835821,42.2521704477612,10060.4848507463,3752.20349253731,"Sepsis"
"GSM326170",1100.62684179104,116.37373358209,143.762844626866,1155.95954776119,395.859870149254,136.465936268657,74.4780862686567,-1.85227695671642,-5.80700394029851,68.8472867164179,5.61984086567164,212.002756716418,161.412075820896,5.35860528358209,2394.17662686567,1.37518905820896,33.2596879104478,8.26961047761194,302.858364179104,49.8205610447761,16.984935641791,712.751928358209,30.1756907462687,5934.83234328358,3.36204502985075,-9.15333232835821,156.12765238806,17.4332049552239,29.1538650746269,39.7737150746269,132.048781343284,42.2992997014925,2.31240458208955,-1.22464234516418,364.6819,-2.17866534029851,-10.6630054477612,9.25408214925373,258.053586567164,-1.94293614029851,-3.94711837313433,23.693057761194,2582.00582089552,218.870185074627,-2.89195935522388,98.2605574626866,-10.7707052985075,28.2043341791045,184.74287761194,294.934258208955,115.440145373134,17035.4540298507,5.37234729850746,29.2576073134328,68.1289053731343,170.024652238806,556.536923880597,1052.02405820896,255.796635820896,167.3555,1039.06374776119,880.104919402985,1213.19822686567,199.551535820896,-2.62322466716418,797.370905970149,10278.4258955224,7464.66320895522,"Sepsis"
"GSM326171",1297.72212089552,16.9222985223881,42.2062179104478,1228.53202238806,641.043941791045,184.675464179104,147.550607164179,5.96102685074627,9.93210235820895,13316.146119403,-7.91696825373134,111.29891238806,114.68199119403,5.04264188059702,1605.66601492537,0.862951612686567,28.7037619402985,7.59988962686567,347.575053731343,306.189958208955,0.648180835223881,341.707032835821,22.9992941791045,2485.15801492537,67.536611641791,7.44319892537313,295.185241791045,63.6073113432836,24.9051865671642,35.1551674626866,157.384849253731,1.20298937910448,-2.25961768358209,-3.5633241238806,542.499528358209,1.23105695522388,-6.62643071641791,11.2110255820896,167.433674626866,4.72533832835821,-0.343347473134328,9.75859762686567,3245.6123880597,370.821435820896,10.4061904925373,153.18463358209,14.7041779253731,104.035361940299,1307.59070447761,344.806319402985,183.402134328358,17712.1334328358,9.52516888059701,87.9232002985075,32.0434107462687,275.493898507463,1198.99293731343,1654.15044776119,222.056141791045,1722.16186567164,1609.54468656716,9919.99137313433,855.137692537313,2264.49288059701,2.68092147761194,316.211386567164,11098.2735820896,3630.41126865672,"Sepsis"
"GSM326172",5316.04785074627,6.31226297014925,3.32944374626866,1741.6563880597,935.575829850746,501.684968656716,235.682174626866,1.41001240597015,-1.36591630253731,189.718192537313,-2.29821136865672,85.8639464179105,325.174432835821,33.7104508955224,2807.30713432836,15.705714641791,395.215088059701,19.1293644776119,329.23142238806,21.7462035820896,30.529613880597,25.6328641791045,1264.11746865672,4407.18853731343,130.120285671642,12.8944955223881,422.91302238806,208.120952238806,4.58392179104478,56.4990723880597,50.5064004477612,2.32035895522388,17.9204353880597,13.3179130895522,300.393350746269,12.9359597761194,-5.23654070149254,5.80591167164179,48.376561641791,5.11160597014925,-4.30634026865672,23.6374582089552,11814.6571492537,675.320274626866,0.0873969495522388,2272.15973134328,6.67690835820896,327.493210447761,11246.2673134328,272.617631343284,611.482880597015,21895.4874626866,-4.81620062686567,39.0729253731343,41.47205,80.060263880597,1984.84402985075,2566.43532835821,571.93028358209,790.57423880597,1361.66292985075,2340.6976119403,216.517001492537,836.789337313433,1.77101743283582,774.944482089552,11590.7018059701,820.862343283582,"Sepsis"
"GSM326173",8480.51344776119,1.45252967462687,30.0820989552239,1734.63355223881,983.916765671642,447.471491044776,332.066435820896,-5.35841989552239,5.83384592537313,41.3563068656716,-6.14426898507463,134.586616716418,124.629587761194,12.8201875970149,2439.90511940299,-2.35460086865672,149.19026641791,16.0658564925373,120.669244925373,18.6718792537313,37.4217831343284,76.7503204477612,1095.33286716418,2632.88553731343,105.61665238806,20.6078374626866,433.891758208955,73.9103258208955,6.12019979104478,24.8588146268657,163.02291238806,-1.68557802313433,6.61162935820896,0.283821670149254,423.64732238806,-0.961947686268657,1.68492679104478,-5.92332646268657,62.4460485074627,3.305873,3.2176963880597,27.6223571641791,11517.0425522388,953.984426865672,2.78747692537313,877.24911641791,9.88490167164179,410.141182089552,12147.4251940299,293.75306119403,405.054056716418,19178.0001492537,4.28652449253731,19.5208549253731,39.337448358209,164.526770149254,1256.40176119403,3851.92380597015,796.809740298507,1126.18429253731,815.987001492537,3071.536,529.286559701493,2986.20143283582,-0.00701738556716418,397.638067164179,11374.5527014925,2605.67717910448,"Sepsis"
"GSM326176",7425.4158358209,65.6738902985075,19.5686482089552,2605.67717910448,919.98226119403,774.256058208955,696.134573134328,11.4500555671642,-0.917032162059702,188.057447761194,-1.10058931680597,858.632643283582,857.124298507463,3.76474407462687,1515.72974626866,3.56966495522388,423.64732238806,23.774851641791,2280.89941791045,167.554623880597,16.7982748955224,44.9859479104478,923.28928358209,426.922571641791,1943.82949253731,9.18255908955224,1165.71319253731,529.029092537313,11.9760878059701,212.002756716418,8.89020925373134,-1.62474641731343,30.7542676119403,10.6824434328358,944.808837313433,-2.63684672238806,-4.67822186567164,-0.470536082089552,45.8937428358209,1.72752064179104,4.84090397014925,35.0688380597015,18051.8302985075,905.958564179104,-3.10672844477612,266.187237313433,-3.95654001492537,243.124574626866,10487.9417313433,832.445447761194,535.647735820895,20346.9629850746,0.542823662537313,254.387962686567,2450.0921641791,94.9498482089552,9350.16974626866,3323.49079104478,484.244929850746,1752.56449253731,697.564029850746,10813.5684626866,73.2210255223881,7909.21420895522,3.32237873134328,436.837332835821,10173.643,5103.60592537313,"Sepsis"
"GSM326177",7829.21801492537,4.09595164179104,30.6924591044776,1995.0676119403,1331.81798656716,587.011492537313,341.543491044776,5.33691068656716,-6.07946017910448,19.390966119403,4.86166682089552,207.553902985075,404.566329850746,8.65092507462687,3717.99046268657,3.66241470149254,259.63686119403,13.8874359701493,746.15177761194,34.2723604477612,6.21887144776119,85.362176119403,1616.22435820896,1218.44895373134,111.587588656716,16.6364123731343,507.32308358209,240.613950746269,3.15747325373134,74.8273932835821,70.5075441791045,1.40648552089552,6.15659691044776,1.09283988261194,411.428214925373,4.82674253731343,7.91067397014925,0.991910735522388,57.101296119403,-1.52089414522388,-0.735116204776119,20.7023886567164,15606.9168656716,954.715819402985,3.7665187761194,693.566426865672,4.53359337313433,383.843365671642,14673.2643283582,356.249220895522,464.369708955224,20346.9629850746,-5.47075001492537,118.113175671642,48.7232952238806,106.184527313433,1599.89359701493,3454.7197761194,457.677946268657,2922.98804477612,1011.70925074627,8516.17494029851,155.67924641791,1411.55317910448,-2.93687670746269,776.623764179104,12902.1858208955,3270.95543283582,"Sepsis"
"GSM326178",7605.42574626866,3.27294028358209,13.4199898507463,1445.42337313433,1201.73590746269,236.824140298507,216.819014925373,4.61589934328358,0.921732853880597,876.527352238806,-6.93206355223881,247.294628358209,171.657819402985,79.1211168656716,1790.98132835821,-1.47263726223881,151.899309253731,9.61454562686567,201.402476119403,38.0875664179104,47.4762549253731,67.4317498507463,1934.69235820896,737.869167164179,243.607185074627,20.5237162686567,401.590170149254,12.8119789701493,5.35678959701493,39.224913880597,45.4645940298507,0.527907025522388,2.53261662686567,13.4507611492537,285.609614925373,-6.74516085074627,-4.3709448358209,3.25074032835821,118.609607462687,3.83465856716418,-0.416743774626866,17.3815581492537,19178.0001492537,541.528998507463,-2.37439774029851,131.029014626866,3.93261071641791,378.91416119403,13435.2859701493,259.030173134328,561.463897014925,20346.9629850746,10.9138317313433,76.4662308955224,8.64913780597015,381.577228358209,446.286492537313,3087.71358208955,834.348976119403,5694.83686567164,1193.05711791045,6485.62114925373,346.206534328358,2780.27270149254,0.589133538492537,6.80315420895522,11246.2673134328,2383.96776119403,"Sepsis"
"GSM326179",7341.98037313433,12.5890254477612,22.6420317910448,1825.09652238806,1446.96046268657,438.178817910448,198.245825373134,-6.67000719402985,9.98785008955224,158.74975880597,4.65687286567164,282.723252238806,693.109905970149,1.2340255119403,2146.1647761194,4.4201176119403,117.707445074627,22.7720959701493,199.319644776119,40.4282079104478,2.27714362686567,109.979914626866,1072.73254925373,1562.76720895522,9.55908340298507,19.9591773134328,360.548149253731,122.62279238806,10.4749053880597,34.5225652238806,100.395768208955,6.07931931343284,-6.26979898507463,6.4656788358209,603.660925373134,-11.922737880597,-2.89930911343284,11.9978481940299,131.110998358209,9.24200723880597,-2.27762727014925,13.6803094179104,16019.3686567164,883.943325373134,-1.11193591362687,460.63442238806,2.3725033880597,465.084091044776,15018.1617910448,469.860770149254,350.9422,21895.4874626866,2.52596332835821,88.1729188059702,53.7113176119403,562.481258208955,1209.02924776119,3124.63380597015,580.589510447761,3010.4748358209,1463.2218358209,982.224125373134,478.533444776119,1245.23507761194,2.19409923880597,147.134799701493,13316.146119403,4355.02346268657,"Sepsis"
"GSM326180",3474.76488059701,11.3991916865672,50.2434214925373,1300.57293731343,929.058370149254,289.638320895522,125.737216716418,10.3601647910448,4.04407956716418,87.6168716417911,-1.38664101208955,301.652286567164,296.246211940299,-0.259559026865672,2014.57105970149,-5.14390335820895,68.5217955223881,9.93575425373134,176.164580597015,29.3902811940298,46.1685437313433,285.863658208955,99.3535379104478,3730.31068656716,15.7659130746269,4.12772465671642,198.522610447761,77.177643880597,17.3294706268657,31.7967265671642,91.7543597014925,4.34382840298507,-2.28686415970149,4.92428828358209,633.649352238806,3.32577559701493,0.785053843731343,-3.16818347313433,106.008050447761,-9.6376386119403,-2.85297398955224,22.8293510447761,3401.38637313433,450.297456716418,-0.773677177850746,311.324840298507,-0.340944719402985,187.858143283582,2200.96158208955,417.322374626866,212.499376119403,18051.8302985075,8.28802267164179,153.654460149254,159.295648955224,254.717435820896,2086.06197014925,1687.98952238806,365.067735820896,365.863752238806,1456.37065671642,1078.13675074627,620.965241791045,232.259664179104,-5.27243801492537,212.227607462687,8577.25517910448,2758.15897014925,"Sepsis"
"GSM326181",6400.06671641791,16.0255431641791,18.765411641791,2489.81586567164,1654.15044776119,632.7884,241.644673134328,5.11046792537313,-7.61342131343284,103.223131940299,-8.66435104477612,347.729323880597,1590.2102238806,-3.75685429850746,2302.69705970149,3.34283289552239,155.821174626866,15.6319347164179,682.306917910448,47.7201331343284,12.4154418059701,237.60458358209,1252.46113432836,327.924764179104,272.961432835821,11.372512358209,425.336156716418,164.348349253731,2.21271702985075,59.7650311940299,108.392911044776,-2.17866534029851,2.60368859701493,2.97665943283582,534.756989552239,0.348714187462687,-0.780641026104478,-5.30016204477612,126.82817641791,-3.75498235820896,-3.06433620447761,12.5521287462687,13205.9995522388,631.159476119403,-2.44246517761194,283.444026865672,3.00051547761194,589.07467761194,12990.9398507463,425.139032835821,401.378714925373,20346.9629850746,6.91695567164179,181.483447761194,249.025289552239,320.652941791045,913.066879104478,3437.02462686567,396.23698358209,2623.22447761194,2103.0266119403,8825.14304477612,47.406232238806,2611.21147761194,-0.602705780746269,34.8341171641791,12902.1858208955,8911.89358208955,"Sepsis"
"GSM326182",8825.14304477612,161.412075820896,24.7215268656716,1336.88575074627,641.043941791045,233.540367164179,168.552114925373,3.64892135820896,-3.09545954029851,476.46267761194,-2.04958970895522,104.847535373134,270.64753880597,12.9815282686567,2082.41362686567,-10.5596871791045,126.569249402985,11.901909358209,309.061504477612,77.0095870149254,40.5082719402985,113.295193134328,568.885508955224,986.785279104478,350.423352238806,12.1073708208955,273.967380597015,55.3631811940298,11.7277487014925,21.5278359701493,93.3731046268657,18.2936492537313,20.5584513432836,4.34223697014925,177.939513432836,-6.46969344776119,-7.38291589552239,-4.67275537313433,155.731835970149,8.10296135820895,1.89631031343284,17.9843324328358,17309.7514925373,404.566329850746,-3.21792387761194,128.579994029851,1.26140984925373,185.142876119403,11988.1495373134,156.44822641791,167.682728358209,18051.8302985075,0.377194146791045,20.462777761194,52.1792917910448,387.427891044776,516.719298507463,2195.7607761194,209.234810447761,3056.68629850746,936.350004477612,8719.35444776119,958.048253731343,4583.55974626866,1.15273374477612,57.8731604477612,12902.1858208955,2792.90123880597,"Sepsis"
"GSM326184",1644.1426119403,14.3539761641791,5.1055212238806,1849.17001492537,1294.37460149254,450.781107462687,236.660440298507,-4.63852992537313,1.72142689552239,73.9103258208955,-4.15955676119403,252.192564179104,444.228356716418,9.56984847761194,3094.57892537313,-10.2971035223881,113.116799701493,11.0728386865672,283.946523880597,28.1440223880597,10.1124767910448,226.546352238806,424.922546268657,5666.80697014925,13.3097818507463,-1.06997930716418,401.590170149254,118.271975074627,1.08089665238806,40.0613923880597,238.891358208955,-6.55058252238806,9.56758719402985,7.16810025373134,939.667414925373,-3.65055988059701,-2.30865667313433,-4.62130195522388,79.7091937313433,4.98266805970149,-6.27470819402985,24.4354240298507,4463.47091044776,742.776941791045,-4.69113204477612,698.039491044776,5.31121592537313,355.776259701493,11374.5527014925,492.761917910448,339.381476119403,18551.4886567164,4.84730401492537,52.7875682089552,105.877129552239,367.677620895522,2165.22655223881,2684.14101492537,700.89746119403,814.082753731343,1634.71165671642,593.817814925373,1301.83452835821,279.638849253731,1.36823596119403,408.383026865672,11814.6571492537,7068.49323880597,"Sepsis"
"GSM326185",9123.32426865672,5.73722531343284,6.76417401492537,1574.49749253731,1590.2102238806,631.984004477612,264.593868656716,9.14255910447761,3.92592370149254,134.369790895522,-2.12227923731343,204.98486119403,254.510120895522,3.68174719402985,1627.23604477612,-1.00752002601493,132.891204477612,15.2067024626866,376.905235820896,105.649887164179,24.7588514925373,94.5195497014925,1668.97928358209,1080.95044925373,372.831288059701,11.6865926268657,397.437997014925,101.186867910448,5.08345664179105,32.7671098507463,65.4661792537313,-3.37095566567164,4.13935762686567,13.2452061044776,331.611704477612,-0.471376494029851,8.20662652238806,5.51437159701493,70.0372749253731,12.0765674328358,-12.399496880597,22.020327761194,14563.2665671642,572.295486567164,2.08228791044776,333.592510447761,6.32382456716418,393.486889552239,9231.7323880597,219.280701492537,565.640823880597,20346.9629850746,-0.539299779104478,232.070995522388,516.094655223881,215.567011940298,1401.09144776119,3556.48031343284,705.329828358209,3739.5393880597,1878.49340298507,10173.643,300.140535820896,5177.89752238806,-1.01191906661194,49.7875180597015,12531.3698507463,4006.71695522388,"Sepsis"
