"Sample","OLFM4","NLRP3","CCR7","CRP","MAPK14","CX3CR1","ELANE","FCGR1A","GATA3","HIF1A","HLA-DRA","HMGB1","ICAM1","IFNA1","IFNA2","IFNB1","IFNG","IL1B","IL6","CXCL8","IL10","CXCL10","ITGAM","ARG1","LBP","LCN2","MMP8","MMP9","MYD88","NOTCH1","P2RX7","PDCD1","PLAUR","TREM1","CD177","PTX3","BCL2","S100A8","S100A9","S100A12","CCL2","CCL19","CCL25","TLR2","TLR4","TNF","C3AR1","C5AR1","CCR2","VCAM1","IL1R2","CALCA","TNFSF10","SOCS3","CD14","Label"
"GSM1479468",2.07156775076138,5.01071040760659,11.4466509916308,2.07156775076138,9.18745050532985,8.74278836980128,2.07156775076138,2.89105880452493,10.9806852906911,10.2929442080235,8.50898824760609,12.0798759474978,7.39670025484917,2.07156775076138,2.07156775076138,2.07156775076138,6.44153364820707,3.21591085665669,3.21591085665669,3.4563517129217,5.04206614522059,2.07156775076138,11.168782499704,4.69117188829235,2.07156775076138,2.07156775076138,2.07156775076138,5.86433459057579,10.1312092100737,10.8695960108553,8.16124867160743,8.16124867160743,4.87770862716885,3.06881038533855,3.34321891138276,2.89105880452493,12.2126223224045,5.63940828514749,6.52045012884682,3.89547311235597,2.07156775076138,2.07156775076138,2.89105880452493,5.10274223757096,3.06881038533855,5.32218230629392,5.98083540808409,4.42740060415694,7.45517045185462,2.07156775076138,3.34321891138276,2.07156775076138,8.486746680013,12.8597392328772,3.89547311235597,"Sepsis"
"GSM1479469",2.07156775076138,5.2733292960595,9.11623059037219,2.07156775076138,9.3161295453292,8.84065974909535,2.07156775076138,3.1979627076132,11.3116710259459,10.2880921426675,9.23068524572215,12.2477763379467,8.60532821250643,2.07156775076138,2.07156775076138,2.58547795117775,7.67616280822782,3.29963693784456,2.07156775076138,4.90287877995749,3.08393205095971,2.07156775076138,11.9955926980212,4.31596958687607,2.07156775076138,2.79460440854452,2.79460440854452,5.49855241521874,10.2219118635409,10.9467009378098,7.99861742909683,8.12659186603176,4.95492628725168,3.39188560993861,3.29963693784456,3.08393205095971,11.4192291941198,6.25990764024192,7.35825786058595,3.93928476759978,2.07156775076138,2.07156775076138,2.58547795117775,3.82447739981255,3.76272870817704,7.14937168611722,6.10981946734802,4.95492628725168,5.64670716892088,5.56631346878997,3.39188560993861,2.07156775076138,6.85874693985844,10.3790796297077,4.60837119199511,"Sepsis"
"GSM1479470",2.07156775076138,6.16423446331127,4.17144494701111,2.07156775076138,10.2096717564928,11.114867341739,2.07156775076138,2.07156775076138,9.93089341672243,10.1694793093875,5.87774192848566,12.122942598312,8.50467180734369,2.07156775076138,2.07156775076138,2.07156775076138,8.03652449819189,2.67915217248736,2.07156775076138,6.22406056061111,3.10921794899878,2.07156775076138,13.3055506409337,5.13514087891733,2.07156775076138,2.92470098901697,2.07156775076138,5.00304965502969,10.1561479980952,12.4124446964517,8.78513654987098,7.50442581529778,6.3501863324963,3.51047629078943,3.80217723242156,2.92470098901697,10.9336444920336,5.36702192370055,5.91458177211995,3.51047629078943,2.07156775076138,2.07156775076138,2.07156775076138,5.00304965502969,7.21200866764248,5.91458177211995,6.85417232487769,7.83608777728324,6.23863491722614,2.07156775076138,2.92470098901697,2.67915217248736,7.39187472044993,7.21935824068931,3.7128515476756,"Sepsis"
"GSM1479471",6.59610622079065,9.94493396837364,8.54783157581293,2.07156775076138,13.0380168747822,11.7725030364161,5.0811187965075,12.1014117787675,7.41937671631646,9.87230495649506,13.0054625055189,11.3678299092848,10.8502462217204,2.07156775076138,2.07156775076138,2.07156775076138,4.44347605619134,11.6975828763662,2.07156775076138,5.3583855414719,5.4789404063137,3.95708849569793,14.2068031686541,9.05959705571702,2.07156775076138,8.04689702416378,6.82393837828735,13.2126553534937,13.0141334185808,12.7729613517496,8.18790040139088,6.73067819354008,11.1172555065324,12.2167961047015,14.6701640703082,5.39972241080171,8.30561129103899,17.5845998765385,18.5261340673856,14.4805120632604,2.07156775076138,2.07156775076138,2.07156775076138,12.8995841851648,12.1509268301558,7.5341228968759,10.7519687831988,13.7109332615709,11.7725030364161,3.1288769133888,11.3352489747956,2.07156775076138,12.5383580578879,12.5537329262304,14.2263016151407,"Sepsis"
"GSM1479472",8.44794947193883,11.1591235667617,3.26232155738486,2.92515670990356,14.5672222800785,10.9240181204079,3.26232155738486,12.6526591605411,5.2571209090897,12.9757715835827,5.19805051540555,11.8832094554034,11.3156554073666,2.07156775076138,2.07156775076138,2.07156775076138,2.07156775076138,10.2075541201786,2.07156775076138,9.08516798762654,5.89765721572389,2.92515670990356,15.3893989414134,13.3004347576375,2.92515670990356,11.3785721105749,14.0313176266898,15.6828529484281,14.1867164131834,13.0977134184432,3.51120752306028,2.07156775076138,10.4502585087059,11.9816051433778,15.1950983674811,4.03740390448389,4.93319974892215,18.368854498831,18.8883604591373,15.8470998749207,2.07156775076138,2.07156775076138,2.92515670990356,14.3746871430656,14.274582176052,7.94354034250531,12.6862074611321,14.580485610631,6.22547737130074,2.92515670990356,15.7396784753626,2.07156775076138,12.5866847150066,13.518191558465,13.6211688109378,"Sepsis"
"GSM1479473",7.77157642643354,11.1527087976293,3.87898202211022,2.07156775076138,12.4704872906832,11.0453487312171,5.69641459871291,11.1720032198723,3.28038421685784,12.3964233409107,13.2815337034311,11.3660451692424,10.9717618988811,2.07156775076138,2.07156775076138,2.07156775076138,2.07156775076138,10.3828402671237,3.38862278517309,13.0190327335571,6.52418182700071,4.37083135227263,14.3325800107919,10.1877204902417,2.07156775076138,10.6660778455508,12.5050541887294,13.9081428052737,13.116556115153,11.2713715964452,9.79225186119888,2.62472548108702,11.4526344829677,11.7506390251734,12.7889627552348,7.93911482311865,7.42268941381302,16.802641849028,17.4749902015284,14.1167880752853,3.38862278517309,2.07156775076138,2.07156775076138,12.7234837262442,12.6249145170159,6.85611623182195,11.8244114279535,13.4726775905745,11.5918810288252,2.07156775076138,12.7387484732704,2.07156775076138,10.1325102845963,11.1929717819196,14.4326538040126,"Sepsis"
"GSM1479474",5.34082235699044,5.20811483438191,11.3664262516568,2.07156775076138,10.0436764591019,5.65222491221667,2.72601200841978,6.0870462007968,4.00980126375048,11.0092773612765,15.0159149934994,12.2222992149779,7.23681812192318,2.07156775076138,2.07156775076138,2.07156775076138,2.98948617966455,4.94058874045167,7.63210001012139,7.99769045819258,2.07156775076138,2.07156775076138,10.1658440207329,7.91592734143665,2.07156775076138,8.89359964751037,10.7938002859581,12.0292952689712,10.055653907569,10.9597843611738,7.16781013797111,2.07156775076138,5.99011044755609,6.42007817623632,11.1103504311379,3.72582273304127,11.5813440028859,13.1088238596445,13.5889218450463,11.1633399396043,2.07156775076138,2.07156775076138,2.07156775076138,7.76648027493771,8.08912159107756,4.30995491109031,6.93840589529764,8.94602212949869,5.46212022533735,2.07156775076138,8.98412543333778,2.07156775076138,7.25356563742395,7.71905145298268,8.08445125913167,"Sepsis"
"GSM1479475",5.09538110317644,4.99603753807897,12.5907358686146,2.07156775076138,9.87045667571587,4.64652579610811,2.96871315969649,5.11915200548722,9.53400003999737,10.9768285261492,7.38061573448178,12.1247800527071,6.68359236106989,2.07156775076138,2.07156775076138,2.07156775076138,3.91335703261311,3.10221765025469,2.07156775076138,7.21106799548174,3.9701309439414,2.07156775076138,9.24035712872808,7.15548536157596,2.07156775076138,8.00742678185871,9.91294296180391,11.2107331533247,10.0996134745899,11.3780825837103,7.09767115371231,6.35838149467756,4.9165887767667,5.4717409395451,10.1495044478361,2.59504473512313,12.1405984251417,12.3076997940996,12.6963043469756,10.4459109167784,2.07156775076138,2.07156775076138,2.80792484376272,7.26458520248997,6.95516806217123,3.85384466074712,6.15753400848967,8.04153589997168,5.91043926031171,2.07156775076138,8.22272096664436,2.07156775076138,8.70517668257724,12.191187438893,6.70699857427748,"Sepsis"
"GSM1479476",8.40873625191777,7.36489657037128,12.2099628831841,2.07156775076138,12.0173627166563,6.47961818399142,6.8230222266485,8.11008150378639,8.89803020664767,11.7690017172692,9.06111501328449,11.9137497737452,8.86136496622862,2.07156775076138,2.07156775076138,2.07156775076138,4.54240398849449,5.54542699245505,2.74078988949328,10.9417493011396,3.86391776337624,2.07156775076138,12.6750076709125,10.3021057659123,2.07156775076138,11.4394517726171,13.2062956639678,14.6320522598009,11.2396904320641,11.5640210279647,7.21189310645424,5.62895369151436,8.51424867039715,8.66587738683881,13.6523717834793,5.22497771428167,11.6029786850273,15.1930798125332,15.6738420640385,13.3298793847548,2.07156775076138,2.07156775076138,3.6462227446806,10.2220615945581,10.35378004641,6.41866555396506,9.11721447992297,11.6008417496497,5.07316208136532,3.5198609719528,11.9247257954311,2.07156775076138,8.18960320887621,10.35378004641,9.95258276878896,"Sepsis"
"GSM1479477",8.89723509894905,10.6490910679304,10.6231809438042,2.07156775076138,13.5159895918278,9.89420651007737,7.49025754284472,13.1557806113488,5.67053082390274,10.2619706516346,11.9653433064121,11.3755856213488,11.1761855270198,2.07156775076138,2.07156775076138,2.07156775076138,2.94488578005539,10.2394068134927,4.07792526828217,5.36894498777369,6.60209745466317,2.94488578005539,14.6668753895104,12.3092972625638,2.07156775076138,13.7569437582507,12.7466960530674,16.867060010789,12.9936254775635,12.1179598848854,5.71511143730873,4.6537339470646,10.959767504267,11.4272433961328,15.6376372886308,4.74428774391738,7.41166502542617,19.4743437422956,20.0992422370609,17.0403916986301,3.28911408818396,2.07156775076138,3.28911408818396,13.6613422134231,12.264371137632,7.97317602378623,12.587947569245,14.149832642963,9.5808403328251,2.07156775076138,16.1443436944341,2.07156775076138,12.3250091870071,13.248854056599,14.9780313117038,"Sepsis"
"GSM1479478",6.80434718606907,9.40979689823391,3.46339115162813,2.07156775076138,14.4146941017669,9.18213158541001,5.14450692322101,11.5031691494497,3.46339115162813,12.8234317980317,4.48585117811833,11.9244997359222,10.9858809426041,2.07156775076138,2.07156775076138,2.07156775076138,2.07156775076138,10.76548354247,3.07405720843996,8.61786118402265,3.46339115162813,2.07156775076138,15.4367155665249,12.8928000303971,2.07156775076138,8.16596254777511,10.1504148543812,14.7738184251818,14.253949944663,13.5595599476681,3.07405720843996,2.07156775076138,10.9493539497231,12.7183583646969,15.8387586409193,4.95777728241115,5.76978441848633,18.3168814983844,19.1227543178157,15.7715874332612,2.07156775076138,2.07156775076138,2.07156775076138,14.2727036601811,14.8168008118283,7.97319155764955,9.09005361606715,14.8602826501677,2.07156775076138,2.07156775076138,15.3003109910993,2.07156775076138,12.9237247974124,13.8160591016853,13.1976372550591,"Sepsis"
"GSM1479479",2.07156775076138,11.201016424562,3.29275004464758,2.07156775076138,11.4693856776553,11.1848665182504,6.27070700285748,10.7440002879122,3.29275004464758,11.6564043915803,13.4532446967001,11.1824878796555,11.0245708796053,2.07156775076138,2.07156775076138,2.07156775076138,2.07156775076138,12.5681817090187,3.67542996099021,14.6336940179256,5.59423504164089,4.71537337417926,13.9809258372252,4.56309301659182,2.07156775076138,3.0283541724627,4.88464141714898,5.75759084467231,12.9441982011167,11.3718494400484,10.2814293363203,3.40195942105255,11.7041695478692,12.2123050916643,6.42931270231973,8.55906055464373,7.2549908897586,16.1890277330966,17.2557290869698,13.5213334181001,3.29275004464758,2.07156775076138,2.07156775076138,12.2902243359351,12.7082898560858,7.88581619752454,10.6028961101738,13.2698155264643,11.4500692788852,2.07156775076138,10.1332991160222,2.07156775076138,10.7266906832355,11.5252043309309,14.3396106049953,"Sepsis"
"GSM1479480",3.00870569345919,3.37547052483977,10.8710002416246,2.07156775076138,8.83661163582028,3.7213988287142,2.07156775076138,3.56181171567533,3.47265718004393,11.278387880683,15.2452529260421,12.1231469508483,7.82212168959758,2.07156775076138,2.07156775076138,2.07156775076138,2.07156775076138,4.47961114728982,7.95980738746095,6.09068764517422,2.61889897948014,2.07156775076138,9.0432911910087,4.83830311237097,2.07156775076138,3.00870569345919,3.26819270338146,4.74021562255995,9.90948247186232,10.0832119059547,6.9823019119106,3.7213988287142,3.86186578522802,4.35041336988894,4.59746461338017,2.61889897948014,11.4026821779642,7.55709391615523,8.59528463698545,5.2921483355287,2.07156775076138,2.07156775076138,2.07156775076138,6.25056660330532,6.20324518651522,3.98779954164763,3.56181171567533,4.86950833469688,5.70467995502034,2.07156775076138,3.92643395861303,2.61889897948014,7.07046919131308,9.45176941372917,5.67016826308453,"Sepsis"
"GSM1479481",2.07156775076138,4.68814129209447,12.1758217047766,2.07156775076138,9.17021115626806,5.62116482764504,2.66541340303786,2.07156775076138,9.88010218851942,10.4145772607047,8.55465492886943,12.1127518599247,6.74414669880477,2.07156775076138,2.07156775076138,2.66541340303786,4.72905115313044,3.6787021906621,2.66541340303786,3.76653149831246,4.1301225206956,2.07156775076138,8.37482165082007,4.30695692278859,2.07156775076138,2.07156775076138,2.90566815909586,3.99712193402304,9.91506276475002,10.4933188064332,7.65231886386676,8.3398639752432,3.6787021906621,2.90566815909586,3.58368074106993,3.36507781181036,11.9140312183784,5.28589910228877,5.83833007178735,3.47989039809829,2.07156775076138,2.07156775076138,2.66541340303786,5.17342576875967,3.6787021906621,4.5109939605561,4.95186743734369,4.5109939605561,7.01006443032241,2.07156775076138,3.08636487257441,2.07156775076138,8.7752573657381,12.8559503806204,3.92495932135706,"Sepsis"
"GSM1479482",4.30946632015765,5.12882055191752,10.8738847108267,2.07156775076138,9.36834990682496,8.8905461341958,5.61728917829173,2.95909824478744,10.2428257389288,10.4474891520622,10.2823486344513,12.1878805995983,7.15883102999436,2.07156775076138,2.07156775076138,2.07156775076138,7.17532457004327,5.35072650855138,2.07156775076138,6.68128701861044,3.15047080626703,2.07156775076138,10.7603633484715,4.53867146613429,2.07156775076138,4.48494285489059,4.77942064968632,5.09405231346403,10.2001776690308,10.7947675798782,7.65843867867457,8.56745720277219,4.82288159038215,3.86617206843423,5.61728917829173,2.07156775076138,11.137842129832,8.15045108943608,8.81630242836827,5.4902645533188,2.07156775076138,2.07156775076138,2.95909824478744,4.68814759315912,4.4289772133578,4.86501583709327,5.54244601475898,4.98423798790641,6.85525545512213,4.64012345710412,4.48494285489059,2.70401347934237,7.25507281432112,10.0871481572952,4.17802593400696,"Sepsis"
